query,id,class,tp,fp,fn,tn,P,N_total,AP,ROC_AUC,NDCG,NDCG_top10,TP,FP,FN,TN,TPR,TNR,PPV,NPV,FNR,FPR,FDR,FOR,TS,ACC,F1,F0_5,F2,MCC,BM,MK,LR+,LR-
D01058_06_fill_holes_and_orientation.obj,d01058,Door,2,8,5,19373,7,19388,0.4629431954636415,0.6227554053503807,0.5312419839833746,0.3301376494471203,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D01062_06_fill_holes_and_orientation.obj,d01062,Door,4,6,3,19375,7,19388,0.7004831705521201,0.3667392809153467,0.5638164904911375,0.5541432109622959,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
D01076_06_fill_holes_and_orientation.obj,d01076,Door,4,6,3,19375,7,19388,0.6649590996310565,0.7140355877682316,0.577718633260239,0.47842151728792737,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
D01104_06_fill_holes_and_orientation.obj,d01104,Door,5,5,2,19376,7,19388,0.8727105599580678,0.6810639684026222,0.6114707390833761,0.5884674004369674,5,5,2,19376,0.7142857142857143,0.9997420153758836,0.5,0.9998967901744246,0.2857142857142857,0.00025798462411640266,0.5,0.00010320982557539478,0.4166666666666667,0.9996389519290283,0.588235294117647,0.5319148936170213,0.6578947368421053,0.5974447004981838,0.714027729661598,0.4998967901744247,2768.714285714286,0.28578801462781644
D01114_06_fill_holes_and_orientation.obj,d01114,Door,2,8,5,19373,7,19388,0.6868568301093311,0.7225049879881102,0.5798424407779202,0.314880130667631,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D01121_06_fill_holes_and_orientation.obj,d01121,Door,1,9,6,19372,7,19388,0.2415902912213341,0.3520908831792825,0.45126148518117093,0.2200917662980802,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D01129_06_fill_holes_and_orientation.obj,d01129,Door,1,9,6,19372,7,19388,0.2239945429954178,0.30084694002198786,0.43719446221501784,0.2200917662980802,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D01136_06_fill_holes_and_orientation.obj,d01136,Door,1,9,6,19372,7,19388,0.2729829173586414,0.48736715664318586,0.4661437423355041,0.2200917662980802,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D01141_06_fill_holes_and_orientation.obj,d01141,Door,2,8,5,19373,7,19388,0.41676163970287733,0.41909279693798607,0.5082579202588695,0.35895421017163476,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D01144_06_fill_holes_and_orientation.obj,d01144,Door,3,7,4,19374,7,19388,0.39057071016803047,0.3466549940958508,0.49458535468978193,0.40350157154648036,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
D01155_06_fill_holes_and_orientation.obj,d01155,Door,4,6,3,19375,7,19388,1.0467972549884343,0.7121727269025611,0.6483620674701025,0.5473983622993503,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
D01158_06_fill_holes_and_orientation.obj,d01158,Door,3,7,4,19374,7,19388,0.8974077790931422,0.6890447493790464,0.6239942746514783,0.46900009332067494,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
D01167_06_fill_holes_and_orientation.obj,d01167,Door,5,5,2,19376,7,19388,0.759126518722579,0.39613787206319473,0.5735796314358808,0.627507133061656,5,5,2,19376,0.7142857142857143,0.9997420153758836,0.5,0.9998967901744246,0.2857142857142857,0.00025798462411640266,0.5,0.00010320982557539478,0.4166666666666667,0.9996389519290283,0.588235294117647,0.5319148936170213,0.6578947368421053,0.5974447004981838,0.714027729661598,0.4998967901744247,2768.714285714286,0.28578801462781644
D01177_06_fill_holes_and_orientation.obj,d01177,Door,3,7,4,19374,7,19388,0.5292905087763939,0.6619060222321755,0.5330762482243453,0.3151625504769837,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
D01194_06_fill_holes_and_orientation.obj,d01194,Door,0,10,7,19371,7,19388,0.08589562895932339,0.3454741642575023,0.3668105860647713,0.0,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m1707_06_fill_holes_and_orientation.obj,m1707,Door,1,9,6,19372,7,19388,0.25869370985796836,0.544403273748931,0.45914624154182626,0.2200917662980802,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m1708_06_fill_holes_and_orientation.obj,m1708,Door,1,9,6,19372,7,19388,0.24124733204803678,0.353587279612362,0.4511594820296759,0.2200917662980802,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m1710_06_fill_holes_and_orientation.obj,m1710,Door,4,6,3,19375,7,19388,0.6517875195449563,0.6880471517569933,0.557727952935159,0.4073174795910972,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
m1711_06_fill_holes_and_orientation.obj,m1711,Door,4,6,3,19375,7,19388,0.6019959224732575,0.35051305020562723,0.5387361396044988,0.542364015420035,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
m1712_06_fill_holes_and_orientation.obj,m1712,Door,4,6,3,19375,7,19388,0.6570753817600582,0.7127326031190195,0.5759971166161212,0.47842151728792737,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
m1713_06_fill_holes_and_orientation.obj,m1713,Door,2,8,5,19373,7,19388,0.27911901849923654,0.3742212630807444,0.4611869492427133,0.3052348839397012,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
m1714_06_fill_holes_and_orientation.obj,m1714,Door,4,6,3,19375,7,19388,0.8603820809420796,0.754010749623356,0.6173360970508825,0.48854680201562284,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
m1715_06_fill_holes_and_orientation.obj,m1715,Door,2,8,5,19373,7,19388,0.9673323650867405,0.7689034569811475,0.6146608359985917,0.29345568839744024,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
m1716_06_fill_holes_and_orientation.obj,m1716,Door,2,8,5,19373,7,19388,0.41603617101540646,0.41757604136976256,0.5078425081538469,0.35895421017163476,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
m1717_06_fill_holes_and_orientation.obj,m1717,Door,2,8,5,19373,7,19388,0.4658198335779046,0.6280793191905207,0.5321195744948622,0.3301376494471203,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
m1718_06_fill_holes_and_orientation.obj,m1718,Door,1,9,6,19372,7,19388,0.22326109728432267,0.30013437029194995,0.43676289907481936,0.2200917662980802,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m1720_06_fill_holes_and_orientation.obj,m1720,Door,1,9,6,19372,7,19388,0.308141823667925,0.4851581904800685,0.4824209998839224,0.2200917662980802,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m1721_06_fill_holes_and_orientation.obj,m1721,Door,3,7,4,19374,7,19388,0.8362823584130298,0.7125391913351521,0.6090726092940822,0.4152807670887413,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
m1722_06_fill_holes_and_orientation.obj,m1722,Door,2,8,5,19373,7,19388,0.6688111167758153,0.747679058593591,0.5738079351563258,0.2837125544970319,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
m1723_06_fill_holes_and_orientation.obj,m1723,Door,4,6,3,19375,7,19388,0.6163620561654469,0.3598578932366953,0.5484094847066335,0.5103515512676449,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
m1724_06_fill_holes_and_orientation.obj,m1724,Door,5,5,2,19376,7,19388,0.808704861354913,0.3595016083716764,0.5747262531146217,0.6489315753318466,5,5,2,19376,0.7142857142857143,0.9997420153758836,0.5,0.9998967901744246,0.2857142857142857,0.00025798462411640266,0.5,0.00010320982557539478,0.4166666666666667,0.9996389519290283,0.588235294117647,0.5319148936170213,0.6578947368421053,0.5974447004981838,0.714027729661598,0.4998967901744247,2768.714285714286,0.28578801462781644
m1725_06_fill_holes_and_orientation.obj,m1725,Door,0,10,7,19371,7,19388,0.3085161307301977,0.6854106437558533,0.4547688457086333,0.0,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m1726_06_fill_holes_and_orientation.obj,m1726,Door,4,6,3,19375,7,19388,0.9980779901576955,0.7558736104890265,0.6414238490881089,0.5107164012496702,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
m1727_06_fill_holes_and_orientation.obj,m1727,Door,2,8,5,19373,7,19388,0.819566699562923,0.7197972230139664,0.5513006819522625,0.133052010135729,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
m1728_06_fill_holes_and_orientation.obj,m1728,Door,2,8,5,19373,7,19388,0.40559244169421416,0.4601469929557392,0.4769468472074785,0.1396181455537491,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
m1729_06_fill_holes_and_orientation.obj,m1729,Door,1,9,6,19372,7,19388,0.2060627513450419,0.2654016857363899,0.4238098362951409,0.2200917662980802,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m1730_06_fill_holes_and_orientation.obj,m1730,Door,1,9,6,19372,7,19388,0.20580176642902948,0.26372205708701496,0.42353961908975246,0.2200917662980802,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m1731_06_fill_holes_and_orientation.obj,m1731,Door,0,10,7,19371,7,19388,0.0657390933482373,0.2835823934199275,0.34876973681409046,0.0,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m1732_06_fill_holes_and_orientation.obj,m1732,Door,5,5,2,19376,7,19388,1.170664455225173,0.7141272038763793,0.6656583960240712,0.6274092458891773,5,5,2,19376,0.7142857142857143,0.9997420153758836,0.5,0.9998967901744246,0.2857142857142857,0.00025798462411640266,0.5,0.00010320982557539478,0.4166666666666667,0.9996389519290283,0.588235294117647,0.5319148936170213,0.6578947368421053,0.5974447004981838,0.714027729661598,0.4998967901744247,2768.714285714286,0.28578801462781644
D00026_06_fill_holes_and_orientation.obj,d00026,Drum,0,10,7,19371,7,19388,0.031466261647928824,0.5574419920769667,0.3025376943195943,0.0,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00063_06_fill_holes_and_orientation.obj,d00063,Drum,5,5,2,19376,7,19388,0.6719211050992325,0.875321056984894,0.6136016929607903,0.45841207143847545,5,5,2,19376,0.7142857142857143,0.9997420153758836,0.5,0.9998967901744246,0.2857142857142857,0.00025798462411640266,0.5,0.00010320982557539478,0.4166666666666667,0.9996389519290283,0.588235294117647,0.5319148936170213,0.6578947368421053,0.5974447004981838,0.714027729661598,0.4998967901744247,2768.714285714286,0.28578801462781644
D00115_06_fill_holes_and_orientation.obj,d00115,Drum,0,10,7,19371,7,19388,0.07706339814754513,0.7659004832179706,0.35534556332672296,0.0,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00163_06_fill_holes_and_orientation.obj,d00163,Drum,2,8,5,19373,7,19388,0.4503313780976675,0.8755822558878587,0.5598975879288483,0.24890832702259466,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00189_06_fill_holes_and_orientation.obj,d00189,Drum,0,10,7,19371,7,19388,0.027536635487303864,0.45087283966740677,0.29591613851837456,0.0,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00193_06_fill_holes_and_orientation.obj,d00193,Drum,3,7,4,19374,7,19388,0.3317124359901416,0.9225327586957468,0.5038054139434675,0.2465505554475862,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
D00297_06_fill_holes_and_orientation.obj,d00297,Drum,0,10,7,19371,7,19388,0.061131336960092354,0.7135083365983197,0.3405312665226157,0.0,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00298_06_fill_holes_and_orientation.obj,d00298,Drum,1,9,6,19372,7,19388,0.07521690286915836,0.6019328718819381,0.3488192525025989,0.1100458831490401,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00308_06_fill_holes_and_orientation.obj,d00308,Drum,4,6,3,19375,7,19388,0.6716014610265317,0.8861608114579251,0.6535676422066995,0.47338717040861206,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
D00375_06_fill_holes_and_orientation.obj,d00375,Drum,0,10,7,19371,7,19388,0.12958827990788274,0.8395150407034957,0.3924934725728254,0.0,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00383_06_fill_holes_and_orientation.obj,d00383,Drum,3,7,4,19374,7,19388,0.27935219417415835,0.8543816115972312,0.48583435941266656,0.2546983755821045,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
D00404_06_fill_holes_and_orientation.obj,d00404,Drum,1,9,6,19372,7,19388,0.09439070177780519,0.7784815637107658,0.3741968254431034,0.07336392209936006,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00551_06_fill_holes_and_orientation.obj,d00551,Drum,2,8,5,19373,7,19388,0.28879416017335197,0.8463932784815638,0.4964768110175933,0.2172607128522299,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00557_06_fill_holes_and_orientation.obj,d00557,Drum,0,10,7,19371,7,19388,0.016201025812614876,0.35562230638631315,0.27028517615243475,0.0,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00596_06_fill_holes_and_orientation.obj,d00596,Drum,1,9,6,19372,7,19388,0.1092043310193728,0.7719298245614035,0.38852977990785714,0.1100458831490401,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00709_06_fill_holes_and_orientation.obj,d00709,Drum,0,10,7,19371,7,19388,0.04682797928084061,0.7408906882591093,0.3191793730147213,0.0,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00939_06_fill_holes_and_orientation.obj,d00939,Drum,5,5,2,19376,7,19388,0.4982049140693546,0.8654390318227331,0.5562114750648769,0.42021722679557805,5,5,2,19376,0.7142857142857143,0.9997420153758836,0.5,0.9998967901744246,0.2857142857142857,0.00025798462411640266,0.5,0.00010320982557539478,0.4166666666666667,0.9996389519290283,0.588235294117647,0.5319148936170213,0.6578947368421053,0.5974447004981838,0.714027729661598,0.4998967901744247,2768.714285714286,0.28578801462781644
D00951_06_fill_holes_and_orientation.obj,d00951,Drum,3,7,3,19375,6,19388,0.35234771314996133,0.8632188411475339,0.5043298748407398,0.28351493630661895,3,7,3,19375,0.5,0.9996388401609742,0.3,0.9998451852616369,0.5,0.0003611598390259003,0.7,0.00015481473836309216,0.23076923076923078,0.999484217041469,0.37499999999999994,0.32608695652173914,0.4411764705882353,0.38705852347155034,0.49963884016097415,0.29984518526163684,1384.4285714285716,0.5001806451612903
D00980_06_fill_holes_and_orientation.obj,d00980,Drum,1,9,6,19372,7,19388,0.27798481983606826,0.8978059292150973,0.4781326424682829,0.09478836436955079,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00982_06_fill_holes_and_orientation.obj,d00982,Drum,0,10,7,19371,7,19388,0.017419770023187148,0.4129989987375386,0.27106855135766494,0.0,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00012_06_fill_holes_and_orientation.obj,d00012,Fish,6,4,1,19377,7,19388,1.4229939580046582,0.9783422576291847,0.8385777166995839,0.7084409501232901,6,4,1,19377,0.8571428571428571,0.9997936123007068,0.6,0.9999483950872123,0.14285714285714285,0.00020638769929312212,0.4,5.160491278769739e-05,0.5454545454545454,0.9997421085207345,0.7058823529411764,0.6382978723404255,0.7894736842105262,0.7170199854497559,0.8569364694435639,0.5999483950872122,4153.071428571428,0.14288663290056694
