name,surface_area,volume,compactness,rectangularity,diameter,convexity,eccentricity
Cup\D00550_unified_prepared.obj,1.984014,0.018143,209.777676,0.712180,1.093191,0.089048,7.322392
Cup\D00587_unified_prepared.obj,2.054447,0.020761,177.882833,0.750914,1.119379,0.101228,7.016715
Cup\D00638_unified_prepared.obj,1.828651,0.027543,71.269248,0.577875,1.117663,0.136129,5.615483
Cup\D00642_unified_prepared.obj,1.014755,0.012395,60.131822,0.744270,1.014961,0.256801,15.738229
Cup\D00738_unified_prepared.obj,1.920152,0.113561,4.853992,0.564531,1.173017,0.379333,4.248909
Cup\D00843_unified_prepared.obj,2.085419,0.033871,69.898971,0.907704,1.093515,0.213595,8.292386
Cup\D00874_unified_prepared.obj,3.033842,0.041659,142.266806,0.510370,1.267932,0.082603,2.702212
Cup\D00882_unified_prepared.obj,2.141678,0.042297,48.550738,0.694853,1.108112,0.184520,4.672589
Cup\m494_unified_prepared.obj,1.013737,0.004535,447.809347,0.634595,1.042266,0.056350,23.710037
Cup\m495_unified_prepared.obj,1.706009,0.020420,105.288999,0.442222,1.093832,0.078472,10.522252
Cup\m496_unified_prepared.obj,2.710056,0.068448,37.563213,0.813723,1.182969,0.223683,4.649414
Cup\m497_unified_prepared.obj,1.546393,0.046607,15.052121,0.735585,1.055694,0.374357,4.669913
Cup\m498_unified_prepared.obj,2.516047,0.176258,4.533201,0.460663,1.101583,0.470487,2.197107
Cup\m499_unified_prepared.obj,1.372281,0.010082,224.793500,0.356553,1.013797,0.058723,6.704241
Cup\m500_unified_prepared.obj,2.033099,0.152236,3.206198,0.429238,1.019719,0.637820,3.708018
Cup\m501_unified_prepared.obj,2.778639,0.032487,179.728940,0.754020,1.195298,0.096540,2.891923
Cup\m502_unified_prepared.obj,2.528503,0.058668,41.526839,0.711224,1.086869,0.233598,4.425562
Cup\m526_unified_prepared.obj,1.849962,0.146988,2.591019,0.599535,1.008243,0.747296,4.010566
DeskLamp\D00048_unified_prepared.obj,2.613137,0.209323,3.600817,0.522114,1.205796,0.633105,3.514537
DeskLamp\D00090_unified_prepared.obj,1.275938,0.036529,13.764821,0.406835,1.012362,0.271033,53.654416
DeskLamp\D00147_unified_prepared.obj,0.250799,0.000909,168.832443,0.155745,1.006045,0.021702,64.789253
DeskLamp\D00257_unified_prepared.obj,0.865850,0.008902,72.432778,0.426548,1.024333,0.103809,8.712045
DeskLamp\D00268_unified_prepared.obj,0.074738,0.000347,30.635111,0.099022,1.000018,0.033726,540.474101
DeskLamp\D00330_unified_prepared.obj,0.306266,0.001209,173.893722,0.184751,1.022986,0.040216,37.411533
DeskLamp\D00378_unified_prepared.obj,0.803107,0.020717,10.671342,0.314276,1.024015,0.182268,23.879496
DeskLamp\D00435_unified_prepared.obj,0.870851,0.014052,29.572735,0.381317,1.069496,0.168129,16.875552
DeskLamp\D00455_unified_prepared.obj,0.391869,0.001154,399.547053,0.222368,1.069603,0.021289,86.234400
DeskLamp\D00531_unified_prepared.obj,0.268051,0.003049,18.319980,0.234905,1.028576,0.145099,82.973912
DeskLamp\D00547_unified_prepared.obj,1.036184,0.009394,111.481160,0.493743,1.050214,0.091381,11.246101
DeskLamp\D00686_unified_prepared.obj,0.647194,0.017201,8.101489,0.224670,1.016549,0.150946,48.433834
DeskLamp\D00693_unified_prepared.obj,0.579880,0.003694,126.317345,0.403268,1.015615,0.063892,21.186234
DeskLamp\D00698_unified_prepared.obj,0.555041,0.014276,7.418552,0.254171,1.011185,0.177826,4.145338
DeskLamp\D00715_unified_prepared.obj,1.029287,0.007564,168.515939,0.356770,1.068360,0.054794,26.518642
DeskLamp\D00744_unified_prepared.obj,0.300076,0.004098,14.223964,0.269450,1.000763,0.140649,66.143883
DeskLamp\D00759_unified_prepared.obj,2.065322,0.102473,7.418029,0.465702,1.156487,0.422805,25.261664
DeskLamp\D00776_unified_prepared.obj,0.560160,0.007091,30.903647,0.336647,1.002038,0.134211,69.410208
DeskLamp\D00797_unified_prepared.obj,1.230391,0.004988,662.048132,0.443643,1.030339,0.042633,51.032260
DeskLamp\D00912_unified_prepared.obj,0.642746,0.017023,8.102058,0.223212,1.013029,0.150948,58.810384
DeskLamp\m603_unified_prepared.obj,1.688565,0.051943,15.778085,0.374576,1.078993,0.227351,10.152857
DeskLamp\m604_unified_prepared.obj,0.457919,0.002747,112.481696,0.183532,1.127858,0.039062,17.715615
DeskLamp\m605_unified_prepared.obj,0.611187,0.016889,7.077424,0.318911,1.059031,0.183126,17.819901
DeskLamp\m606_unified_prepared.obj,0.888977,0.023782,10.983124,0.252058,1.071051,0.181676,32.326366
DeskLamp\m608_unified_prepared.obj,2.321507,0.072523,21.033314,0.582387,1.208276,0.242312,5.886273
DeskLamp\m609_unified_prepared.obj,0.235819,0.003379,10.156446,0.196208,1.002681,0.135065,29.821989
DeskLamp\m611_unified_prepared.obj,0.540326,0.010819,11.915754,0.180990,1.056756,0.090051,19.800879
DeskLamp\m613_unified_prepared.obj,0.315846,0.003164,27.834079,0.189767,1.004581,0.072037,187.584601
DeskLamp\m614_unified_prepared.obj,0.901323,0.013711,34.440490,0.271832,1.135207,0.084049,8.664958
DeskLamp\m615_unified_prepared.obj,0.522964,0.002701,173.312137,0.318168,1.039222,0.070888,41.860326
DeskLamp\m616_unified_prepared.obj,1.220819,0.008369,229.676118,0.439754,1.026334,0.072382,49.294489
DeskPhone\D00118_unified_prepared.obj,2.511353,0.108829,11.824414,0.856944,1.053619,0.828855,67.032018
DeskPhone\D00135_unified_prepared.obj,1.299372,0.028730,23.500988,0.572937,1.011940,0.589064,42.338086
DeskPhone\D00154_unified_prepared.obj,2.331750,0.042510,62.032743,0.937970,1.230849,0.633826,109.244541
DeskPhone\D00220_unified_prepared.obj,2.920832,0.102923,20.798981,0.813127,1.219459,0.534405,21.446637
DeskPhone\D00316_unified_prepared.obj,2.432543,0.064244,30.836270,0.784325,1.000553,0.771732,21.878059
DeskPhone\D00318_unified_prepared.obj,1.517986,0.049876,12.432710,0.491563,1.047626,0.394491,7.067453
DeskPhone\D00403_unified_prepared.obj,2.488111,0.041283,79.912849,0.675133,1.088282,0.267453,10.038914
DeskPhone\D00486_unified_prepared.obj,2.076655,0.066772,17.760302,0.708617,1.043747,0.687662,75.471817
DeskPhone\D00511_unified_prepared.obj,1.056543,0.018582,30.199804,0.749100,1.002432,0.472395,38.349852
DeskPhone\D00556_unified_prepared.obj,3.087507,0.116030,19.330097,0.962391,1.090095,0.782779,17.703817
DeskPhone\D00576_unified_prepared.obj,2.012542,0.026148,105.412413,0.924990,1.006819,0.493064,36.716834
DeskPhone\D00680_unified_prepared.obj,3.641363,0.169725,14.820071,1.266187,1.262414,0.890268,23.216247
DeskPhone\D00706_unified_prepared.obj,6.691344,0.145697,124.791732,2.299669,1.272467,0.836147,15.858960
DeskPhone\D00773_unified_prepared.obj,1.771893,0.019820,125.210470,0.741380,1.004526,0.344075,97.786031
DeskPhone\D00829_unified_prepared.obj,2.478326,0.042831,73.368294,0.816815,1.010129,0.501323,25.245626
DeskPhone\D00894_unified_prepared.obj,2.679484,0.080874,26.006758,0.751296,1.190059,0.425950,13.417566
DeskPhone\D00897_unified_prepared.obj,1.224718,0.023060,30.545293,0.729554,1.006621,0.560403,37.223947
DeskPhone\D00899_unified_prepared.obj,2.263429,0.061733,26.903807,0.694029,1.160056,0.495327,73.980230
DeskPhone\D00957_unified_prepared.obj,3.741095,0.047106,208.639455,1.413606,1.027922,0.574651,38.738815
DeskPhone\D00958_unified_prepared.obj,6.490923,0.151152,105.837881,2.004449,1.192591,0.762732,47.676025
Door\D01005_unified_prepared.obj,1.522227,0.005502,1030.380278,1.450992,1.088819,0.227706,262.931707
Door\D01029_unified_prepared.obj,1.175447,0.001843,4226.501872,0.562766,1.143212,0.034134,4.733327
Door\D01052_unified_prepared.obj,2.308174,0.077091,18.295517,0.829969,1.021518,1.395810,17.454035
Door\D01058_unified_prepared.obj,1.419243,0.006303,636.189116,0.819475,1.027975,0.189178,463.015375
Door\D01062_unified_prepared.obj,1.527624,0.012126,214.377332,0.747203,1.143921,0.511604,409.079856
Door\D01076_unified_prepared.obj,2.103035,0.014025,418.101199,1.317789,1.009964,0.637372,81.755708
Door\D01104_unified_prepared.obj,1.657357,0.006797,871.213234,1.308409,1.071435,0.540460,697.224705
Door\D01114_unified_prepared.obj,1.551082,0.021071,74.316942,0.759552,1.085524,0.424719,2.982126
Door\D01121_unified_prepared.obj,3.507139,0.014286,1868.975723,2.845202,1.152105,0.875013,1069.644017
Door\D01129_unified_prepared.obj,2.307893,0.004284,5921.148961,1.656424,1.049090,0.193183,122.663340
Door\D01136_unified_prepared.obj,1.042494,0.014638,46.750335,0.639059,1.064765,0.513834,176.332572
Door\D01139_unified_prepared.obj,0.900350,0.000098,666421.428481,0.601102,1.000685,0.020639,321.949182
Door\D01141_unified_prepared.obj,1.996118,0.015620,288.250210,1.514598,1.107944,0.494907,123.960828
Door\D01143_unified_prepared.obj,1.173399,0.005275,513.300639,0.906496,1.142754,0.295814,241.003086
Door\D01144_unified_prepared.obj,1.021565,0.007467,169.047853,1.168218,1.033657,0.587166,411.891763
Door\D01155_unified_prepared.obj,2.350854,0.018588,332.488116,0.971443,1.017443,0.434774,23.168588
Door\D01158_unified_prepared.obj,0.794668,0.009071,53.922555,0.402478,1.019465,0.348956,6.332085
Door\D01167_unified_prepared.obj,1.975440,0.014256,335.371229,1.321238,1.149715,0.578999,414.798729
Door\D01177_unified_prepared.obj,1.446009,0.006579,617.671513,0.947241,1.016968,0.332279,95.313626
Door\D01194_unified_prepared.obj,1.686402,0.000003,5062074813.025152,1.540478,1.130575,0.000782,14391.062814
Door\m1707_unified_prepared.obj,1.175448,0.001843,4226.372890,0.562766,1.143212,0.034135,4.733327
Door\m1708_unified_prepared.obj,3.507139,0.014286,1868.975723,2.845202,1.152105,0.875013,1069.644017
Door\m1710_unified_prepared.obj,1.264092,0.004297,967.232133,0.866361,1.116978,0.186935,16.268061
Door\m1711_unified_prepared.obj,1.026382,0.007131,188.031036,1.111507,1.025708,0.573813,426.339771
Door\m1712_unified_prepared.obj,2.103038,0.014025,418.100851,1.317788,1.009963,0.637374,81.756226
Door\m1713_unified_prepared.obj,1.519474,0.005487,1030.403268,1.442600,1.087837,0.227701,255.652275
Door\m1714_unified_prepared.obj,1.665654,0.006866,866.773109,1.328421,1.074115,0.541846,575.348699
Door\m1715_unified_prepared.obj,2.407528,0.082122,18.295463,1.203543,1.043271,1.395814,18.444702
Door\m1716_unified_prepared.obj,1.996119,0.015620,288.251810,1.514599,1.107944,0.494905,123.960933
Door\m1717_unified_prepared.obj,1.415119,0.006257,639.952496,0.816465,1.026425,0.188652,496.212431
Door\m1718_unified_prepared.obj,2.307896,0.004284,5921.041333,1.656424,1.049090,0.193184,122.663126
Door\m1720_unified_prepared.obj,1.123275,0.016372,46.749983,0.738507,1.105253,0.513832,170.307105
Door\m1721_unified_prepared.obj,0.856583,0.010152,53.922278,0.462347,1.058433,0.348958,6.070005
Door\m1722_unified_prepared.obj,1.775970,0.025816,74.317615,0.934034,1.161555,0.424717,3.696986
Door\m1723_unified_prepared.obj,1.358291,0.009963,223.236513,0.656626,1.074299,0.507479,339.668750
Door\m1724_unified_prepared.obj,1.674153,0.010859,351.869293,0.991425,1.054859,0.570998,400.244129
Door\m1725_unified_prepared.obj,0.800068,0.003152,455.670336,0.379924,1.003349,0.129564,374.880973
Door\m1726_unified_prepared.obj,3.277139,0.029306,362.342032,1.320969,1.195394,0.422661,17.976790
Door\m1727_unified_prepared.obj,2.054823,0.010896,646.168869,0.929057,1.006094,0.319475,26.877632
Door\m1728_unified_prepared.obj,2.203211,0.035615,74.549906,0.909202,1.411393,0.542273,229.859839
Door\m1729_unified_prepared.obj,2.443871,0.012046,889.468552,1.130015,1.083629,0.192268,36.936137
Door\m1730_unified_prepared.obj,2.443871,0.012046,889.468552,1.130015,1.083629,0.192268,36.936137
Door\m1731_unified_prepared.obj,2.029715,0.011919,520.478240,0.855040,1.223036,0.265838,195.631848
Door\m1732_unified_prepared.obj,2.084199,0.010141,778.418139,0.938302,1.039306,0.342280,18.440586
Drum\D00026_unified_prepared.obj,2.909372,0.014012,1108.957109,1.296563,1.037403,0.123341,4.536393
Drum\D00063_unified_prepared.obj,6.175154,0.211224,46.666546,1.103898,1.005887,0.669647,1.533584
Drum\D00115_unified_prepared.obj,2.942115,0.377076,1.583685,0.782175,1.220655,0.999997,3.819889
Drum\D00163_unified_prepared.obj,7.951821,0.234410,80.908762,1.437510,1.118810,0.532468,2.464949
Drum\D00189_unified_prepared.obj,2.730286,0.043334,95.833978,0.981193,1.082944,0.245373,1.707208
Drum\D00193_unified_prepared.obj,8.447615,0.282208,66.928574,2.301612,1.200728,0.775061,2.939150
Drum\D00297_unified_prepared.obj,3.939670,0.031732,536.949902,1.032598,1.145647,0.119107,1.922754
Drum\D00298_unified_prepared.obj,2.888153,0.106437,18.802654,0.978139,1.049970,0.543069,2.904955
Drum\D00308_unified_prepared.obj,6.790843,0.339056,24.086585,1.164904,1.049107,0.906700,1.315621
Drum\D00375_unified_prepared.obj,4.349610,0.157792,29.223119,1.258761,1.073272,0.663948,1.673448
Drum\D00383_unified_prepared.obj,3.713688,0.232949,8.345330,0.744862,1.015672,0.743960,1.172863
Drum\D00404_unified_prepared.obj,4.358099,0.150726,32.215436,1.001682,1.157171,0.404531,1.885812
Drum\D00551_unified_prepared.obj,5.471027,0.056220,458.120752,1.371103,1.076383,0.169689,3.296821
Drum\D00557_unified_prepared.obj,4.699719,0.033579,814.014828,0.908536,1.100800,0.108201,5.172246
Drum\D00596_unified_prepared.obj,4.225046,0.186205,19.233609,1.128990,1.179702,0.512368,3.541784
Drum\D00709_unified_prepared.obj,2.464442,0.229553,2.511534,0.694826,1.051057,0.999995,10.219723
Drum\D00939_unified_prepared.obj,6.772620,0.157957,110.088349,1.200034,1.094270,0.356148,2.454871
Drum\D00951_unified_prepared.obj,5.832558,0.129845,104.057323,1.077076,1.126931,0.298116,8.724736
Drum\D00980_unified_prepared.obj,4.409165,0.433929,4.025128,1.294965,1.095606,1.815828,2.678944
Drum\D00982_unified_prepared.obj,10.360259,0.046673,4513.564274,3.256838,1.101142,0.233577,10.066625
Fish\D00012_unified_prepared.obj,0.812373,0.015927,18.687667,0.423191,1.007304,0.404395,44.040531
Fish\D00022_unified_prepared.obj,0.827383,0.011866,35.570225,0.496863,1.000065,0.356512,39.240405
Fish\D00024_unified_prepared.obj,0.651319,0.010765,21.083286,0.462205,1.002719,0.405193,41.969481
Fish\D00030_unified_prepared.obj,0.702948,0.010068,30.301631,0.526629,1.005347,0.337593,31.312096
Fish\D00142_unified_prepared.obj,1.064917,0.016314,40.122524,0.457230,1.004178,0.297877,36.122660
Fish\D00165_unified_prepared.obj,0.757044,0.012144,26.012637,0.462491,1.006796,0.341611,37.356192
Fish\D00251_unified_prepared.obj,1.821408,0.036207,40.756220,0.640158,1.004065,0.403972,14.108312
Fish\D00293_unified_prepared.obj,1.162692,0.018907,38.876953,0.547085,1.005740,0.370031,24.761332
Fish\D00351_unified_prepared.obj,1.183645,0.012062,100.771806,0.556567,1.009507,0.244974,36.373120
Fish\D00398_unified_prepared.obj,1.000312,0.015861,35.181334,0.581737,1.005147,0.416630,26.748882
Fish\D00450_unified_prepared.obj,1.025290,0.012831,57.887188,0.541371,1.005564,0.278781,25.109384
Fish\D00535_unified_prepared.obj,0.989158,0.009862,87.992850,0.463890,1.006708,0.219126,35.183513
Fish\D00633_unified_prepared.obj,0.725441,0.013602,18.244714,0.413427,1.010416,0.390677,53.557440
Fish\D00636_unified_prepared.obj,0.989456,0.016598,31.090480,0.506736,1.006985,0.353450,31.808940
Fish\D00643_unified_prepared.obj,0.878822,0.014557,28.322158,0.390459,1.005725,0.276827,29.931796
Fish\D00682_unified_prepared.obj,0.741665,0.010427,33.179228,0.430030,1.000764,0.307432,80.805481
Fish\D00748_unified_prepared.obj,0.734445,0.013117,20.359232,0.466562,1.000180,0.397971,42.799301
Fish\D00763_unified_prepared.obj,1.500787,0.022495,59.063935,0.590355,1.000343,0.291409,20.642637
Fish\D00850_unified_prepared.obj,0.929872,0.015952,27.936488,0.458794,1.003539,0.313831,22.354753
Fish\D00950_unified_prepared.obj,0.835113,0.017238,17.330355,0.308928,1.010115,0.230825,27.835968
FloorLamp\D00028_unified_prepared.obj,1.247581,0.007116,339.054950,0.466200,1.049752,0.045784,4.572863
FloorLamp\D00093_unified_prepared.obj,1.658088,0.006015,1113.920761,0.431712,1.056205,0.028278,3.045001
FloorLamp\D00186_unified_prepared.obj,2.226004,0.012890,586.938930,0.637637,1.040816,0.070594,3.768677
FloorLamp\D00211_unified_prepared.obj,1.631064,0.012389,249.980980,0.761950,1.008892,0.128852,23.030827
FloorLamp\D00228_unified_prepared.obj,1.467532,0.012730,172.450377,0.383058,1.005146,0.078813,19.792097
FloorLamp\D00388_unified_prepared.obj,3.018792,0.036858,179.052582,0.580340,1.022824,0.119574,1.601639
FloorLamp\D00400_unified_prepared.obj,1.722056,0.006565,1047.560830,0.545403,1.006323,0.045373,11.616072
FloorLamp\D00408_unified_prepared.obj,3.471627,0.072927,69.560878,0.713128,1.011894,0.238618,2.258623
FloorLamp\D00447_unified_prepared.obj,2.886887,0.044218,108.804091,0.594521,1.035372,0.163813,2.988779
FloorLamp\D00495_unified_prepared.obj,1.061047,0.018152,32.056446,0.380113,1.002702,0.175864,22.015955
FloorLamp\D00563_unified_prepared.obj,2.235635,0.015107,432.923859,0.605073,1.065694,0.066597,3.430335
FloorLamp\D00580_unified_prepared.obj,1.396795,0.006276,611.677679,0.440725,1.006084,0.043492,12.354520
FloorLamp\D00740_unified_prepared.obj,1.592591,0.008884,452.556903,0.452388,1.037105,0.046062,22.243728
FloorLamp\D00856_unified_prepared.obj,1.826245,0.009901,549.386025,0.524630,1.022530,0.059733,13.242662
FloorLamp\D00875_unified_prepared.obj,1.938187,0.045934,30.511038,0.749123,1.008928,0.421137,7.882150
FloorLamp\D00876_unified_prepared.obj,2.537805,0.146453,6.737963,0.465927,1.037343,0.419378,1.930021
FloorLamp\D00888_unified_prepared.obj,2.055288,0.042596,42.308614,0.676609,1.047907,0.265890,10.913339
FloorLamp\D00924_unified_prepared.obj,2.708566,0.009614,1900.750407,0.991259,1.014895,0.075781,28.173646
FloorLamp\D00955_unified_prepared.obj,1.755944,0.018784,135.677170,0.538120,1.025050,0.124040,18.992581
FloorLamp\D00981_unified_prepared.obj,1.526210,0.035732,24.618710,0.462144,1.008350,0.238786,5.727332
FloorLamp\m617_unified_prepared.obj,0.590009,0.010810,15.541658,0.307970,1.003938,0.164990,18.283389
FloorLamp\m618_unified_prepared.obj,0.209237,0.001585,32.251953,0.430410,1.001142,0.190837,143.354893
FloorLamp\m619_unified_prepared.obj,0.216879,0.003735,6.464181,0.320519,1.000314,0.399483,18.769019
FloorLamp\m620_unified_prepared.obj,0.313256,0.000381,1870.659858,0.743297,1.000871,0.058130,217.567007
FloorLamp\m621_unified_prepared.obj,0.202026,0.001583,29.080562,0.282792,1.003786,0.142915,242.032098
FloorLamp\m622_unified_prepared.obj,0.119110,0.000767,25.372350,0.245052,1.005168,0.113899,500.274447
FloorLamp\m623_unified_prepared.obj,0.463876,0.008814,11.360599,0.390407,1.009191,0.217436,42.205053
FloorLamp\m624_unified_prepared.obj,0.228484,0.002278,20.327828,0.214936,1.008962,0.122559,113.077584
Glasses\D00050_unified_prepared.obj,0.517046,0.003169,121.682677,0.188640,1.130471,0.029069,14.870876
Glasses\D00201_unified_prepared.obj,0.607655,0.001080,1702.372323,0.194551,1.184466,0.005659,21.202679
Glasses\D00225_unified_prepared.obj,0.764199,0.005147,148.938869,0.269589,1.170609,0.046139,127.341658
Glasses\D00432_unified_prepared.obj,0.578365,0.001526,734.329326,0.258392,1.115940,0.019394,9.037222
Glasses\D00475_unified_prepared.obj,0.409751,0.000645,1464.191660,0.132853,1.015408,0.004312,3.926056
Glasses\D00507_unified_prepared.obj,0.517040,0.003169,121.682625,0.188695,1.130465,0.029068,15.111734
Glasses\D00560_unified_prepared.obj,0.346360,0.002070,85.716316,0.121265,1.007081,0.021559,43.255784
Glasses\D00575_unified_prepared.obj,0.435443,0.001423,360.617725,0.179357,1.168187,0.013073,48.118854
Glasses\D00630_unified_prepared.obj,0.856450,0.004525,271.240615,0.235147,1.266620,0.021321,7.497136
Glasses\D00640_unified_prepared.obj,0.299650,0.000772,399.101671,0.127863,1.124851,0.008750,61.314799
Glasses\D00656_unified_prepared.obj,0.742500,0.004978,146.073270,0.262537,1.010192,0.057519,16.811162
Glasses\D00660_unified_prepared.obj,0.384191,0.001923,135.637556,0.139071,1.321809,0.014380,53.368428
Glasses\D00717_unified_prepared.obj,1.488064,0.006481,693.601333,0.429969,1.331854,0.030225,10.673624
Glasses\D00730_unified_prepared.obj,0.265556,0.000830,240.555220,0.100556,1.095161,0.010220,27.452637
Glasses\D00813_unified_prepared.obj,0.326268,0.001498,136.791984,0.112434,1.250899,0.007857,19.396181
Glasses\D00816_unified_prepared.obj,0.333174,0.000915,390.314744,0.129898,1.195295,0.012169,84.674693
Glasses\D00877_unified_prepared.obj,0.600844,0.002424,326.336928,0.201397,1.241767,0.013125,41.894326
Glasses\D00883_unified_prepared.obj,0.345687,0.001302,215.343754,0.128481,1.205854,0.018526,33.403427
Glasses\D00937_unified_prepared.obj,0.545960,0.001912,393.682640,0.204045,1.149939,0.021508,33.964818
Glasses\D00994_unified_prepared.obj,0.393216,0.000448,2682.915890,0.172915,1.092375,0.006494,33.345290
Guitar\D00023_unified_prepared.obj,0.656355,0.007376,45.953698,0.627808,1.004836,0.487165,537.238293
Guitar\D00041_unified_prepared.obj,0.346592,0.002041,88.332080,0.544356,1.001130,0.355873,1068.883072
Guitar\D00076_unified_prepared.obj,0.332922,0.001289,196.486038,0.369548,1.011178,0.129151,270.073590
Guitar\D00097_unified_prepared.obj,0.495316,0.010128,10.475474,0.590146,1.010018,0.616964,1437.939157
Guitar\D00124_unified_prepared.obj,0.425997,0.004815,29.483139,0.540890,1.003098,0.503132,1661.655445
Guitar\D00222_unified_prepared.obj,0.481207,0.010660,8.670405,0.484071,1.000178,0.646115,109.462371
Guitar\D00232_unified_prepared.obj,0.710477,0.004044,193.872419,0.645093,1.000706,0.204052,388.934128
Guitar\D00335_unified_prepared.obj,0.938683,0.000093,837082.921781,0.932814,1.000386,0.004559,110.826602
Guitar\D00374_unified_prepared.obj,0.362874,0.003157,42.398522,0.450472,1.003398,0.284384,312.478624
Guitar\D00414_unified_prepared.obj,0.620923,0.010032,21.034217,0.604614,1.001254,0.492455,74.851798
Guitar\D00416_unified_prepared.obj,0.838944,0.009740,55.030543,0.776149,1.000896,0.579750,234.072133
Guitar\D00461_unified_prepared.obj,0.432750,0.003115,73.856450,0.553582,1.009524,0.330645,1146.946176
Guitar\D00464_unified_prepared.obj,1.188628,0.012654,92.733321,0.948305,1.003284,0.381552,119.830123
Guitar\D00494_unified_prepared.obj,0.416725,0.005288,22.884549,0.570213,1.000009,0.496879,387.263866
Guitar\D00534_unified_prepared.obj,0.854470,0.002336,1010.571720,0.934481,1.002052,0.123022,128.878116
Guitar\D00549_unified_prepared.obj,0.536964,0.003400,118.428243,0.748687,1.003078,0.422067,738.391101
Guitar\D00645_unified_prepared.obj,0.666884,0.007414,47.704897,0.679938,1.004218,0.554955,465.368380
Guitar\D00655_unified_prepared.obj,0.266419,0.001483,76.044090,0.308649,1.014326,0.263616,4807.463111
Guitar\D00844_unified_prepared.obj,1.381489,0.025740,35.186184,1.079819,1.000999,0.688234,46.490541
Guitar\D00849_unified_prepared.obj,0.798630,0.006363,111.255291,0.793778,1.001613,0.400069,266.257426
Gun\D00103_unified_prepared.obj,1.467725,0.026145,40.897313,0.937339,1.057639,0.597107,61.724266
Gun\D00137_unified_prepared.obj,1.291515,0.012512,121.671366,1.093621,1.020719,0.499166,60.355264
Gun\D00140_unified_prepared.obj,0.993979,0.009743,91.470505,0.854678,1.033704,0.409208,28.514250
Gun\D00153_unified_prepared.obj,0.502618,0.010693,9.819824,0.396387,1.002776,0.488631,268.113838
Gun\D00161_unified_prepared.obj,1.213149,0.029267,18.430501,0.489081,1.286536,0.516164,15.496958
Gun\D00204_unified_prepared.obj,2.833191,0.020844,462.824515,1.599184,1.047838,0.421102,53.720068
Gun\D00207_unified_prepared.obj,2.283377,0.009810,1093.848042,1.380973,1.022926,0.299529,65.662264
Gun\D00209_unified_prepared.obj,1.638537,0.033078,35.549680,0.923540,1.042011,0.640071,37.225094
Gun\D00239_unified_prepared.obj,0.340928,0.002434,59.162526,0.456123,1.000435,0.269322,517.337015
Gun\D00244_unified_prepared.obj,2.202067,0.039920,59.246408,0.991058,1.138839,0.610808,11.286794
Gun\D00282_unified_prepared.obj,0.774263,0.006470,98.032133,0.633431,1.000183,0.272706,90.978116
Gun\D00368_unified_prepared.obj,1.299248,0.021863,40.569287,0.887620,1.000495,0.594936,19.157843
Gun\D00425_unified_prepared.obj,1.404882,0.009995,245.409793,1.034609,1.020755,0.369676,72.814340
Gun\D00477_unified_prepared.obj,0.351726,0.002215,78.385968,0.630885,1.005471,0.369448,673.244831
Gun\D00606_unified_prepared.obj,1.471732,0.019106,77.216302,0.860725,1.027911,0.448693,18.240157
Gun\D00802_unified_prepared.obj,0.565850,0.006845,34.193301,0.533220,1.015034,0.447272,62.487723
Gun\D00819_unified_prepared.obj,1.389353,0.016554,86.527504,1.012633,1.000261,0.498706,25.374052
Gun\D00826_unified_prepared.obj,0.548667,0.006185,38.178702,0.558027,1.000732,0.303656,255.969476
Gun\D00929_unified_prepared.obj,1.119822,0.019735,31.879541,0.718488,1.003654,0.689716,55.513081
Gun\D00972_unified_prepared.obj,1.019400,0.009804,97.440548,0.654954,1.001040,0.317061,20.553569
Gun\m648_unified_prepared.obj,0.556378,0.007762,25.274204,0.417045,1.006788,0.340141,28.118503
Gun\m649_unified_prepared.obj,1.661230,0.017554,131.546064,0.943759,1.033213,0.540431,54.489740
Gun\m650_unified_prepared.obj,2.173044,0.016190,346.130167,1.002184,1.094988,0.373411,30.595784
Gun\m651_unified_prepared.obj,0.924320,0.023313,12.847157,0.491481,1.004749,0.387764,40.588146
Gun\m652_unified_prepared.obj,2.738393,0.019500,477.500965,1.622535,1.012266,0.436971,47.147729
Gun\m653_unified_prepared.obj,0.764638,0.007673,67.144194,0.663807,1.001475,0.390895,110.176818
Gun\m654_unified_prepared.obj,1.205894,0.023260,28.657475,0.918541,1.021034,0.961642,165.010646
Gun\m655_unified_prepared.obj,0.503038,0.010706,9.819839,0.350217,1.003195,0.488630,158.365175
Gun\m656_unified_prepared.obj,2.040227,0.010235,716.786097,1.229065,1.023745,0.311719,65.018992
Gun\m657_unified_prepared.obj,1.414356,0.047266,11.197675,0.567658,1.050225,0.543816,35.022908
Gun\m658_unified_prepared.obj,2.204565,0.040163,58.731470,1.070088,1.139483,0.613481,9.427268
Gun\m659_unified_prepared.obj,0.365863,0.004493,21.450572,0.403074,1.001200,0.322777,100.275430
Gun\m660_unified_prepared.obj,0.376319,0.001691,164.751131,0.333796,1.001957,0.106534,85.040469
Gun\m661_unified_prepared.obj,1.415828,0.024737,41.009858,0.879224,1.033996,0.736894,25.269301
Gun\m662_unified_prepared.obj,1.960134,0.045284,32.472171,1.015340,1.177363,0.850094,79.844863
Gun\m663_unified_prepared.obj,1.485475,0.025865,43.321868,1.055320,1.031745,0.772602,115.572490
Gun\m664_unified_prepared.obj,1.300926,0.021906,40.569259,0.875557,1.001139,0.594936,19.158967
Gun\m665_unified_prepared.obj,0.882493,0.023626,10.887228,0.480949,1.072841,0.471942,26.118021
