class,shape_file,num_vertices,num_faces,face_types,bounding_box
Quadruped,m87.obj,4852,9547,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.305914, 0.811559, 0.975]}"
Quadruped,m88.obj,5150,10284,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.244397, 0.617999, 0.975]}"
Quadruped,m89.obj,4775,9540,triangle,"{""min"": [0.025503, 0.025568, 0.0252403], ""max"": [0.365658, 0.832384, 0.97464]}"
Quadruped,m91.obj,5122,10131,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.338336, 0.86107, 0.975]}"
RectangleTable,m870.obj,2946,5888,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.570807, 0.440659, 0.975]}"
RectangleTable,m872.obj,5068,10075,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.369962, 0.447246]}"
RectangleTable,m875.obj,4977,8965,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.263804, 0.384483]}"
RectangleTable,m889.obj,5129,10254,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.599306, 0.56505, 0.975]}"
RectangleTable,m891.obj,5111,10202,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.353995, 0.575336]}"
RectangleTable,m892.obj,4817,12456,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.315248, 0.5528]}"
RectangleTable,m912.obj,1926,3840,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.5, 0.5]}"
Rocket,D00697.obj,5161,10318,triangle,"{""min"": [-0.671248, -0.282161, -0.267608], ""max"": [0.941028, 0.223494, 0.235476]}"
Rocket,D00764.obj,4877,9718,triangle,"{""min"": [-0.547953, -0.114158, -0.141261], ""max"": [0.99425, 0.167714, 0.140374]}"
RoundTable,D00344.obj,5206,10376,triangle,"{""min"": [-1.0026, -0.851553, -0.194635], ""max"": [0.709074, 0.865424, 0.766418]}"
RoundTable,D00492.obj,4929,9838,triangle,"{""min"": [-0.829371, -0.804518, -0.654373], ""max"": [1.05402, 0.656585, 0.207063]}"
RoundTable,D00702.obj,4966,9880,triangle,"{""min"": [-0.843261, -0.728474, -0.351743], ""max"": [0.598222, 0.819497, 0.836556]}"
RoundTable,D00756.obj,4991,9978,triangle,"{""min"": [-0.852804, -0.269645, -0.384058], ""max"": [0.421667, 0.513636, 0.39857]}"
Shelf,D00074.obj,3852,7488,triangle,"{""min"": [-0.758328, -0.635381, -0.284787], ""max"": [1.0382, 0.850289, 0.160204]}"
Shelf,D00781.obj,5012,9542,triangle,"{""min"": [-0.793321, -0.897298, -0.567211], ""max"": [1.15081, 0.933888, 0.478878]}"
Shelf,m845.obj,2888,5632,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.785639, 0.975, 0.263024]}"
Shelf,m860.obj,2702,5376,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.788295, 0.291699]}"
Shelf,m862.obj,4762,9441,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.468246, 0.975, 0.912536]}"
Ship,D00027.obj,4202,4887,triangle,"{""min"": [-0.70186, -0.403568, -0.196767], ""max"": [1.03006, 0.302762, 0.180722]}"
Ship,D00175.obj,4930,9388,triangle,"{""min"": [-0.680895, -0.246991, -0.165009], ""max"": [0.844262, 0.219469, 0.217065]}"
Ship,D00247.obj,6122,10530,triangle,"{""min"": [-0.942829, -0.249844, -0.127142], ""max"": [0.990447, 0.193791, 0.149932]}"
Ship,D00809.obj,5317,9789,triangle,"{""min"": [-0.981329, -0.438839, -0.161653], ""max"": [0.897927, 0.26364, 0.192118]}"
Ship,m1446.obj,6122,10530,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.159904, 0.244612]}"
Ship,m1449.obj,5280,10560,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.223899, 0.849298, 0.975]}"
Ship,m1454.obj,4810,9568,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.637377, 0.820991, 0.975]}"
Sign,m1671.obj,4095,7232,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.338838, 0.975, 0.075532]}"
Sign,m1673.obj,2992,5504,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.429, 0.975, 0.072555]}"
Skyscraper,D00058.obj,26002,4090,triangle,"{""min"": [-0.866731, -0.316478, -0.185607], ""max"": [0.966146, 0.235292, 0.209522]}"
Skyscraper,D00532.obj,5273,3261,triangle,"{""min"": [-0.905967, -0.284238, -0.256465], ""max"": [1.00366, 0.428082, 0.2249]}"
Spoon,D00144.obj,3780,22512,triangle,"{""min"": [0.121356, 0.300286, 0.031978], ""max"": [0.186049, 0.618646, 0.055897]}"
Spoon,D00790.obj,4376,25968,triangle,"{""min"": [-0.018031, -3.27782, -0.0], ""max"": [13.0338, 8.96807, 11.7856]}"
Starship,m1360.obj,4943,8810,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.439815, 0.2326, 0.975]}"
Starship,m1361.obj,4070,8032,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.841756, 0.21772, 0.975]}"
Starship,m1370.obj,4956,10134,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.432507, 0.256189, 0.975]}"
Starship,m1376.obj,5102,10376,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.171065, 0.253]}"
SubmachineGun,D00219.obj,5218,10128,triangle,"{""min"": [-0.797676, -0.254582, -0.059143], ""max"": [1.15909, 0.531088, 0.06715]}"
SubmachineGun,D00893.obj,5223,10242,triangle,"{""min"": [-0.915525, -0.180775, -0.079507], ""max"": [0.949885, 0.356856, 0.042732]}"
Sword,D00356.obj,5072,10085,triangle,"{""min"": [-1.2178, -0.092541, -0.106282], ""max"": [0.238315, 0.107805, 0.09526]}"
Sword,D00808.obj,4471,12440,triangle,"{""min"": [-0.940874, -0.166439, -0.158329], ""max"": [0.67056, 0.161002, 0.169184]}"
Sword,m697.obj,4777,9538,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.203531, 0.065073, 0.975]}"
Sword,m703.obj,5194,10050,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.05076, 0.120841, 0.975]}"
Sword,m715.obj,5497,11609,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.297264, 0.139376, 0.975]}"
Sword,m719.obj,5011,10002,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.199046, 0.189425, 0.975]}"
Tool,D01086.obj,3804,7604,triangle,"{""min"": [-0.6061, -0.081305, -0.962181], ""max"": [0.587498, 0.08305, 0.841194]}"
Tool,D01142.obj,5110,10216,triangle,"{""min"": [-0.770495, -0.077523, -0.816737], ""max"": [0.84498, 0.082044, 0.66265]}"
Tool,m1105.obj,4954,9900,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.280984, 0.097571]}"
Tool,m1109.obj,5869,11564,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.5864, 0.975, 0.157179]}"
Tool,m590.obj,4461,8017,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.453444, 0.975, 0.338917]}"
Train,D01089.obj,4390,25806,triangle,"{""min"": [4.04605, -3.03191, -0.088465], ""max"": [9.63021, 26.3166, 5.81873]}"
Train,D01095.obj,5909,32868,triangle,"{""min"": [-6.92386, -7.38609, 0.0], ""max"": [-1.10613, 7.00026, 5.24168]}"
Train,D01134.obj,8714,43185,triangle,"{""min"": [-25.7188, -325.597, -39.6084], ""max"": [48.9667, 247.986, 97.9482]}"
Tree,D00223.obj,23723,4128,triangle,"{""min"": [-0.82818, -0.761249, -0.78434], ""max"": [0.700241, 0.860203, 0.817519]}"
Tree,D00393.obj,5020,3725,triangle,"{""min"": [-1.11393, -0.832358, -0.507133], ""max"": [0.66509, 0.857206, 1.05061]}"
Tree,m1092.obj,5122,10208,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.747408, 0.933538]}"
Tree,m1095.obj,3846,5780,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.965689, 0.975, 0.951578]}"
Tree,m1098.obj,5059,6343,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.909062, 0.86264, 0.975]}"
Truck,D00003.obj,6655,36978,triangle,"{""min"": [0.334017, -0.829618, -0.018506], ""max"": [3.0926, 6.45504, 2.97985]}"
Truck,D00406.obj,5948,36432,triangle,"{""min"": [-0.335624, -0.097085, 0.000198], ""max"": [0.144946, 0.088676, 0.22267]}"
Truck,m1573.obj,5585,11152,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.287592, 0.322961, 0.975]}"
TruckNonContainer,D00215.obj,4409,23541,triangle,"{""min"": [-85.7269, -320.109, -45.5538], ""max"": [92.9482, 169.11, 134.995]}"
TruckNonContainer,D00553.obj,7248,42048,triangle,"{""min"": [-1.33675, -3.12537, -1.8669], ""max"": [3.69653, 10.8245, 4.13561]}"
Vase,m534.obj,3841,7680,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.639784, 0.975, 0.639784]}"
Vase,m535.obj,4994,9804,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.674141, 0.975, 0.674141]}"
Violin,D00358.obj,7434,48249,triangle,"{""min"": [0.48787, -0.0127201, -0.061643], ""max"": [0.695017, 0.59669, 0.022873]}"
Violin,D00891.obj,8085,49476,triangle,"{""min"": [36.637, 11.9892, 0.0], ""max"": [62.4366, 86.5645, 7.19455]}"
Wheel,m737.obj,3783,7110,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.539529, 0.975, 0.974961]}"
Wheel,m747.obj,5084,10164,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.975, 0.15292]}"
WheelChair,D00274.obj,4994,8854,triangle,"{""min"": [-0.702455, -0.458416, -0.413206], ""max"": [1.16387, 0.533167, 0.692311]}"
WheelChair,D00604.obj,5117,9352,triangle,"{""min"": [-0.71117, -0.718189, -0.524783], ""max"": [1.16462, 0.342901, 0.616596]}"
