class,shape_file,num_vertices,num_faces,face_types,bounding_box
PlantIndoors,m1015.obj,4736,8444,triangle,"{""min"": [-0.272147, -0.560089, -0.300609], ""max"": [0.234782, 0.439911, 0.246778]}"
PlantIndoors,m995.obj,7323,8448,triangle,"{""min"": [-0.436928, -0.459521, -0.425288], ""max"": [0.451404, 0.496104, 0.574712]}"
PlantIndoors,m998.obj,4140,7648,triangle,"{""min"": [-0.245274, -0.236289, -0.228984], ""max"": [0.218079, 0.763711, 0.199673]}"
PlantIndoors,m999.obj,3728,5108,triangle,"{""min"": [-0.395341, -0.358405, -0.313948], ""max"": [0.419126, 0.641595, 0.337592]}"
PlantWildNonTree,m966.obj,7920,5280,triangle,"{""min"": [-0.520277, -0.220418, -0.444671], ""max"": [0.479723, 0.222841, 0.473018]}"
PlantWildNonTree,m975.obj,4516,9000,triangle,"{""min"": [-0.331641, -0.681141, -0.0825167], ""max"": [0.29519, 0.318859, 0.0945155]}"
PlantWildNonTree,m981.obj,3565,8800,triangle,"{""min"": [-0.195682, -0.77137, -0.101643], ""max"": [0.217585, 0.22863, 0.197436]}"
Quadruped,D00700.obj,4570,9000,triangle,"{""min"": [-0.587125, -0.294954, -0.112434], ""max"": [0.412875, 0.308585, 0.120318]}"
Quadruped,m274.obj,4503,8999,triangle,"{""min"": [-0.5175, -0.19835, -0.596712], ""max"": [0.4825, 0.143281, 0.337721]}"
Quadruped,m87.obj,4565,8999,triangle,"{""min"": [-0.147883, -0.477196, -0.549696], ""max"": [0.145478, 0.353089, 0.450304]}"
Quadruped,m88.obj,4508,9000,triangle,"{""min"": [-0.115032, -0.318286, -0.660999], ""max"": [0.115019, 0.30906, 0.339001]}"
Quadruped,m89.obj,4504,8999,triangle,"{""min"": [-0.176441, -0.424176, -0.536045], ""max"": [0.181843, 0.424522, 0.463955]}"
Quadruped,m91.obj,4536,9000,triangle,"{""min"": [-0.166515, -0.416244, -0.557472], ""max"": [0.166749, 0.472732, 0.442528]}"
RectangleTable,m870.obj,2946,5888,triangle,"{""min"": [-0.282192, -0.276442, -0.500091], ""max"": [0.282202, 0.164667, 0.499909]}"
RectangleTable,m872.obj,4526,8999,triangle,"{""min"": [-0.407255, -0.231603, -0.204884], ""max"": [0.592745, 0.131515, 0.239585]}"
RectangleTable,m875.obj,4975,9000,triangle,"{""min"": [-0.48574, -0.0997733, -0.187766], ""max"": [0.51426, 0.151594, 0.190637]}"
RectangleTable,m889.obj,4502,9000,triangle,"{""min"": [-0.249108, -0.498953, -0.630167], ""max"": [0.355421, 0.0695233, 0.369833]}"
RectangleTable,m891.obj,4510,9000,triangle,"{""min"": [-0.507477, -0.186918, -0.288119], ""max"": [0.492523, 0.183789, 0.290309]}"
RectangleTable,m892.obj,2927,9000,triangle,"{""min"": [-0.509752, -0.222749, -0.284548], ""max"": [0.490248, 0.0923252, 0.271031]}"
RectangleTable,m912.obj,1926,3840,triangle,"{""min"": [-0.499735, -0.248818, -0.249458], ""max"": [0.500265, 0.222929, 0.249303]}"
Rocket,D00697.obj,4502,9000,triangle,"{""min"": [-0.469425, -0.127051, -0.121934], ""max"": [0.530575, 0.111616, 0.11633]}"
Rocket,D00764.obj,4518,9000,triangle,"{""min"": [-0.247798, -0.0881679, -0.0894509], ""max"": [0.752202, 0.0906029, 0.089329]}"
RoundTable,D00344.obj,4518,9000,triangle,"{""min"": [-0.512793, -0.492029, -0.0838066], ""max"": [0.477906, 0.507971, 0.455577]}"
RoundTable,D00492.obj,4510,9000,triangle,"{""min"": [-0.503289, -0.384, -0.285978], ""max"": [0.496711, 0.391783, 0.171407]}"
RoundTable,D00702.obj,4524,9000,triangle,"{""min"": [-0.479052, -0.515582, -0.37253], ""max"": [0.452225, 0.484418, 0.39513]}"
RoundTable,D00756.obj,4502,9000,triangle,"{""min"": [-0.386152, -0.28755, -0.305243], ""max"": [0.613848, 0.324276, 0.306203]}"
Shelf,D00074.obj,3852,7488,triangle,"{""min"": [-0.383895, -0.449378, -0.190602], ""max"": [0.616105, 0.377309, 0.054319]}"
Shelf,D00781.obj,4734,8999,triangle,"{""min"": [-0.600209, -0.463267, -0.298394], ""max"": [0.399791, 0.478637, 0.239681]}"
Shelf,m845.obj,2888,5632,triangle,"{""min"": [-0.393408, -0.481797, -0.110252], ""max"": [0.40337, 0.518203, 0.138172]}"
Shelf,m860.obj,2702,5376,triangle,"{""min"": [-0.499068, -0.406647, -0.156362], ""max"": [0.500932, 0.395435, 0.157494]}"
Shelf,m862.obj,4540,8999,triangle,"{""min"": [-0.280366, -0.483536, -0.570045], ""max"": [0.186208, 0.516464, 0.364203]}"
Ship,D00027.obj,4202,4887,triangle,"{""min"": [-0.373607, -0.240793, -0.111378], ""max"": [0.626393, 0.167037, 0.106582]}"
Ship,D00175.obj,4736,9000,triangle,"{""min"": [-0.308151, -0.158766, -0.119677], ""max"": [0.691849, 0.147078, 0.130838]}"
Ship,D00247.obj,6122,10530,triangle,"{""min"": [-0.502138, -0.106667, -0.0683476], ""max"": [0.497862, 0.122806, 0.0749708]}"
Ship,D00809.obj,4822,9000,triangle,"{""min"": [-0.438883, -0.219434, -0.0943726], ""max"": [0.561117, 0.154278, 0.093878]}"
Ship,m1446.obj,6122,10530,triangle,"{""min"": [-0.501793, -0.0708345, -0.126502], ""max"": [0.498207, 0.0711697, 0.104669]}"
Ship,m1449.obj,5280,10560,triangle,"{""min"": [-0.101601, -0.28935, -0.478916], ""max"": [0.103985, 0.581769, 0.521084]}"
Ship,m1454.obj,4810,9568,triangle,"{""min"": [-0.313476, -0.25094, -0.491609], ""max"": [0.313, 0.577934, 0.508391]}"
Sign,m1671.obj,4095,7232,triangle,"{""min"": [-0.159278, -0.756195, -0.0349902], ""max"": [0.164794, 0.243805, 0.0176068]}"
Sign,m1673.obj,2992,5504,triangle,"{""min"": [-0.126958, -0.6581, -0.030176], ""max"": [0.109004, 0.3419, 0.0184174]}"
Skyscraper,D00058.obj,12460,9000,triangle,"{""min"": [-0.674473, -0.158923, -0.10309], ""max"": [0.325527, 0.142146, 0.112489]}"
Skyscraper,D00532.obj,6830,8999,triangle,"{""min"": [-0.495036, -0.195516, -0.123999], ""max"": [0.504964, 0.182025, 0.130371]}"
Spoon,D00144.obj,15062,90048,triangle,"{""min"": [-0.101544, -0.312613, -0.0404824], ""max"": [0.102754, 0.687387, 0.0358704]}"
Spoon,D00790.obj,4376,25968,triangle,"{""min"": [-0.475071, -0.508863, -0.380114], ""max"": [0.524929, 0.42533, 0.527208]}"
Starship,m1360.obj,5059,9000,triangle,"{""min"": [-0.219789, -0.129184, -0.368455], ""max"": [0.216858, 0.0893427, 0.631545]}"
Starship,m1361.obj,4070,8032,triangle,"{""min"": [-0.42371, -0.105205, -0.555117], ""max"": [0.435895, 0.0942716, 0.444883]}"
Starship,m1370.obj,4370,8999,triangle,"{""min"": [-0.213284, -0.155373, -0.533273], ""max"": [0.212815, 0.0886992, 0.466727]}"
Starship,m1376.obj,4414,9000,triangle,"{""min"": [-0.421558, -0.0563911, -0.112579], ""max"": [0.578442, 0.0963129, 0.115422]}"
SubmachineGun,D00219.obj,5216,10128,triangle,"{""min"": [-0.445811, -0.10984, -0.0314498], ""max"": [0.554189, 0.283134, 0.031565]}"
SubmachineGun,D00893.obj,4587,9000,triangle,"{""min"": [-0.592052, -0.0986885, -0.0285046], ""max"": [0.407948, 0.182366, 0.0278901]}"
Sword,D00356.obj,4528,9000,triangle,"{""min"": [-0.865066, -0.0688189, -0.0698483], ""max"": [0.134934, 0.0687705, 0.0685624]}"
Sword,D00808.obj,4471,12440,triangle,"{""min"": [-0.789353, -0.0892077, -0.0885769], ""max"": [0.210647, 0.089163, 0.0898325]}"
Sword,m697.obj,4508,9000,triangle,"{""min"": [-0.0921645, -0.0184154, -0.579882], ""max"": [0.0918512, 0.0188832, 0.420118]}"
Sword,m703.obj,4640,9000,triangle,"{""min"": [-0.012693, -0.0502333, -0.207943], ""max"": [0.0145278, 0.0509118, 0.792057]}"
Sword,m715.obj,5496,11609,triangle,"{""min"": [-0.143662, -0.0603035, -0.888662], ""max"": [0.142932, 0.0600923, 0.111338]}"
Sword,m719.obj,4510,9000,triangle,"{""min"": [-0.0912061, -0.083089, -0.472373], ""max"": [0.0919793, 0.0896338, 0.527627]}"
Tool,D01086.obj,3804,7604,triangle,"{""min"": [-0.335898, -0.0449239, -0.533508], ""max"": [0.325971, 0.0462136, 0.466492]}"
Tool,D01142.obj,5110,10216,triangle,"{""min"": [-0.476774, -0.0478683, -0.505536], ""max"": [0.523226, 0.0509058, 0.410223]}"
Tool,m1105.obj,4504,9000,triangle,"{""min"": [-0.576409, -0.146349, -0.0389081], ""max"": [0.423591, 0.111526, 0.0368861]}"
Tool,m1109.obj,5869,11564,triangle,"{""min"": [-0.22261, -0.666335, -0.0692427], ""max"": [0.36459, 0.333665, 0.0696997]}"
Tool,m590.obj,4461,8017,triangle,"{""min"": [-0.225326, -0.398261, -0.168099], ""max"": [0.225668, 0.601739, 0.16234]}"
Train,D01089.obj,4390,25806,triangle,"{""min"": [-0.0935477, -0.673113, -0.0931121], ""max"": [0.0967229, 0.326887, 0.108165]}"
Train,D01095.obj,5909,32868,triangle,"{""min"": [-0.200376, -0.495347, -0.114], ""max"": [0.204017, 0.504653, 0.25035]}"
Train,D01134.obj,8639,43185,triangle,"{""min"": [-0.0658508, -0.483715, -0.0895756], ""max"": [0.0643579, 0.516285, 0.150244]}"
Tree,D00223.obj,14151,9000,triangle,"{""min"": [-0.314404, -0.510153, -0.512603], ""max"": [0.628221, 0.489847, 0.475314]}"
Tree,D00393.obj,9234,9000,triangle,"{""min"": [-0.508813, -0.475404, -0.309979], ""max"": [0.491187, 0.472119, 0.557974]}"
Tree,m1092.obj,5122,10208,triangle,"{""min"": [-0.511898, -0.638659, -0.51766], ""max"": [0.488102, 0.224761, 0.45405]}"
Tree,m1095.obj,3846,5780,triangle,"{""min"": [-0.485363, -0.642967, -0.508291], ""max"": [0.490882, 0.357033, 0.455498]}"
Tree,m1098.obj,6593,9000,triangle,"{""min"": [-0.544272, -0.532101, -0.503564], ""max"": [0.386319, 0.349625, 0.496436]}"
Truck,D00003.obj,6608,36978,triangle,"{""min"": [-0.179576, -0.453327, -0.181042], ""max"": [0.199108, 0.546673, 0.230557]}"
Truck,D00406.obj,5948,36432,triangle,"{""min"": [-0.752713, -0.194184, -0.132262], ""max"": [0.247287, 0.193529, 0.332059]}"
Truck,m1573.obj,5585,11152,triangle,"{""min"": [-0.146848, -0.140953, -0.209002], ""max"": [0.128897, 0.172869, 0.790998]}"
TruckNonContainer,D00215.obj,4387,23541,triangle,"{""min"": [-0.181239, -0.431779, -0.155384], ""max"": [0.183987, 0.568221, 0.213672]}"
TruckNonContainer,D00553.obj,7248,42048,triangle,"{""min"": [-0.180054, -0.363174, -0.16148], ""max"": [0.180758, 0.636826, 0.268811]}"
Vase,m534.obj,4501,9000,triangle,"{""min"": [-0.322275, -0.574397, -0.320479], ""max"": [0.314962, 0.425603, 0.316677]}"
Vase,m535.obj,4581,8999,triangle,"{""min"": [-0.30121, -0.569199, -0.305804], ""max"": [0.311316, 0.430801, 0.303481]}"
Violin,D00358.obj,7431,48249,triangle,"{""min"": [-0.163009, -0.401827, -0.0776674], ""max"": [0.176905, 0.598173, 0.0610176]}"
Violin,D00891.obj,8085,49476,triangle,"{""min"": [-0.166051, -0.410339, -0.0572841], ""max"": [0.179902, 0.589661, 0.0391895]}"
Wheel,m737.obj,3783,7110,triangle,"{""min"": [-0.2513, -0.500706, -0.501256], ""max"": [0.290309, 0.499294, 0.498703]}"
Wheel,m747.obj,4502,9000,triangle,"{""min"": [-0.469809, -0.478457, -0.0641535], ""max"": [0.530191, 0.521543, 0.0715511]}"
WheelChair,D00274.obj,4947,9000,triangle,"{""min"": [-0.379609, -0.26371, -0.273618], ""max"": [0.620391, 0.266944, 0.316833]}"
WheelChair,D00604.obj,4956,8999,triangle,"{""min"": [-0.343805, -0.295504, -0.305303], ""max"": [0.656195, 0.266704, 0.298938]}"
