class,shape_file,num_vertices,num_faces,face_types,bounding_box
Quadruped,m89.obj,12515,25030,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.366076, 0.832384, 0.975]}"
Quadruped,m91.obj,1614,3169,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.338336, 0.86107, 0.975]}"
RectangleTable,m870.obj,48,92,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.570807, 0.440659, 0.975]}"
RectangleTable,m872.obj,2229,4413,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.369962, 0.447246]}"
RectangleTable,m875.obj,528,744,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.263804, 0.384483]}"
RectangleTable,m889.obj,511,1018,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.599306, 0.56505, 0.975]}"
RectangleTable,m891.obj,190,360,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.353995, 0.575336]}"
RectangleTable,m892.obj,174,288,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.315248, 0.5528]}"
RectangleTable,m912.obj,36,60,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.5, 0.5]}"
Rocket,D00697.obj,217,430,triangle,"{""min"": [-0.671248, -0.282161, -0.267608], ""max"": [0.941028, 0.223494, 0.235476]}"
Rocket,D00764.obj,250,400,triangle,"{""min"": [-0.547953, -0.114158, -0.141261], ""max"": [0.99425, 0.167714, 0.140374]}"
RoundTable,D00344.obj,136,236,triangle,"{""min"": [-1.0026, -0.851553, -0.194635], ""max"": [0.709074, 0.865424, 0.766418]}"
RoundTable,D00492.obj,13002,25984,triangle,"{""min"": [-0.829677, -0.804656, -0.654551], ""max"": [1.05402, 0.656763, 0.207063]}"
RoundTable,D00702.obj,6647,13237,triangle,"{""min"": [-0.843261, -0.728474, -0.351743], ""max"": [0.598222, 0.819497, 0.836556]}"
RoundTable,D00756.obj,837,1652,triangle,"{""min"": [-0.852804, -0.269645, -0.384058], ""max"": [0.421667, 0.513636, 0.39857]}"
Shelf,D00074.obj,1903,1872,triangle,"{""min"": [-0.758328, -0.635381, -0.284787], ""max"": [1.0382, 0.850289, 0.160204]}"
Shelf,D00781.obj,4773,6260,triangle,"{""min"": [-0.793321, -0.897298, -0.567211], ""max"": [1.15081, 0.933888, 0.478878]}"
Shelf,m845.obj,60,88,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.785639, 0.975, 0.263024]}"
Shelf,m860.obj,56,84,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.788295, 0.291699]}"
Shelf,m862.obj,544,1024,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.468246, 0.975, 0.912536]}"
Ship,D00027.obj,4202,4887,triangle,"{""min"": [-0.70186, -0.403568, -0.196767], ""max"": [1.03006, 0.302762, 0.180722]}"
Ship,D00175.obj,13725,26994,triangle,"{""min"": [-0.680901, -0.247049, -0.165009], ""max"": [0.865118, 0.219483, 0.217065]}"
Ship,D00247.obj,6122,10530,triangle,"{""min"": [-0.942829, -0.249844, -0.127142], ""max"": [0.990447, 0.193791, 0.149932]}"
Ship,D00809.obj,40714,80272,triangle,"{""min"": [-0.981329, -0.439915, -0.161653], ""max"": [0.899011, 0.263674, 0.192675]}"
Ship,m1446.obj,6122,10530,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.159904, 0.244612]}"
Ship,m1449.obj,330,660,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.223899, 0.849298, 0.975]}"
Ship,m1454.obj,325,598,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.637377, 0.820991, 0.975]}"
Sign,m1671.obj,119,113,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.338838, 0.975, 0.075532]}"
Sign,m1673.obj,80,86,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.429, 0.975, 0.072555]}"
Skyscraper,D00058.obj,73697,53448,triangle,"{""min"": [-0.866731, -0.316891, -0.185607], ""max"": [0.966261, 0.236562, 0.209522]}"
Skyscraper,D00532.obj,19283,26932,triangle,"{""min"": [-0.906344, -0.293712, -0.256522], ""max"": [1.00366, 0.429776, 0.22904]}"
Spoon,D00144.obj,243,1407,triangle,"{""min"": [0.121356, 0.300286, 0.031978], ""max"": [0.186049, 0.618646, 0.055897]}"
Spoon,D00790.obj,284,1623,triangle,"{""min"": [-0.018031, -3.277825, -0.0], ""max"": [13.033793, 8.968065, 11.785623]}"
Starship,m1360.obj,2904,4231,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.439815, 0.2326, 0.975]}"
Starship,m1361.obj,1038,2008,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.841756, 0.21772, 0.975]}"
Starship,m1370.obj,1748,3401,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.432507, 0.256189, 0.975]}"
Starship,m1376.obj,467,944,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.171065, 0.253]}"
SubmachineGun,D00219.obj,1520,2532,triangle,"{""min"": [-0.797676, -0.254582, -0.059143], ""max"": [1.15909, 0.531088, 0.06715]}"
SubmachineGun,D00893.obj,170,281,triangle,"{""min"": [-0.915525, -0.180775, -0.079507], ""max"": [0.949885, 0.356856, 0.042732]}"
Sword,D00356.obj,5012,6142,triangle,"{""min"": [-1.2178, -0.092541, -0.106282], ""max"": [0.238315, 0.107805, 0.09526]}"
Sword,D00808.obj,1787,3110,triangle,"{""min"": [-0.940874, -0.166439, -0.158329], ""max"": [0.67056, 0.161002, 0.169184]}"
Sword,m697.obj,526,1036,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.203531, 0.065073, 0.975]}"
Sword,m703.obj,588,1100,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.05076, 0.120841, 0.975]}"
Sword,m715.obj,5548,11609,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.297264, 0.139376, 0.975]}"
Sword,m719.obj,624,1228,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.199046, 0.189425, 0.975]}"
Tool,D01086.obj,3804,7604,triangle,"{""min"": [-0.6061, -0.081305, -0.962181], ""max"": [0.587498, 0.08305, 0.841194]}"
Tool,D01142.obj,5110,10216,triangle,"{""min"": [-0.770495, -0.077523, -0.816737], ""max"": [0.84498, 0.082044, 0.66265]}"
Tool,m1105.obj,1550,3092,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.280984, 0.097571]}"
Tool,m1109.obj,1490,2891,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.5864, 0.975, 0.157179]}"
Tool,m590.obj,4461,8017,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.453444, 0.975, 0.338917]}"
Train,D01089.obj,4390,25806,triangle,"{""min"": [4.046049, -3.031912, -0.088465], ""max"": [9.630213, 26.316554, 5.818727]}"
Train,D01095.obj,6385,32868,triangle,"{""min"": [-62.3002, -41.2526, -1.52453], ""max"": [61.8081, 41.1199, 5.24168]}"
Train,D01134.obj,8721,43209,triangle,"{""min"": [-25.71884, -325.597441, -39.608371], ""max"": [48.966741, 247.985855, 97.948219]}"
Tree,D00223.obj,58864,54644,triangle,"{""min"": [-0.82818, -0.761249, -0.78434], ""max"": [0.700241, 0.860203, 0.817519]}"
Tree,D00393.obj,49528,41792,triangle,"{""min"": [-1.13003, -0.845961, -0.521846], ""max"": [0.681653, 0.870651, 1.05061]}"
Tree,m1092.obj,337,638,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.747408, 0.933538]}"
Tree,m1095.obj,1303,1445,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.965689, 0.975, 0.951578]}"
Tree,m1098.obj,3441,3701,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.909062, 0.86264, 0.975]}"
Truck,D00003.obj,6683,37098,triangle,"{""min"": [0.334017, -0.829618, -0.018506], ""max"": [3.0926, 6.45504, 2.97985]}"
Truck,D00406.obj,1419,9108,triangle,"{""min"": [-0.335624, -0.097085, 0.000198], ""max"": [0.144946, 0.088676, 0.22267]}"
Truck,m1573.obj,1461,2788,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.287592, 0.322961, 0.975]}"
TruckNonContainer,D00215.obj,4409,23541,triangle,"{""min"": [-85.726941, -320.108585, -45.553765], ""max"": [92.948175, 169.110471, 134.995221]}"
TruckNonContainer,D00553.obj,7248,42048,triangle,"{""min"": [-1.336751, -3.125372, -1.8669], ""max"": [3.696526, 10.824456, 4.135614]}"
Vase,m534.obj,241,480,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.639784, 0.975, 0.639784]}"
Vase,m535.obj,176,320,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.674141, 0.975, 0.674141]}"
Violin,D00358.obj,7592,48261,triangle,"{""min"": [0.48787, -0.0127201, -0.061643], ""max"": [0.695017, 0.59669, 0.039256]}"
Violin,D00891.obj,1959,12369,triangle,"{""min"": [36.637, 11.9892, 0.0], ""max"": [62.4366, 86.5645, 7.19455]}"
Wheel,m737.obj,3783,7110,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.539529, 0.975, 0.974961]}"
Wheel,m747.obj,128,252,triangle,"{""min"": [0.025, 0.025, 0.025], ""max"": [0.975, 0.975, 0.15292]}"
WheelChair,D00274.obj,2012,3167,triangle,"{""min"": [-0.702455, -0.458416, -0.413206], ""max"": [1.16387, 0.533167, 0.692311]}"
WheelChair,D00604.obj,986,1527,triangle,"{""min"": [-0.71117, -0.718189, -0.524783], ""max"": [1.16462, 0.342901, 0.616596]}"
