name,surface_area,volume,compactness,rectangularity,diameter,convexity,eccentricity
Chess\D01171_06_fill_holes_and_orientation.obj,1.858061,0.087557,7.398513,0.219909,1.014135,0.49542,2.017045
Chess\D01186_06_fill_holes_and_orientation.obj,1.412747,0.074681,4.470091,0.268128,1.031167,0.592882,8.655057
Chess\D01188_06_fill_holes_and_orientation.obj,2.522369,0.124621,9.13674,0.184987,1.144112,0.393746,3.638625
Chess\m1589_06_fill_holes_and_orientation.obj,2.703835,0.017753,554.578755,0.043056,1.397377,0.16101,34.000177
Chess\m1591_06_fill_holes_and_orientation.obj,3.042968,0.016047,967.475839,0.081625,1.093774,0.186541,50.602884
Chess\m1593_06_fill_holes_and_orientation.obj,4.118558,0.039385,398.225169,0.154689,1.414054,0.243587,41.66854
Chess\m1595_06_fill_holes_and_orientation.obj,3.329864,0.009785,3409.696992,0.066014,1.018635,0.228345,51.977041
Chess\m1596_06_fill_holes_and_orientation.obj,3.332125,0.017899,1021.106389,0.226205,1.144643,0.33312,105.398147
Chess\m1598_06_fill_holes_and_orientation.obj,0.923134,0.033584,6.166871,0.180101,1.00959,0.472773,12.043239
Chess\m1599_06_fill_holes_and_orientation.obj,0.902187,0.034588,5.427477,0.178209,1.011285,0.4932,12.409629
Chess\m1600_06_fill_holes_and_orientation.obj,1.04394,0.046875,4.57811,0.240599,1.008606,0.533451,7.139596
Chess\m1601_06_fill_holes_and_orientation.obj,1.615941,0.065087,8.807215,0.210905,1.034606,0.491433,6.894027
Chess\m1602_06_fill_holes_and_orientation.obj,0.885392,0.034577,5.133079,0.242883,1.004587,0.532794,19.488425
Chess\m1603_06_fill_holes_and_orientation.obj,0.858755,0.034483,4.709321,0.248055,1.010703,0.482029,14.054469
Chess\m1604_06_fill_holes_and_orientation.obj,1.059886,0.048253,4.521467,0.299381,1.03031,0.646534,26.162705
Chess\m1605_06_fill_holes_and_orientation.obj,1.65211,0.109393,3.33183,0.271812,1.04273,0.674874,12.548581
Chess\m1606_06_fill_holes_and_orientation.obj,1.725359,0.060423,12.438777,0.146267,1.035111,0.378253,8.137582
Chess\m1607_06_fill_holes_and_orientation.obj,1.443368,0.075394,4.67744,0.285458,1.027439,0.581605,8.566486
Chess\m1608_06_fill_holes_and_orientation.obj,2.577068,0.128696,9.136754,0.189464,1.156451,0.393746,3.249052
Chess\m1609_06_fill_holes_and_orientation.obj,1.412746,0.074681,4.470082,0.268129,1.031166,0.592882,8.655063
Chess\m1610_06_fill_holes_and_orientation.obj,1.859792,0.087674,7.399394,0.222181,1.014531,0.495451,2.080152
Chess\m1611_06_fill_holes_and_orientation.obj,1.307852,0.072771,3.73519,0.278885,1.024922,0.528784,7.810999
Chess\m1612_06_fill_holes_and_orientation.obj,0.984482,0.037084,6.134646,0.219863,1.006043,0.483661,21.248734
Chess\m1613_06_fill_holes_and_orientation.obj,0.963528,0.042763,4.32522,0.234827,1.014336,0.557416,18.083019
Chess\m1614_06_fill_holes_and_orientation.obj,1.025166,0.044444,4.822876,0.236369,1.027515,0.389625,11.754723
City\D01001_06_fill_holes_and_orientation.obj,5.947629,0.045881,883.73614,0.052213,1.503073,0.345785,8.875197
City\D01007_06_fill_holes_and_orientation.obj,3.885823,0.017369,1719.714472,0.028827,1.126353,0.22494,4.459185
City\D01010_06_fill_holes_and_orientation.obj,2.499785,0.017049,475.173059,0.055315,1.024255,0.201384,9.245918
City\D01018_06_fill_holes_and_orientation.obj,3.013236,0.015468,1011.040559,0.0787,1.236473,0.216969,22.211841
City\D01039_06_fill_holes_and_orientation.obj,1.484887,0.001185,20629.03665,0.030441,1.06568,0.089918,577.136616
City\D01056_06_fill_holes_and_orientation.obj,2.763482,0.019702,480.745337,0.044719,1.15884,0.128905,28.242915
City\D01066_06_fill_holes_and_orientation.obj,3.187496,0.002412,49221.77033,0.034444,1.086332,0.099179,201.738591
City\D01068_06_fill_holes_and_orientation.obj,2.345984,0.010671,1002.55387,0.077069,1.001101,0.206295,102.452705
City\D01079_06_fill_holes_and_orientation.obj,1.969208,0.002245,13391.935,0.038283,1.000068,0.086096,87.023928
City\D01090_06_fill_holes_and_orientation.obj,3.280478,0.005462,10462.90749,0.076809,1.020361,0.23527,197.551244
City\D01091_06_fill_holes_and_orientation.obj,1.898672,0.003114,6241.347477,0.023035,1.088377,0.079515,32.467402
City\D01092_06_fill_holes_and_orientation.obj,2.843055,0.007191,3928.859743,0.028028,1.111614,0.08841,39.563493
City\D01101_06_fill_holes_and_orientation.obj,1.089832,0.000479,49864.84071,0.009405,1.081475,0.023018,406.508136
City\D01103_06_fill_holes_and_orientation.obj,1.015883,0.003289,856.725037,0.037232,1.005679,0.088756,112.091865
City\D01124_06_fill_holes_and_orientation.obj,1.814938,0.017605,170.549209,0.07623,1.072918,0.137195,25.253061
City\D01133_06_fill_holes_and_orientation.obj,2.419707,0.009998,1253.206127,0.03891,1.051382,0.156908,68.104184
City\D01173_06_fill_holes_and_orientation.obj,1.763478,0.000482,208731.0239,0.015112,1.005716,0.050947,676.597439
City\D01181_06_fill_holes_and_orientation.obj,3.87671,0.011051,4218.575748,0.060451,1.172893,0.180469,9.01746
City\D01192_06_fill_holes_and_orientation.obj,5.346464,0.021339,2967.595442,0.08612,1.044736,0.27544,21.138778
City\D01195_06_fill_holes_and_orientation.obj,1.902202,0.002509,9668.162551,0.017993,1.045353,0.082889,141.186143
City\m1652_06_fill_holes_and_orientation.obj,1.015884,0.003289,856.714104,0.037233,1.005679,0.088757,112.091641
City\m1654_06_fill_holes_and_orientation.obj,2.335276,0.00989,1151.307203,0.071534,1.001107,0.191187,100.815022
City\m1659_06_fill_holes_and_orientation.obj,2.417446,0.009984,1253.199944,0.038812,1.05089,0.156908,68.715805
City\m1660_06_fill_holes_and_orientation.obj,1.763477,0.000482,208730.8322,0.015112,1.005716,0.050947,676.59745
City\m1661_06_fill_holes_and_orientation.obj,1.531337,0.001147,24120.4408,0.029557,1.08617,0.082252,574.531873
City\m1662_06_fill_holes_and_orientation.obj,1.969211,0.002245,13392.05479,0.038283,1.000068,0.086095,87.022864
City\m1664_06_fill_holes_and_orientation.obj,2.513042,0.017514,457.481879,0.05555,1.026557,0.205488,8.809793
ClassicPiano\D00005_06_fill_holes_and_orientation.obj,2.907533,0.077989,35.731864,0.115871,1.162164,0.265193,3.576298
ClassicPiano\D00009_06_fill_holes_and_orientation.obj,2.090889,0.028503,99.485781,0.070397,1.041193,0.191341,4.851267
ClassicPiano\D00034_06_fill_holes_and_orientation.obj,2.314782,0.086101,14.793237,0.194022,1.132698,0.461042,12.514871
ClassicPiano\D00092_06_fill_holes_and_orientation.obj,6.240211,0.059804,600.744979,0.079778,1.219813,0.154708,6.314049
ClassicPiano\D00120_06_fill_holes_and_orientation.obj,1.948327,0.042927,35.487858,0.067007,1.08909,0.195984,5.409082
ClassicPiano\D00190_06_fill_holes_and_orientation.obj,4.286856,0.079981,108.891735,0.118192,1.266942,0.236314,9.19267
ClassicPiano\D00233_06_fill_holes_and_orientation.obj,4.033821,0.020966,1320.237129,0.053191,1.082555,0.138282,6.131259
ClassicPiano\D00254_06_fill_holes_and_orientation.obj,2.393821,0.008377,1728.397054,0.025895,1.094531,0.055526,17.327926
ClassicPiano\D00279_06_fill_holes_and_orientation.obj,3.220256,0.030193,323.900197,0.078479,1.150803,0.203307,10.588704
ClassicPiano\D00305_06_fill_holes_and_orientation.obj,2.135346,0.024691,141.211441,0.094445,1.067555,0.238177,15.070119
ClassicPiano\D00314_06_fill_holes_and_orientation.obj,7.410158,0.04229,2011.624367,0.063225,1.041644,0.184629,2.528002
ClassicPiano\D00561_06_fill_holes_and_orientation.obj,4.23601,0.023245,1243.857078,0.051917,1.088348,0.11747,18.59248
ClassicPiano\D00579_06_fill_holes_and_orientation.obj,3.662536,0.019589,1132.017085,0.052004,1.045562,0.121853,14.415252
ClassicPiano\D00605_06_fill_holes_and_orientation.obj,5.088153,0.012512,7439.4715,0.016434,1.2141,0.0546,4.769884
ClassicPiano\D00784_06_fill_holes_and_orientation.obj,3.62373,0.028838,505.940982,0.053073,1.077899,0.12183,2.80731
ClassicPiano\D00789_06_fill_holes_and_orientation.obj,2.474176,0.005341,4694.105728,0.013212,1.060614,0.03268,5.860203
ClassicPiano\D00811_06_fill_holes_and_orientation.obj,2.477157,0.011561,1005.608201,0.019092,1.023585,0.053359,3.863252
ClassicPiano\D00845_06_fill_holes_and_orientation.obj,2.539797,0.043357,77.060294,0.065008,1.03148,0.189913,2.755387
ClassicPiano\D00967_06_fill_holes_and_orientation.obj,2.844003,0.068663,43.140837,0.153567,1.038978,0.420506,19.465959
ClassicPiano\D00983_06_fill_holes_and_orientation.obj,1.706931,0.053143,15.570708,0.107451,1.024991,0.314017,4.583094
Computer\D01002_06_fill_holes_and_orientation.obj,2.620791,0.044457,80.530457,0.0909,1.234918,0.224223,2.273809
Computer\D01023_06_fill_holes_and_orientation.obj,4.084533,0.020154,1483.317411,0.051682,1.052339,0.128347,6.519666
Computer\D01026_06_fill_holes_and_orientation.obj,1.931241,0.060325,17.500945,0.118463,1.00819,0.446854,7.50564
Computer\D01028_06_fill_holes_and_orientation.obj,2.93949,0.057655,67.559855,0.145976,1.009956,0.413029,9.318572
Computer\D01033_06_fill_holes_and_orientation.obj,3.475654,0.090102,45.728879,0.14855,1.001286,0.532851,6.333058
Computer\D01037_06_fill_holes_and_orientation.obj,4.462059,0.191031,21.525035,0.244388,1.234312,0.611919,2.003021
Computer\D01067_06_fill_holes_and_orientation.obj,3.276415,0.112588,24.53338,0.146444,1.226294,0.451774,6.545259
Computer\D01070_06_fill_holes_and_orientation.obj,3.685962,0.127413,27.275501,0.370795,1.144461,0.642941,6.120761
Computer\D01071_06_fill_holes_and_orientation.obj,3.43433,0.160017,13.987612,0.200182,1.474019,0.432516,29.502754
Computer\D01072_06_fill_holes_and_orientation.obj,2.363004,0.097705,12.221015,0.13939,1.07194,0.469487,30.926223
Computer\D01073_06_fill_holes_and_orientation.obj,3.163932,0.177933,8.8454,0.194278,1.106883,0.749219,16.647938
Computer\D01082_06_fill_holes_and_orientation.obj,4.2362,0.133703,37.600354,0.225287,1.013542,0.718407,2.107124
Computer\D01085_06_fill_holes_and_orientation.obj,4.066388,0.261571,8.689473,0.51224,1.210116,0.819646,1.860105
Computer\D01098_06_fill_holes_and_orientation.obj,8.812076,0.119841,421.280285,0.162851,1.40847,0.308096,12.646602
Computer\D01100_06_fill_holes_and_orientation.obj,3.474432,0.090057,45.726054,0.149977,1.001152,0.532871,6.644574
Computer\D01102_06_fill_holes_and_orientation.obj,1.812312,0.026012,77.786004,0.111875,1.05223,0.317167,7.596883
Computer\D01115_06_fill_holes_and_orientation.obj,3.651148,0.110528,35.228535,0.161829,1.047909,0.560477,4.399324
Computer\D01128_06_fill_holes_and_orientation.obj,4.964549,0.126683,67.41353,0.187959,1.140479,0.582506,7.058156
Computer\D01164_06_fill_holes_and_orientation.obj,2.619316,0.05635,50.041174,0.174508,1.052276,0.419823,8.821141
Computer\D01185_06_fill_holes_and_orientation.obj,3.43,0.119434,25.013481,0.137992,1.090786,0.545536,44.301342
Computer\m1764_06_fill_holes_and_orientation.obj,8.812077,0.119841,421.281994,0.16285,1.40847,0.308095,12.646599
Computer\m1765_06_fill_holes_and_orientation.obj,1.963528,0.029334,77.786223,0.134652,1.095249,0.317167,8.464621
Computer\m1766_06_fill_holes_and_orientation.obj,3.486709,0.163692,13.987574,0.179041,1.485217,0.432517,53.231555
Computer\m1767_06_fill_holes_and_orientation.obj,2.805119,0.049229,80.530193,0.09925,1.277609,0.224224,2.317569
Computer\m1769_06_fill_holes_and_orientation.obj,4.066385,0.261571,8.68947,0.51224,1.210115,0.819646,1.860105
Computer\m1770_06_fill_holes_and_orientation.obj,3.474408,0.090053,45.72887,0.149849,1.001106,0.532852,6.079022
Computer\m1772_06_fill_holes_and_orientation.obj,4.975757,0.127428,67.080797,0.188711,1.141764,0.58395,7.058707
Computer\m1773_06_fill_holes_and_orientation.obj,2.93949,0.057655,67.559726,0.145976,1.009956,0.413029,9.318572
Computer\m1774_06_fill_holes_and_orientation.obj,3.125939,0.111126,21.870261,0.147543,1.02706,0.60788,46.717484
Computer\m1775_06_fill_holes_and_orientation.obj,1.98037,0.062642,17.500951,0.12963,1.020933,0.446854,8.184525
Computer\m1776_06_fill_holes_and_orientation.obj,3.437904,0.119909,24.987818,0.136644,1.092268,0.545475,58.851396
Computer\m1777_06_fill_holes_and_orientation.obj,2.410628,0.100674,12.221011,0.14625,1.082687,0.469487,26.287044
Computer\m1778_06_fill_holes_and_orientation.obj,3.173039,0.107302,24.533296,0.140674,1.206793,0.451775,6.207973
ComputerKeyboard\D00116_06_fill_holes_and_orientation.obj,1.431525,0.008303,376.230083,0.424236,1.013069,0.833031,1005.76734
ComputerKeyboard\D00127_06_fill_holes_and_orientation.obj,1.301324,0.015251,83.777783,0.668527,1.033622,0.857465,2693.733549
ComputerKeyboard\D00197_06_fill_holes_and_orientation.obj,1.029846,0.016595,35.066847,0.601023,1.058771,0.739289,477.104714
ComputerKeyboard\D00278_06_fill_holes_and_orientation.obj,1.37378,0.007869,370.227034,0.300215,1.000317,0.795837,1771.916304
ComputerKeyboard\D00360_06_fill_holes_and_orientation.obj,0.975201,0.004427,418.345568,0.376066,1.025904,0.566843,2182.330371
ComputerKeyboard\D00382_06_fill_holes_and_orientation.obj,1.608885,0.009902,375.557409,0.420993,1.025653,0.585903,705.84832
ComputerKeyboard\D00420_06_fill_holes_and_orientation.obj,3.02446,0.003018,26856.10659,0.075242,1.016968,0.128872,428.12921
ComputerKeyboard\D00493_06_fill_holes_and_orientation.obj,2.530708,0.017141,487.77541,0.384751,1.105196,0.794279,2024.094805
ComputerKeyboard\D00525_06_fill_holes_and_orientation.obj,1.138739,0.005517,429.009864,0.471048,1.036069,0.75369,19117.43181
ComputerKeyboard\D00569_06_fill_holes_and_orientation.obj,1.036415,0.01538,41.616014,0.534213,1.071878,0.787136,1168.784874
ComputerKeyboard\D00597_06_fill_holes_and_orientation.obj,1.893446,0.013758,317.115836,0.41391,1.095556,0.667304,1693.551757
ComputerKeyboard\D00600_06_fill_holes_and_orientation.obj,2.884225,0.002602,31327.91929,0.06492,1.013808,0.121527,1603.504179
ComputerKeyboard\D00627_06_fill_holes_and_orientation.obj,1.663697,0.010928,340.963875,0.244264,1.062116,0.374629,718.382293
ComputerKeyboard\D00654_06_fill_holes_and_orientation.obj,1.124533,0.016301,47.319173,0.298371,1.028019,0.540085,185.081674
ComputerKeyboard\D00673_06_fill_holes_and_orientation.obj,1.860377,0.001676,20258.62721,0.058186,1.035038,0.112055,878.515894
ComputerKeyboard\D00676_06_fill_holes_and_orientation.obj,3.434745,0.013973,1834.944512,0.38979,1.084007,0.586499,280.32412
ComputerKeyboard\D00692_06_fill_holes_and_orientation.obj,1.985371,0.008977,858.64632,0.471151,1.014595,0.651105,1271.390842
ComputerKeyboard\D00805_06_fill_holes_and_orientation.obj,3.025432,0.024684,401.850929,0.550258,1.0304,0.894811,253.210236
ComputerKeyboard\D00905_06_fill_holes_and_orientation.obj,0.887466,0.011772,44.59927,0.618105,1.023421,0.904824,1760.188388
ComputerKeyboard\D00990_06_fill_holes_and_orientation.obj,0.948538,0.009932,76.497854,0.224395,1.029672,0.456336,3885.149052
Cup\D00035_06_fill_holes_and_orientation.obj,2.218769,0.148619,4.372574,0.181081,1.036264,0.480304,1.276572
Cup\D00067_06_fill_holes_and_orientation.obj,1.341142,0.010661,187.67658,0.050881,1.024456,0.105304,13.46655
Cup\D00174_06_fill_holes_and_orientation.obj,2.007328,0.024471,119.430456,0.059674,1.141499,0.09879,6.128214
Cup\D00206_06_fill_holes_and_orientation.obj,3.028578,0.018732,700.025761,0.018935,1.274717,0.035697,2.389492
Cup\D00214_06_fill_holes_and_orientation.obj,2.810729,0.020123,484.883875,0.031844,1.04735,0.069974,3.785574
Cup\D00270_06_fill_holes_and_orientation.obj,1.903407,0.02225,123.164007,0.093561,1.071638,0.140123,9.797722
Cup\D00328_06_fill_holes_and_orientation.obj,1.591134,0.022117,72.813618,0.121712,1.054027,0.18102,10.970869
Cup\D00355_06_fill_holes_and_orientation.obj,0.937691,0.005902,209.294476,0.062504,1.043009,0.082434,26.162551
Cup\D00363_06_fill_holes_and_orientation.obj,2.377866,0.026411,170.421604,0.037272,1.223503,0.064178,2.436503
Cup\D00457_06_fill_holes_and_orientation.obj,1.210464,0.007812,256.968566,0.057112,1.048656,0.092994,18.568139
Cup\D00463_06_fill_holes_and_orientation.obj,3.736556,0.029484,530.628096,0.045829,1.175095,0.072302,4.666349
Cup\D00519_06_fill_holes_and_orientation.obj,1.005952,0.041084,5.332441,0.181502,1.07047,0.357554,8.788823
Cup\D00550_06_fill_holes_and_orientation.obj,1.984014,0.018143,209.777676,0.060658,1.093191,0.089048,7.322392
Cup\D00587_06_fill_holes_and_orientation.obj,2.054447,0.020761,177.882833,0.071509,1.119379,0.101228,7.016715
Cup\D00638_06_fill_holes_and_orientation.obj,1.828651,0.027543,71.269248,0.074773,1.117663,0.136129,5.615483
Cup\D00642_06_fill_holes_and_orientation.obj,1.014755,0.012395,60.131822,0.140706,1.014961,0.256801,15.738229
Cup\D00738_06_fill_holes_and_orientation.obj,1.920152,0.113561,4.853992,0.274352,1.173017,0.379333,4.248909
Cup\D00843_06_fill_holes_and_orientation.obj,2.085419,0.033871,69.898971,0.156072,1.093515,0.213595,8.292386
Cup\D00874_06_fill_holes_and_orientation.obj,3.033842,0.041659,142.266806,0.042246,1.267932,0.082603,2.702212
Cup\D00882_06_fill_holes_and_orientation.obj,2.141678,0.042297,48.550738,0.119891,1.108112,0.18452,4.672589
Cup\m494_06_fill_holes_and_orientation.obj,1.013737,0.004535,447.809347,0.038987,1.042266,0.05635,23.710037
Cup\m495_06_fill_holes_and_orientation.obj,1.706009,0.02042,105.288999,0.040359,1.093832,0.078472,10.522252
Cup\m496_06_fill_holes_and_orientation.obj,2.710056,0.068448,37.563213,0.171123,1.182969,0.223683,4.649414
Cup\m497_06_fill_holes_and_orientation.obj,1.546393,0.046607,15.052121,0.249719,1.055694,0.374357,4.669913
Cup\m498_06_fill_holes_and_orientation.obj,2.516047,0.176258,4.533201,0.20343,1.101583,0.470487,2.197107
Cup\m499_06_fill_holes_and_orientation.obj,1.372281,0.010082,224.7935,0.020099,1.013797,0.058723,6.704241
Cup\m500_06_fill_holes_and_orientation.obj,2.033099,0.152236,3.206198,0.219299,1.019719,0.63782,3.708018
Cup\m501_06_fill_holes_and_orientation.obj,2.778639,0.032487,179.72894,0.069037,1.195298,0.09654,2.891923
Cup\m502_06_fill_holes_and_orientation.obj,2.528503,0.058668,41.526839,0.132204,1.086869,0.233598,4.425562
Cup\m526_06_fill_holes_and_orientation.obj,1.849962,0.146988,2.591019,0.422797,1.008243,0.747296,4.010566
DeskLamp\D00048_06_fill_holes_and_orientation.obj,2.613137,0.209323,3.600817,0.275728,1.205796,0.633105,3.514537
DeskLamp\D00090_06_fill_holes_and_orientation.obj,1.275938,0.036529,13.764821,0.112078,1.012362,0.271033,53.654416
DeskLamp\D00147_06_fill_holes_and_orientation.obj,0.250799,0.000909,168.832443,0.008787,1.006045,0.021702,64.789253
DeskLamp\D00257_06_fill_holes_and_orientation.obj,0.86585,0.008902,72.432778,0.050857,1.024333,0.103809,8.712045
DeskLamp\D00268_06_fill_holes_and_orientation.obj,0.074738,0.000347,30.635111,0.012049,1.000018,0.033726,540.474101
DeskLamp\D00330_06_fill_holes_and_orientation.obj,0.306266,0.001209,173.893722,0.010879,1.022986,0.040216,37.411533
DeskLamp\D00378_06_fill_holes_and_orientation.obj,0.803107,0.020717,10.671342,0.080675,1.024015,0.182268,23.879496
DeskLamp\D00435_06_fill_holes_and_orientation.obj,0.870851,0.014052,29.572735,0.066336,1.069496,0.168129,16.875552
DeskLamp\D00455_06_fill_holes_and_orientation.obj,0.391869,0.001154,399.547053,0.008453,1.069603,0.021289,86.2344
DeskLamp\D00531_06_fill_holes_and_orientation.obj,0.268051,0.003049,18.31998,0.04898,1.028576,0.145099,82.973912
DeskLamp\D00547_06_fill_holes_and_orientation.obj,1.036184,0.009394,111.48116,0.050592,1.050214,0.091381,11.246101
DeskLamp\D00686_06_fill_holes_and_orientation.obj,0.647194,0.017201,8.101489,0.060627,1.016549,0.150946,48.433834
DeskLamp\D00693_06_fill_holes_and_orientation.obj,0.57988,0.003694,126.317345,0.038202,1.015615,0.063892,21.186234
DeskLamp\D00698_06_fill_holes_and_orientation.obj,0.555041,0.014276,7.418552,0.072074,1.011185,0.177826,4.145338
DeskLamp\D00715_06_fill_holes_and_orientation.obj,1.029287,0.007564,168.515939,0.023979,1.06836,0.054794,26.518642
DeskLamp\D00744_06_fill_holes_and_orientation.obj,0.300076,0.004098,14.223964,0.067315,1.000763,0.140649,66.143883
DeskLamp\D00759_06_fill_holes_and_orientation.obj,2.065322,0.102473,7.418029,0.167418,1.156487,0.422805,25.261664
DeskLamp\D00776_06_fill_holes_and_orientation.obj,0.56016,0.007091,30.903647,0.059143,1.002038,0.134211,69.410208
DeskLamp\D00797_06_fill_holes_and_orientation.obj,1.230391,0.004988,662.048132,0.017609,1.030339,0.042633,51.03226
DeskLamp\D00912_06_fill_holes_and_orientation.obj,0.642746,0.017023,8.102058,0.060124,1.013029,0.150948,58.810384
DeskLamp\m603_06_fill_holes_and_orientation.obj,1.688565,0.051943,15.778085,0.082772,1.078993,0.227351,10.152857
DeskLamp\m604_06_fill_holes_and_orientation.obj,0.457919,0.002747,112.481696,0.018748,1.127858,0.039062,17.715615
DeskLamp\m605_06_fill_holes_and_orientation.obj,0.611187,0.016889,7.077424,0.106203,1.059031,0.183126,17.819901
DeskLamp\m606_06_fill_holes_and_orientation.obj,0.888977,0.023782,10.983124,0.054559,1.071051,0.181676,32.326366
DeskLamp\m608_06_fill_holes_and_orientation.obj,2.321507,0.072523,21.033314,0.136155,1.208276,0.242312,5.886273
DeskLamp\m609_06_fill_holes_and_orientation.obj,0.235819,0.003379,10.156446,0.053117,1.002681,0.135065,29.821989
DeskLamp\m611_06_fill_holes_and_orientation.obj,0.540326,0.010819,11.915754,0.03327,1.056756,0.090051,19.800879
DeskLamp\m613_06_fill_holes_and_orientation.obj,0.315846,0.003164,27.834079,0.028493,1.004581,0.072037,187.584601
DeskLamp\m614_06_fill_holes_and_orientation.obj,0.901323,0.013711,34.44049,0.03891,1.135207,0.084049,8.664958
DeskLamp\m615_06_fill_holes_and_orientation.obj,0.522964,0.002701,173.312137,0.0263,1.039222,0.070888,41.860326
DeskLamp\m616_06_fill_holes_and_orientation.obj,1.220819,0.008369,229.676118,0.029539,1.026334,0.072382,49.294489
DeskPhone\D00118_06_fill_holes_and_orientation.obj,2.511353,0.108829,11.824414,0.400605,1.053619,0.828855,67.032018
DeskPhone\D00135_06_fill_holes_and_orientation.obj,1.299372,0.02873,23.500988,0.174484,1.01194,0.589064,42.338086
DeskPhone\D00154_06_fill_holes_and_orientation.obj,2.33175,0.04251,62.032743,0.274592,1.230849,0.633826,109.244541
DeskPhone\D00220_06_fill_holes_and_orientation.obj,2.920832,0.102923,20.798981,0.228428,1.219459,0.534405,21.446637
DeskPhone\D00316_06_fill_holes_and_orientation.obj,2.432543,0.064244,30.83627,0.2317,1.000553,0.771732,21.878059
DeskPhone\D00318_06_fill_holes_and_orientation.obj,1.517986,0.049876,12.43271,0.140881,1.047626,0.394491,7.067453
DeskPhone\D00403_06_fill_holes_and_orientation.obj,2.488111,0.041283,79.912849,0.08829,1.088282,0.267453,10.038914
DeskPhone\D00486_06_fill_holes_and_orientation.obj,2.076655,0.066772,17.760302,0.230081,1.043747,0.687662,75.471817
DeskPhone\D00511_06_fill_holes_and_orientation.obj,1.056543,0.018582,30.199804,0.205916,1.002432,0.472395,38.349852
DeskPhone\D00556_06_fill_holes_and_orientation.obj,3.087507,0.11603,19.330097,0.339757,1.090095,0.782779,17.703817
DeskPhone\D00576_06_fill_holes_and_orientation.obj,2.012542,0.026148,105.412413,0.153835,1.006819,0.493064,36.716834
DeskPhone\D00680_06_fill_holes_and_orientation.obj,3.641363,0.169725,14.820071,0.639893,1.262414,0.890268,23.216247
DeskPhone\D00706_06_fill_holes_and_orientation.obj,6.691344,0.145697,124.791732,0.524356,1.272467,0.836147,15.85896
DeskPhone\D00773_06_fill_holes_and_orientation.obj,1.771893,0.01982,125.21047,0.111491,1.004526,0.344075,97.786031
DeskPhone\D00829_06_fill_holes_and_orientation.obj,2.478326,0.042831,73.368294,0.15737,1.010129,0.501323,25.245626
DeskPhone\D00894_06_fill_holes_and_orientation.obj,2.679484,0.080874,26.006758,0.185827,1.190059,0.42595,13.417566
DeskPhone\D00897_06_fill_holes_and_orientation.obj,1.224718,0.02306,30.545293,0.201737,1.006621,0.560403,37.223947
DeskPhone\D00899_06_fill_holes_and_orientation.obj,2.263429,0.061733,26.903807,0.188277,1.160056,0.495327,73.98023
DeskPhone\D00957_06_fill_holes_and_orientation.obj,3.741095,0.047106,208.639455,0.197285,1.027922,0.574651,38.738815
DeskPhone\D00958_06_fill_holes_and_orientation.obj,6.490923,0.151152,105.837881,0.431102,1.192591,0.762732,47.676025
Door\D01005_06_fill_holes_and_orientation.obj,1.522227,0.005502,1030.380278,0.197808,1.088819,0.227706,262.931707
Door\D01029_06_fill_holes_and_orientation.obj,1.175447,0.001843,4226.501872,0.009982,1.143212,0.034134,4.733327
Door\D01052_06_fill_holes_and_orientation.obj,2.308174,0.077091,18.295517,0.351258,1.021518,1.39581,17.454035
Door\D01058_06_fill_holes_and_orientation.obj,1.419243,0.006303,636.189116,0.083472,1.027975,0.189178,463.015375
Door\D01062_06_fill_holes_and_orientation.obj,1.527624,0.012126,214.377332,0.241741,1.143921,0.511604,409.079856
Door\D01076_06_fill_holes_and_orientation.obj,2.103035,0.014025,418.101199,0.326044,1.009964,0.637372,81.755708
Door\D01104_06_fill_holes_and_orientation.obj,1.657357,0.006797,871.213234,0.22402,1.071435,0.54046,697.224705
Door\D01114_06_fill_holes_and_orientation.obj,1.551082,0.021071,74.316942,0.161636,1.085524,0.424719,2.982126
Door\D01121_06_fill_holes_and_orientation.obj,3.507139,0.014286,1868.975723,0.875013,1.152105,0.875013,1069.644017
Door\D01129_06_fill_holes_and_orientation.obj,2.307893,0.004284,5921.148961,0.081031,1.04909,0.193183,122.66334
Door\D01136_06_fill_holes_and_orientation.obj,1.042494,0.014638,46.750335,0.221029,1.064765,0.513834,176.332572
Door\D01141_06_fill_holes_and_orientation.obj,1.996118,0.01562,288.25021,0.277111,1.107944,0.494907,123.960828
Door\D01144_06_fill_holes_and_orientation.obj,1.021565,0.007467,169.047853,0.33162,1.033657,0.587166,411.891763
Door\D01155_06_fill_holes_and_orientation.obj,2.350854,0.018588,332.488116,0.169821,1.017443,0.434774,23.168588
Door\D01158_06_fill_holes_and_orientation.obj,0.794668,0.009071,53.922555,0.093613,1.019465,0.348956,6.332085
Door\D01167_06_fill_holes_and_orientation.obj,1.97544,0.014256,335.371229,0.355219,1.149715,0.578999,414.798729
Door\D01177_06_fill_holes_and_orientation.obj,1.446009,0.006579,617.671513,0.1577,1.016968,0.332279,95.313626
Door\D01194_06_fill_holes_and_orientation.obj,1.686402,0.000003,5062074813,0.000502,1.130575,0.000782,14391.06281
Door\m1707_06_fill_holes_and_orientation.obj,1.175448,0.001843,4226.37289,0.009982,1.143212,0.034135,4.733327
Door\m1708_06_fill_holes_and_orientation.obj,3.507139,0.014286,1868.975723,0.875013,1.152105,0.875013,1069.644017
Door\m1710_06_fill_holes_and_orientation.obj,1.264092,0.004297,967.232133,0.075421,1.116978,0.186935,16.268061
