label,num_vertices,num_faces,center_x,center_y,center_z,center_distance_from_origin,bbox_x,bbox_y,bbox_z,max_dimension,min_dimension,dimension_ratio,bbox_volume,mean_face_area,std_face_area,min_face_area,max_face_area,face_area_uniformity,mean_edge_length,std_edge_length,min_edge_length,max_edge_length,edge_length_uniformity,filename,category,original_file_found,original_num_vertices,original_num_faces,original_center_x,original_center_y,original_center_z,original_center_distance_from_origin,original_bbox_x,original_bbox_y,original_bbox_z,original_max_dimension,original_min_dimension,original_dimension_ratio,original_bbox_volume,original_mean_face_area,original_std_face_area,original_min_face_area,original_max_face_area,original_face_area_uniformity,original_mean_edge_length,original_std_edge_length,original_min_edge_length,original_max_edge_length,original_edge_length_uniformity,centered,center_error,scaled,scaling_error,face_uniformity,edge_uniformity,fully_compliant,remeshing_applied,target_faces
processed,2273,2936,0.1917618191816985,0.043270613286405656,0.007942218653761532,0.19674353892110472,1.0,0.522493,0.169815,1.0,0.169815,5.888761299060743,0.08872714879499999,0.00021929183111149675,0.0004456001707258441,2.2875040336740503e-07,0.005583394802220299,-1.0319962146664876,0.022375301315132077,0.023626076693442816,0.00046827449215178116,0.22143069912277294,-0.055899822786514175,m1652,City,True,2274,2938,0.3937339573438877,0.07405872911169874,0.6716836961301672,0.7820934165241394,0.831228,0.160283,0.95,0.95,0.160283,5.927016589407485,0.1265701316478,0.0002482411153277132,0.000504637731009702,2.597033600803082e-07,0.006324718772627789,-1.0328531409613966,0.023798933495122455,0.025144316578340545,0.0004975660760140509,0.23567310836410674,-0.05653123420399586,False,0.19674353892110472,True,0.0,-1.0319962146664876,-0.055899822786514175,False,True,0
processed,1049,1299,0.0827317397521449,0.0043936053384175545,-0.00038016777883697673,0.08284919467216607,1.0,0.860072,0.363965,1.0,0.363965,2.7475169315730907,0.31303610548,0.0012536147810888996,0.004539679550143745,4.925536202445862e-07,0.08034467168446743,-2.6212715569614966,0.06854150789301658,0.09344960792428403,0.0009895842561399193,0.6334485838179765,-0.36340169332348804,m1664,City,True,1049,1891,0.31482447759771165,0.1076497292659688,0.6033922669208767,0.6890465468207666,0.728517,0.319403,0.95,0.95,0.319403,2.9742989264346296,0.22105598958345,0.0009450208274403665,0.00366180247649443,4.6133100000003467e-07,0.07515762121699997,-2.8748378555979497,0.06978305876132176,0.09474957301020974,0.0009580000000000005,0.6126598520304721,-0.3577732861249414,False,0.08284919467216607,True,0.0,-2.6212715569614966,-0.36340169332348804,False,True,0
processed,1826,3049,0.08929036363636361,0.02174074096385547,0.01652735980284775,0.09337334993468048,1.0,0.689415,0.641031,1.0,0.641031,1.559986958509027,0.44193638686500003,0.0013388596047072784,0.008447270933011763,6.199157422618906e-08,0.21256689677136673,-5.309303009301437,0.13518045130938414,0.21651676815508486,6.687301398920356e-05,0.9221000051588764,-0.601686975134802,D00561,ClassicPiano,True,1826,9165,6.999181462212478,1.875300230558597,0.9819194211390837,7.3122813023927105,2.5978199999999996,3.8227640000000003,2.243919,3.8227640000000003,2.243919,1.7036105135702315,22.284029226858387,0.017545584669400437,0.11076580756832664,5.503999999639103e-07,2.7899959692202496,-5.313030295394066,0.48991545388120605,0.7841568902766081,0.0002418677324487233,3.340657487286747,-0.6005963560944318,False,0.09337334993468048,True,0.0,-5.309303009301437,-0.601686975134802,False,True,0
processed,2718,5088,0.06475727373068438,0.032258931199411256,0.09263359602648992,0.11753776523295847,1.0,0.792549,0.553611,1.0,0.553611,1.8063224899794261,0.43876384443899996,0.0002078690864378672,0.000787118363227836,2.494899797625809e-10,0.012419134203617054,-2.7866061602339722,0.024319454667396094,0.03588367792088976,0.0007534620096593905,0.1938039507182452,-0.47551326342022215,D00983,ClassicPiano,True,204,954,0.2528502500000007,-0.38638705882352936,0.6083880392156854,0.7637828319699695,2.13754,1.727527,0.980643,2.13754,0.980643,2.1797330934906993,3.621179281443282,0.015215566289494848,0.057615283882937296,0.0,0.909048987504,-2.7866013519796575,0.20806692936295393,0.3070054475229949,0.006451642271546035,1.658098317365409,-0.4755129441423711,False,0.11753776523295847,True,0.0,-2.7866061602339722,-0.47551326342022215,False,True,0
processed,1536,3040,0.031657246744791714,0.020699198567708323,0.07292316927083337,0.0821488083255543,1.0,0.730145,0.618144,1.0,0.618144,1.617746026815758,0.45133475088,0.0006708418998941955,0.0017907884264396962,6.520992991187485e-06,0.019508317786845572,-1.6694641863040123,0.04509816273817564,0.046618513768283236,0.000759772334321275,0.2795485024177379,-0.03371203920067045,D01026,Computer,True,396,760,0.6192404494949494,0.30808473055555563,0.5442855005050508,0.8801259236905989,0.95,0.673854,0.925566,0.95,0.673854,1.4098009361078216,0.5925115337957999,0.004313605743454831,0.011515017338531773,4.1982755999999106e-05,0.125440615863,-1.6694644859474854,0.11435867260502842,0.1182139556650633,0.0019289999999999585,0.7088695653482381,-0.0337122053991501,False,0.0821488083255543,True,0.0,-1.6694641863040123,-0.03371203920067045,False,True,0
processed,2986,5666,0.20466137173476212,0.043162922304085735,0.06000290991292685,0.2175997797338082,0.8888739999999999,1.0,0.746612,1.0,0.746612,1.3393837763121943,0.663643994888,0.0005956156684147116,0.003943859232309907,1.584626927702601e-07,0.11262533394099394,-5.621483351515697,0.029357135618951345,0.06324907522100623,8.925245094675477e-05,0.6717961242557149,-1.1544702467558219,D01033,Computer,True,2986,5666,0.5093676115539179,0.16149113680509006,0.42414580602813134,0.6822275395628621,0.637817,0.6228859999999999,0.95,0.95,0.6228859999999999,1.5251586967759752,0.3774229158688999,0.000645964129659982,0.004277239347905085,1.7217199999998593e-07,0.12214559055321998,-5.621481211590662,0.030572766850492112,0.06586811614827234,9.326178209750271e-05,0.6996136945451611,-1.154470233930172,False,0.2175997797338082,True,0.0,-5.621483351515697,-1.1544702467558219,False,True,0
processed,616,1216,0.12904227922077918,-0.00014440097402596938,-0.006249701298701293,0.12919361224324455,1.0,0.6484749999999999,0.783485,1.0,0.6484749999999999,1.5420794941979261,0.508070435375,0.003347408863485682,0.0036466729744852,0.0003537295488645037,0.01287840144308551,-0.089401720316858,0.08398440209579239,0.05738636664862445,0.021398109869799217,0.2269665738076865,0.3167020873331966,D01085,Computer,True,46,76,0.36428566521739136,0.35445141304347816,0.4262422608695652,0.6633417784540592,0.6785709999999999,0.95,0.72381,0.95,0.6785709999999999,1.400000884211085,0.4665986517344999,0.059842553493060315,0.06519257446537695,0.006324017986165215,0.2302293010205,-0.08940161574049554,0.35509889340377154,0.24263831184050327,0.090477,0.9596443112330735,0.3167021459438708,False,0.12919361224324455,True,0.0,-0.089401720316858,0.3167020873331966,False,True,0
processed,2986,5666,0.20465621433355638,0.04315342967180182,0.05999986939048882,0.21759220777559435,0.8888469999999999,1.0,0.74658,1.0,0.74658,1.3394411851375605,0.6635953932599999,0.0005955813424468366,0.0039436299876407475,1.5840273392211964e-07,0.11261860195369662,-5.621480067590881,0.029356267381334972,0.06324722991621705,8.998333178984597e-05,0.6717766601252235,-1.1544711081501564,D01100,Computer,True,2986,5666,-108.52166208975235,-101.91653137977234,15.526564936369667,149.68301416637033,19.654999999999987,29.276799999999994,19.195700000000002,29.276799999999994,19.195700000000002,1.5251749089639863,11045.887304132792,0.6134575938362036,4.0619957745690565,0.00016319999999996548,115.99878859999993,-5.6214776952514685,0.9421555382965732,2.0298464779777223,0.0028792360097800143,21.55986997085093,-1.154470674393854,False,0.21759220777559435,True,0.0,-5.621480067590881,-1.1544711081501564,False,True,0
processed,6384,12756,0.0023326929824561493,0.015332438753132753,0.016502531328320788,0.02264638326336407,1.0,0.36592199999999997,0.075699,1.0,0.075699,13.21021413757117,0.027699929478,8.095940546483556e-05,0.0021590853447313574,1.5519906569854696e-10,0.17074671331445246,-25.66874012148161,0.03062050661151235,0.0856225483214903,0.000519865367186548,1.0444334362136247,-1.7962485862104876,D00197,ComputerKeyboard,True,6987,38268,3.6969888907971895,3.115075212537601,1.2567938142264203,4.9950927048375995,4.67,1.68274,0.34814999999999996,4.67,0.34814999999999996,13.41375843745512,2.7359004977699994,0.0017746196603429217,0.04732692479993019,6.408496313643486e-08,3.742748484971395,-25.668770699173304,0.14336110802209207,0.4008733405327993,0.00243743717867712,4.889901127558716,-1.796248899464591,False,0.02264638326336407,True,0.0,-25.66874012148161,-1.7962485862104876,False,False,0
processed,1387,2768,0.013041736842105264,0.017906107426099563,0.0045079178082191775,0.02260612540837999,1.0,0.400648,0.068877,1.0,0.068877,14.51863466759586,0.027595432296,0.00023343063052253042,0.00047706026249891997,7.954343169020129e-09,0.006458398782270105,-1.0436917872818525,0.040627998537067576,0.06019611598662263,0.007461153262063442,0.5003888596891422,-0.4816411872148165,D00569,ComputerKeyboard,True,348,2076,1.2405279712643682,-0.5958490114942525,0.7923303678160928,1.5879965691875886,0.14605,0.3683,0.024552000000000018,0.3683,0.024552000000000018,15.00081459758878,0.001320657358680001,0.00012679623804414918,0.00025913228278153476,0.0,0.003508057500000002,-1.0436906234655599,0.029943319351421693,0.044365243555111074,0.005499054191404243,0.3687923433315828,-0.48164079721524367,False,0.02260612540837999,True,0.0,-1.0436917872818525,-0.4816411872148165,False,True,0
processed,1906,3770,0.020882334207764964,-0.000988258656873118,0.0014880005246588534,0.02095859448290988,1.0,0.993967,0.995598,1.0,0.993967,1.0060696180054267,0.989591557266,0.0007893180424168544,0.0007151356765386451,1.7362971827117858e-05,0.003555808811477232,0.09398285848257881,0.055071989793897894,0.04475655472878046,0.0013114606360848224,0.1903231097082012,0.18730819612151384,D00206,Cup,True,2092,3770,0.04755360707456963,-0.13428479349904354,0.011848921606118586,0.14294806138633454,1.4612340000000001,1.406729,1.4006850000000002,1.4612340000000001,1.4006850000000002,1.0432281348054702,2.879192399787257,0.0015723606559782783,0.0014245860682207281,3.45995773277301e-05,0.0070834007960189505,0.09398262872814567,0.07772859459789608,0.0631693960952513,0.001851624962026603,0.2686227981705946,0.18730814030489196,False,0.02095859448290988,True,0.0,0.09398285848257881,0.18730819612151384,False,True,0
processed,7114,14224,0.1044140916502664,1.715237559741488e-05,-1.9102333427045764e-05,0.10441409480646452,1.0,0.307283,0.307283,1.0,0.307283,3.2543290712470268,0.09442284208899998,6.592319104146693e-05,6.267809009055238e-05,8.488453047670065e-08,0.0005533011257913645,0.04922548347019973,0.013406457139418503,0.008897117225759615,0.00024671035649117125,0.09848881488270635,0.33635582218065985,D00355,Cup,True,7114,14224,0.1466098126229969,-0.06539283947146486,-0.004146941383188072,0.1605859823718329,1.639701,0.541511,0.5096700000000001,1.639701,0.5096700000000001,3.2171817058096415,0.4525442130653004,0.0001741365994009818,0.0001655646029045616,2.2508468516427183e-07,0.0014614845611223976,0.04922570284424588,0.021789132174318444,0.014460230096669614,0.00040192163415272774,0.16006948165093807,0.3363558502016418,False,0.10441409480646452,True,0.0,0.04922548347019973,0.33635582218065985,False,False,0
processed,1072,2000,-0.05694784141791045,0.0005298526119403154,0.0003185783582088951,0.056951197337019845,1.0,0.685948,0.6871830000000001,1.0,0.685948,1.457836454075236,0.47137180448400007,0.0013715255090954415,0.001525639589131048,1.4143893066892104e-05,0.015139562082710474,-0.11236690751544898,0.0607162590041564,0.059473782502907926,0.005141462632364441,0.624119681536322,0.020463653749869803,m501,Cup,True,1072,2000,0.3518927108208953,0.6247085261194022,0.351118419776119,0.7983566666855315,0.652538,0.95,0.652538,0.95,0.652538,1.4558539119560854,0.40451554937179995,0.0012406400387285886,0.0013800465050856229,1.2804157850651212e-05,0.013694706336000007,-0.11236657048397247,0.05774653844415159,0.05656484440931595,0.00489003333321973,0.5935933976090031,0.02046346095668561,False,0.056951197337019845,True,0.0,-0.11236690751544898,0.020463653749869803,False,True,0
processed,7504,15043,0.02031668430170615,0.07778842630597008,-3.890618336886141e-05,0.08039781366346746,1.0,0.418069,0.326542,1.0,0.326542,3.0623931990371838,0.136517087398,2.604989621571144e-05,0.00010889655095702858,0.0,0.0018438820345113268,-3.1803065185092736,0.010492676657952327,0.04604532388176589,0.0,0.8849016072654631,-3.388329630539835,D00455,DeskLamp,True,7627,15060,0.011404603644945398,-0.06532738114592918,0.0021307769765307413,0.06634961885502823,1.6008019999999998,0.624072,0.497092,1.6008019999999998,0.497092,3.2203334593998694,0.49660271519969634,6.0322627106496705e-05,0.00025231783978206995,0.0,0.004274668725222811,-3.1828058870283433,0.01595797911817396,0.07007050849776858,0.0,1.3473395949477622,-3.3909387259422985,False,0.08039781366346746,True,0.0,-3.1803065185092736,-3.388329630539835,False,False,0
processed,2527,4896,0.13298531974673494,0.029203267510882498,1.5037593986011276e-08,0.13615405282786744,1.0,0.322147,0.30148,1.0,0.30148,3.3169696165583122,0.09712087756000001,0.0001157941628716314,0.00013616219119001754,3.0721730214987997e-07,0.0004932486590280602,-0.1758985756558904,0.030899509158628036,0.05967053213785278,0.0003273973121453488,0.30149268321138406,-0.9311158579097054,D00693,DeskLamp,True,655,1224,-0.41944109618320596,0.055685908396946614,-0.007372920610687023,0.42318567263045903,1.8606260000000001,0.66548,0.5824199999999999,1.8606260000000001,0.5824199999999999,3.194646475052368,0.7211579132033615,0.0016330134934816173,0.0019202566517473392,4.34412301562059e-06,0.006955826913213016,-0.17589760244620734,0.11603876999224265,0.22408432378295376,0.0012325587207107026,1.1322107474158687,-0.9311159864753316,False,0.13615405282786744,True,0.0,-0.1758985756558904,-0.9311158579097054,False,True,0
processed,1964,3916,0.1579657418533601,0.04738969195519352,0.0005781242362525488,0.16492208078520923,1.0,0.60975,0.517387,1.0,0.517387,1.9327891887503936,0.31547672325000004,0.00026280144909470175,0.0004097679528971303,1.7097637526643847e-07,0.0026268415323263484,-0.5592301880704944,0.03467716029722635,0.03294620527476032,0.00022959747385369652,0.2587623519235362,0.049916285175302666,D00715,DeskLamp,True,1964,3916,-0.3626859994908351,0.008386981670061005,-0.027684233197556075,0.3638377281920288,1.793367,1.012194,0.939022,1.793367,0.939022,1.909824263968256,1.7045458980259005,0.0008655822134913794,0.0013496415875508413,5.62524416686078e-07,0.008651763159914852,-0.559229806845243,0.06293377719004961,0.059792358797874756,0.00041792224157132483,0.4696132380012301,0.04991625375810971,False,0.16492208078520923,True,0.0,-0.5592301880704944,0.049916285175302666,False,True,0
processed,2560,5120,-0.04352752382812519,0.0510621914062501,1.0078124999860866e-07,0.06709689055259331,0.990626,1.0,0.634216,1.0,0.634216,1.5767498770135095,0.628270859216,0.000334772360969949,0.0006427813073949293,1.2823176033426385e-05,0.003050486144732147,-0.920054886050252,0.036103033572756196,0.0538954462572453,0.004082046178082734,0.19823514530980624,-0.4928232041397065,m603,DeskLamp,True,166,320,0.3041607891566265,0.4565407168674696,0.5872205120481929,0.8035988685833167,0.558322,0.821549,0.95,0.95,0.558322,1.7015270757734784,0.43575443673909997,0.004151123225620034,0.007970377452796029,0.00015904014082727055,0.037824974645547585,-0.9200532047818286,0.1271310473098794,0.18978417240519962,0.014376626203668228,0.6980507144398608,-0.4928231649237065,False,0.06709689055259331,True,0.0,-0.920054886050252,-0.4928232041397065,False,True,0
processed,4313,8494,0.008481801066542923,0.007712046603292372,0.06703139856248559,0.06800459547256021,1.0,0.696402,0.574666,1.0,0.574666,1.7401412298622156,0.400198551732,0.00016892134950634776,0.00263166003543714,1.3120923126061913e-07,0.15361448493569416,-14.57920323942384,0.016303725948518696,0.05502445959605255,0.00034268498654011767,0.804700062350563,-2.3749622491079654,D00318,DeskPhone,True,4313,8494,0.09730090401112913,-0.02944510178530028,0.018520236494319452,0.10333188810979495,1.524883,1.274758,0.791439,1.524883,0.791439,1.926722084708992,1.538444084558029,0.0004394190551628574,0.006845799380813255,3.4332481618709214e-07,0.3996008698295275,-14.579204634801433,0.026295663641797105,0.0887468680465742,0.0005533913624190382,1.2978706673860072,-2.37496209472008,False,0.06800459547256021,True,0.0,-14.57920323942384,-2.3749622491079654,False,True,0
processed,3111,6032,-0.0038166907746704968,0.0715246933461909,0.013757855351976843,0.07293577634208069,1.0,0.869621,0.281172,1.0,0.281172,3.5565419031767034,0.24451307581199996,0.0005722034691419511,0.0022349657777016876,1.529033866981635e-05,0.026479479332752333,-2.905893442158146,0.04239880335505857,0.06113302016828683,0.0011556405150391596,0.32872103494300453,-0.4418572065900792,D00680,DeskPhone,True,820,1508,0.006549271951219531,0.03153520487804884,-0.036772452439024404,0.04888328311572227,1.555816,1.347531,0.41365399999999997,1.555816,0.41365399999999997,3.7611530409472658,0.8672298676221015,0.005507468769989228,0.021511583136752943,0.00014719902806624915,0.25486429074112266,-2.9058928947490004,0.13153894724803059,0.18966036885322338,0.0035873525056788116,1.0198292326767262,-0.44185712917101805,False,0.07293577634208069,True,0.0,-2.905893442158146,-0.4418572065900792,False,True,0
processed,48,72,0.0001616458333332955,0.01873731250000001,0.020579333333333335,0.02783203135853607,0.5614239999999999,1.0,0.055541,1.0,0.055541,18.00471723591581,0.031182050383999994,0.01628183759415273,0.06338639693264532,1.0757967282024603e-05,0.27759040337499047,-2.893073896978875,0.17633388709158368,0.30038046108004984,0.004638052608584747,1.1421758725568494,-0.7034755260855747,D01143,Door,True,48,72,0.29044495416666666,0.5184992083333333,0.049661408333333316,0.5963773603355685,0.530623,0.95,0.0526375,0.95,0.0526375,18.047969603419617,0.026534134754374994,0.014772666378304936,0.0575111209742354,9.760687400000061e-06,0.25186057999999995,-2.893076544305904,0.1679629388340003,0.2861209614974177,0.004418000000000033,1.0879553401660567,-0.7034767519767819,False,0.02783203135853607,True,0.0,-2.893073896978875,-0.7034755260855747,False,True,0
processed,1873,4000,0.07759254191137212,0.004760919914575638,0.0008666177255739461,0.07774329517703324,1.0,0.642001,0.060358999999999996,1.0,0.060358999999999996,16.567537566891435,0.038750538359,0.00046079853546405987,0.0007667103771325443,7.973101491155411e-06,0.004227709205303716,-0.6638732941293042,0.056258417674095465,0.050657158582290786,0.0023053539858338442,0.14044197727887486,0.09956304004589545,D01167,Door,True,124,252,0.3117178935483873,0.6294752580645161,0.07015925,0.7059245469837377,0.59076,0.95,0.079125,0.95,0.079125,12.006319115323853,0.04440669074999999,0.006937890183866169,0.011505524722400299,0.00012017746864999987,0.0636943833128,-0.6583607433216527,0.21921751477160475,0.196975097100507,0.008950900000000005,0.545124132233971,0.10146277634007195,False,0.07774329517703324,True,0.0,-0.6638732941293042,0.09956304004589545,False,True,0
processed,522,988,0.07056039655172418,0.14333677394636016,6.091187739464488e-05,0.15976296203170287,1.0,0.582586,0.098623,1.0,0.098623,10.139622603246707,0.057456379078000004,0.0012619416569938546,0.014052357006146737,2.6931679548430404e-06,0.21892779788867756,-10.135504504718295,0.027747828753657076,0.10154965373488477,0.0018576794664311846,0.9904367547632711,-2.659733330360158,m1710,Door,True,522,988,0.4323848697318023,0.4489705957854401,0.0730717088122607,0.6275912253064605,0.519423,0.95,0.094998,0.95,0.094998,10.000210530748015,0.046876938846299995,0.001202232978905205,0.013387467851147666,2.56631622862668e-06,0.20856899564800002,-10.135502091565279,0.02708342602207779,0.09911813465513047,0.0018136220664736356,0.9667210239733075,-2.6597339854393467,False,0.15976296203170287,True,0.0,-10.135504504718295,-2.659733330360158,False,True,0
processed,989,2080,0.07910374721941353,-0.0027237745197168954,0.0009180728008088985,0.07915595132050854,1.0,0.32642,0.061524999999999996,1.0,0.061524999999999996,16.253555465258025,0.020082990499999998,0.0004621794604255657,0.0007776891348404095,8.216233482865666e-06,0.0043555460702256596,-0.6826562005250705,0.056931317557933646,0.05170859037336765,0.002340359374113295,0.14254907244173848,0.09173733208003343,m1711,Door,True,68,132,0.16874111764705885,0.624974323529412,0.07038691176470585,0.6511687854954329,0.29538,0.95,0.079125,0.95,0.079125,12.006319115323853,0.022203345374999996,0.006753007887273276,0.011286548175601792,0.00012017612599999983,0.063694335873,-0.6713364420723438,0.21934569799083858,0.19838781340895045,0.008950999999999987,0.5451240337143465,0.09554727890201653,False,0.07915595132050854,True,0.0,-0.6826562005250705,0.09173733208003343,False,True,0
processed,1974,4084,-0.006320270010131376,0.00528905623100303,0.010708945795339413,0.013513010355327778,1.0,0.979206,0.099644,1.0,0.099644,10.0357271887921,0.097572002664,0.00040177029866615043,0.0037866558463235775,6.892733329847679e-09,0.0777338653051876,-8.424927275348658,0.027827836724747358,0.08168203343978157,0.00032105451250527274,0.7942736646742103,-1.9352635006350156,m1731,Door,True,1974,4084,0.5061463080040522,0.505530361702129,0.06590383029381959,0.7183928914989449,0.95,0.910516,0.11136300000000002,0.95,0.11136300000000002,8.530660991532194,0.09632790364260001,0.0005749583872725407,0.005418938733024297,9.0140945189872e-09,0.111241949571092,-8.424923356158681,0.03328961303459355,0.09771377714737879,0.0003847414716403684,0.9501651261044051,-1.9352632319828293,False,0.013513010355327778,True,0.0,-8.424927275348658,-1.9352635006350156,False,True,0
processed,546,1088,-3.6630035773005487e-09,7.509157509739447e-08,4.2124542159253306e-08,8.617795134453858e-08,1.0,0.698104,0.696437,1.0,0.696437,1.4358800580669897,0.48618545544799996,0.002704149790326752,0.0013045503143753955,0.0001579021102310416,0.0037986888794852634,0.5175746850111576,0.13731429725748356,0.09518741972792627,0.03038706344811885,0.25184027156314776,0.30679163328901937,D00115,Drum,True,36,204,1.1448053611111118,0.1354016111111111,0.07830033333333336,1.1554409778609804,1.213114,1.101175,0.699277,1.213114,0.699277,1.7348118127723349,0.9341297461301292,0.04326648864025759,0.02087284803322661,0.0025266818042956564,0.06077732430627569,0.5175747168489812,0.5492577874266942,0.3807500302979853,0.1215524246734716,1.0073612174354343,0.30679174876732807,False,8.617795134453858e-08,True,0.0,0.5175746850111576,0.30679163328901937,False,True,0
processed,1800,3876,-0.0014199066666656698,3.833333326379769e-08,-3.0000000005611955e-08,0.001419906667500036,1.0,0.680826,0.680828,1.0,0.680826,1.4688040703498397,0.463525403928,0.001175624917493733,0.0043778581682321766,0.0,0.027938430976000017,-2.723856225814909,0.07567363016045786,0.09175006512940566,0.0036898880741833,0.6571029951537277,-0.21244434732230277,D00193,Drum,True,1800,11628,0.629380554999999,0.6501869183333335,0.5333364933333301,1.0503859894843406,0.7556770000000002,0.7556769999999999,1.106488,1.106488,0.7556769999999999,1.4642340576727888,0.6318574588232986,0.001439336153811125,0.00535987873744814,0.0,0.03420553172599999,-2.723854725149552,0.08373195816408871,0.10152030513341948,0.004083820882458048,0.7270754294878902,-0.21244393848369247,False,0.001419906667500036,True,0.0,-2.723856225814909,-0.21244434732230277,False,True,0
processed,4062,6836,0.01703888355489915,-0.006626410388970952,1.4771048760075515e-08,0.01828203674213278,1.0,0.52432,0.353022,1.0,0.353022,2.8326846485488155,0.18509649504,0.00011518240690785041,8.237754649170345e-05,6.729139999999893e-07,0.001322937272684372,0.2848079085757592,0.019643583436428618,0.010664330223992954,0.0019366130227796998,0.08799540337994932,0.45710871651777263,D00293,Fish,True,4072,6838,-0.14956068246561885,-0.038347424607072716,-0.012212412819253456,0.1548808114016861,1.7906360000000001,0.938902,0.628491,1.7906360000000001,0.628491,2.849103646671154,1.056639005985357,0.00036594414465513953,0.0002618286446382123,2.141299580331166e-06,0.0042042208313196995,0.2845119987233138,0.035010844014258545,0.01901379920622981,0.003452829998711182,0.15686842671168724,0.4569168570033264,False,0.01828203674213278,True,0.0,0.2848079085757592,0.45710871651777263,False,True,0
processed,4122,6822,-0.006682822173702275,-0.006322433042212516,8.976225156208753e-09,0.009199634328530019,1.0,0.577172,0.439798,1.0,0.439798,2.2737711403871774,0.253839091256,0.00014430942801834913,0.00010711639054818543,1.127624500000069e-06,0.0011116355525844156,0.2577311682327128,0.023679598462496072,0.016107598840159228,0.001202381802922846,0.15105984591545168,0.31976891982900113,D00763,Fish,True,4122,6824,0.17323152911208145,0.042919112324114425,-0.00964039835031537,0.1787292649835293,1.8274949999999999,1.082242,0.80676,1.8274949999999999,0.80676,2.265227576974565,1.5956033478960203,0.0004842310436911255,0.0003595733105786214,3.785590074296991e-06,0.003731128510350982,0.2574344101573526,0.043372699862889726,0.02951167972394315,0.0022028095696178785,0.2767517733005518,0.3195793709583261,False,0.009199634328530019,True,0.0,0.2577311682327128,0.31976891982900113,False,True,0
processed,3767,7212,-0.012206256437482754,-2.389169098810297e-08,1.7520573392505858e-08,0.01220625643751871,1.0,0.89783,0.89783,1.0,0.89783,1.1137965984651883,0.8060987089,0.00040717947975406566,0.0008307392847745116,1.563042964780788e-07,0.00560518284103563,-1.0402287592593664,0.046607846690217586,0.09171710204493574,4.635730794600381e-05,0.7384732429343666,-0.9678468017314783,D00388,FloorLamp,True,3767,7212,-0.003093239182373289,0.006911845500398163,-0.01625493788160335,0.017932226364719115,1.474484,1.3139409999999998,1.314159,1.474484,1.3139409999999998,1.1221843294333613,2.5460319098294653,0.0008728906602847313,0.0017808961477620996,3.41029164944584e-07,0.012015873112866627,-1.0402282081712078,0.06824110216362729,0.1342880194315314,6.90651865993429e-05,1.0812392362955572,-0.9678465788776096,False,0.01220625643751871,True,0.0,-1.0402287592593664,-0.9678468017314783,False,True,0
processed,1128,2240,0.23316045656028384,0.0066529804964539085,0.0008383891843971716,0.23325686174110874,1.0,0.6647000000000001,0.664698,1.0,0.664698,1.5044426190540667,0.44182476060000003,0.0007139570660604749,0.0027193672983317515,4.982408517971627e-06,0.017829256452731285,-2.8088667058607286,0.03913598711932461,0.07969657089239644,0.0006106496540570591,0.41492422929253,-1.036401193852698,D00740,FloorLamp,True,1128,2240,-0.15177208599290776,-0.02033265514184397,-0.013447290780141837,0.153717313862432,1.5881020000000001,1.031088,1.032104,1.5881020000000001,1.031088,1.5402196514749469,1.6900423454383895,0.0017468407912618008,0.006653483325384966,1.2199834854088001e-05,0.04362263396944087,-2.8088664740757143,0.06121628258467717,0.12466089707247235,0.0009563001620830127,0.649021039101199,-1.0364009673412573,False,0.23325686174110874,True,0.0,-2.8088667058607286,-1.036401193852698,False,True,0
processed,8320,16408,0.06055486598557711,0.0002038387019230344,0.00032251394230772465,0.060556067903973,1.0,0.5144759999999999,0.5144759999999999,1.0,0.5144759999999999,1.9437252660959892,0.2646855545759999,0.00011723954510058478,0.0007631899990317169,3.676452315456646e-07,0.016457832773128282,-5.509663598378379,0.014000060072283426,0.03460486382887861,0.0002732123716086077,0.5093845098842327,-1.4717653817348597,D00875,FloorLamp,True,15152,30052,-0.15236618835797378,0.008444264849524858,-0.007518657998944219,0.15278511439826706,1.678449,0.857911,0.85782,1.678449,0.85782,1.9566447506469888,1.235226367138655,0.00017957271325391776,0.0014018718644634278,3.181535981641459e-08,0.04616712694680213,-6.806708709029561,0.014402493253701548,0.03705735146685476,1.4177446878744597e-05,0.6097696876510015,-1.5729816924115374,False,0.060556067903973,True,0.0,-5.509663598378379,-1.4717653817348597,False,True,0
processed,3019,5960,0.00027952600198737526,-0.006513296787015668,0.02716971778734686,0.027940915061350588,1.0,0.994884,0.40649599999999997,1.0,0.40649599999999997,2.4600488073683384,0.404416366464,0.00014088325459118468,0.00014445698105530893,3.035073905715237e-06,0.0011105837524170892,-0.02536658082250076,0.020739054947682134,0.014983707194158098,0.0014539219373817822,0.09781165650882312,0.2775125370004997,D00630,Glasses,True,3019,5960,-0.07235747830407414,0.11607632394832738,-0.040060261344816155,0.1425276891937022,1.0904449999999999,1.0651140000000001,0.38721700000000003,1.0904449999999999,0.38721700000000003,2.8161082803699213,0.44973250149466343,0.00014381877026741123,0.00014746687346419332,3.0984526779151126e-06,0.0011337191512123025,-0.025365974065825636,0.020953998914178016,0.015138999337479248,0.0014695757891309835,0.09882564981825315,0.27751264092908723,False,0.027940915061350588,True,0.0,-0.02536658082250076,0.2775125370004997,False,True,0
