shape,class,num_vertices,num_faces,face_types,bounding_box,surface_area,compactness,rectangularity,diameter,convexity,eccentricity,A3_hist,A3_bins,D1_hist,D1_bins,D2_hist,D2_bins,D3_hist,D3_bins,D4_hist,D4_bins,shape_file,name,class_b
D01106_06_fill_holes_and_orientation.obj,Hand,8962.0,17920.0,triangle,"{""min"": [-0.485247, -0.058882, -0.050636], ""max"": [0.514753, 0.096618, 0.070079]}",-0.7918032706321765,-0.0203525664596535,0.596862579429251,-0.698902841726958,0.6862928827624554,-0.0064291058282464,0.206483;0.141293;0.077962;0.059369;0.049548;0.042047;0.037076;0.032265;0.030315;0.028165;0.027114;0.026874;0.026424;0.027404;0.029615;0.031835;0.038966;0.042937;0.034225;0.010082,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.008034;0.092836;0.039946;0.030127;0.022316;0.023209;0.022651;0.048985;0.069069;0.042513;0.100982;0.136353;0.131890;0.125195;0.098527;0.007364;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.096160;0.189760;0.163700;0.084460;0.054400;0.041760;0.042770;0.049340;0.055300;0.053020;0.042610;0.028490;0.021740;0.020350;0.019830;0.017260;0.011500;0.006300;0.001250;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.049080;0.188800;0.221730;0.190930;0.157990;0.110250;0.054120;0.021060;0.005410;0.000630;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.073700;0.267620;0.302140;0.211680;0.105410;0.032900;0.006050;0.000500;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D01106_06_fill_holes_and_orientation.obj,D01106_06_fill_holes_and_orientation.obj,Hand
D01117_06_fill_holes_and_orientation.obj,Hand,9229.0,18454.0,triangle,"{""min"": [-0.451027, -0.54304, -0.134603], ""max"": [0.548973, 0.407599, 0.108611]}",-0.3251983095424809,-0.0203525808139565,0.5319317446935072,-0.0497593223932206,0.6187854591466205,-0.0939562970739186,0.048031;0.092720;0.104103;0.103973;0.094361;0.083438;0.075167;0.066095;0.056933;0.050781;0.044250;0.039639;0.033927;0.027816;0.024195;0.020795;0.015413;0.010792;0.006111;0.001460,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.002167;0.009102;0.021671;0.034782;0.064146;0.077907;0.067830;0.077148;0.100769;0.108246;0.130567;0.143569;0.057536;0.052010;0.034023;0.018529;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.007840;0.023460;0.046920;0.065710;0.078500;0.090430;0.094140;0.096970;0.089420;0.083450;0.072090;0.065340;0.056210;0.045720;0.035940;0.025590;0.015160;0.005110;0.001560;0.000440,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.001450;0.008770;0.025710;0.045360;0.072650;0.097640;0.117280;0.120920;0.110940;0.095040;0.078940;0.066830;0.052370;0.039030;0.028150;0.018000;0.011100;0.005640;0.002810;0.001370,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.003330;0.016570;0.039280;0.066390;0.090570;0.113330;0.124760;0.127490;0.119590;0.104780;0.080160;0.056700;0.032770;0.015630;0.006260;0.001880;0.000450;0.000060;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D01117_06_fill_holes_and_orientation.obj,D01117_06_fill_holes_and_orientation.obj,Hand
D01118_06_fill_holes_and_orientation.obj,Hand,9510.0,19016.0,triangle,"{""min"": [-0.494068, -0.208822, -0.134041], ""max"": [0.505932, 0.388157, 0.16626]}",-0.4844241581966977,-0.0203525635897314,0.091092758708638,-0.4781445610721306,0.2770174841745199,-0.0950494867834135,0.070612;0.106628;0.097737;0.088975;0.083604;0.077063;0.071302;0.063941;0.055309;0.049168;0.042407;0.038116;0.033476;0.027775;0.025564;0.022574;0.019463;0.014933;0.009232;0.002120,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.002103;0.012198;0.022608;0.050789;0.060673;0.093375;0.112618;0.113249;0.088959;0.086120;0.100421;0.118507;0.101577;0.034490;0.002313;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.026330;0.060890;0.089240;0.093620;0.094210;0.097900;0.101580;0.099330;0.088450;0.078920;0.066400;0.046840;0.031990;0.017010;0.005710;0.001020;0.000340;0.000180;0.000040;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.007660;0.039630;0.083350;0.114380;0.128310;0.128080;0.119430;0.105780;0.086020;0.064650;0.049120;0.032030;0.020450;0.012120;0.006310;0.002270;0.000350;0.000060;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.011300;0.057460;0.113940;0.148310;0.157440;0.145260;0.114980;0.088350;0.064430;0.043790;0.027230;0.015670;0.007340;0.003260;0.000970;0.000270;0.000000;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D01118_06_fill_holes_and_orientation.obj,D01118_06_fill_holes_and_orientation.obj,Hand
D01153_06_fill_holes_and_orientation.obj,Hand,9556.0,19108.0,triangle,"{""min"": [-0.488457, -0.146981, -0.10363], ""max"": [0.511543, 0.195447, 0.151524]}",-0.6293065261229646,-0.0203525779370588,0.3350969409618043,-0.6888256147424248,0.5331222499818019,-0.0894459448365085,0.070404;0.122294;0.111992;0.093229;0.078286;0.069664;0.060812;0.052681;0.048430;0.043729;0.039868;0.035817;0.032617;0.031616;0.030296;0.027315;0.022655;0.016283;0.009662;0.002350,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000000;0.004186;0.076496;0.079950;0.081938;0.114797;0.122645;0.119506;0.098263;0.086961;0.072834;0.060695;0.030033;0.045940;0.005756;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.021510;0.071560;0.118710;0.140530;0.142400;0.119130;0.080580;0.058250;0.046570;0.039800;0.034770;0.031260;0.029800;0.023690;0.018650;0.012280;0.007030;0.002200;0.001280;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.005180;0.040010;0.095600;0.145240;0.170560;0.165590;0.136650;0.102300;0.068690;0.040650;0.020400;0.007480;0.001630;0.000020;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.009180;0.055730;0.120890;0.171600;0.188630;0.169660;0.134050;0.085160;0.042520;0.016680;0.004950;0.000880;0.000070;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D01153_06_fill_holes_and_orientation.obj,D01153_06_fill_holes_and_orientation.obj,Hand
D01162_06_fill_holes_and_orientation.obj,Hand,8151.0,16298.0,triangle,"{""min"": [-0.47776, -0.440541, -0.337859], ""max"": [0.52224, 0.403455, 0.368628]}",0.092340526419107,-0.0203526146821411,1.047013974907628,-0.5206957164467305,1.6406144211618738,-0.1024789250891776,0.042351;0.079410;0.094594;0.102456;0.101455;0.093863;0.085671;0.073498;0.063106;0.053813;0.045501;0.040180;0.032848;0.026867;0.022036;0.015884;0.012413;0.008272;0.004621;0.001160,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.001472;0.017667;0.020120;0.029322;0.029812;0.038646;0.051405;0.057539;0.076800;0.105386;0.157281;0.244019;0.133235;0.027849;0.009447;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.011760;0.026490;0.041860;0.055170;0.070940;0.086100;0.097640;0.108180;0.104080;0.091640;0.078520;0.068670;0.059820;0.048770;0.030760;0.013850;0.004590;0.000990;0.000170;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.001940;0.011580;0.029240;0.049870;0.067640;0.085970;0.102390;0.109750;0.108940;0.102120;0.090070;0.073030;0.056150;0.044100;0.032930;0.020200;0.010220;0.003210;0.000600;0.000050,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.003490;0.016860;0.039780;0.062330;0.084520;0.101890;0.107390;0.109410;0.101930;0.092020;0.077520;0.062320;0.047960;0.033010;0.024050;0.015060;0.009740;0.005720;0.003320;0.001680,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D01162_06_fill_holes_and_orientation.obj,D01162_06_fill_holes_and_orientation.obj,Hand
D01170_06_fill_holes_and_orientation.obj,Hand,9449.0,18894.0,triangle,"{""min"": [-0.485565, -0.217635, -0.103481], ""max"": [0.514435, 0.349511, 0.136137]}",-0.5407468976809097,-0.0203525475814716,0.0595532234866999,-0.4000396087022234,0.3906917602705747,-0.0912586931319786,0.080196;0.094989;0.094319;0.094099;0.087908;0.077736;0.066143;0.059392;0.053591;0.050330;0.046629;0.041088;0.037227;0.031256;0.024435;0.020514;0.016903;0.012683;0.008402;0.002160,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.004339;0.013652;0.026458;0.052492;0.042756;0.058101;0.101281;0.128162;0.104455;0.121918;0.118954;0.115039;0.068896;0.037358;0.006138;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.031920;0.065390;0.069440;0.065630;0.078700;0.095630;0.113580;0.107000;0.103200;0.092710;0.067530;0.029480;0.022450;0.021060;0.017780;0.012180;0.005020;0.001160;0.000140;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.008410;0.041650;0.074000;0.101320;0.117550;0.117420;0.110850;0.107470;0.093090;0.079840;0.062630;0.040300;0.023460;0.013840;0.006460;0.001580;0.000130;0.000000;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.010850;0.053490;0.099480;0.134930;0.150290;0.142780;0.124500;0.099640;0.074270;0.052640;0.030640;0.016130;0.007400;0.002480;0.000450;0.000030;0.000000;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D01170_06_fill_holes_and_orientation.obj,D01170_06_fill_holes_and_orientation.obj,Hand
D01172_06_fill_holes_and_orientation.obj,Hand,8286.0,16570.0,triangle,"{""min"": [-0.462623, -0.203421, -0.134163], ""max"": [0.537377, 0.220431, 0.126636]}",-0.5386611025286829,-0.0203525937058349,0.8426053956799264,-0.6241870334707744,1.371526907361396,-0.0898639223887776,0.066499;0.115912;0.118673;0.100858;0.082653;0.068939;0.056146;0.049414;0.044322;0.041602;0.039981;0.037751;0.036320;0.034180;0.031539;0.026147;0.022556;0.015654;0.008983;0.001871,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000000;0.004827;0.040792;0.068067;0.100048;0.162925;0.123220;0.107410;0.081463;0.071687;0.062274;0.064929;0.051050;0.032223;0.021241;0.007845;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.014160;0.050710;0.081220;0.110040;0.116750;0.114160;0.106060;0.091750;0.074020;0.061130;0.050250;0.040710;0.029330;0.022130;0.015800;0.011490;0.006310;0.003370;0.000610;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.003350;0.024870;0.063110;0.103420;0.134820;0.148700;0.149130;0.129680;0.099940;0.069680;0.041830;0.021370;0.008330;0.001690;0.000080;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.007140;0.042330;0.093740;0.136940;0.160580;0.164080;0.142780;0.112130;0.074920;0.041670;0.017320;0.005100;0.001160;0.000110;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D01172_06_fill_holes_and_orientation.obj,D01172_06_fill_holes_and_orientation.obj,Hand
D01193_06_fill_holes_and_orientation.obj,Hand,9394.0,18784.0,triangle,"{""min"": [-0.486178, -0.341242, -0.18143], ""max"": [0.513822, 0.450451, 0.145396]}",-0.176640158748633,-0.0203525782557233,0.86964949025762,-0.5662494215494553,1.2524252407549403,-0.100334344453967,0.049829;0.080895;0.092318;0.102359;0.097799;0.091197;0.083116;0.072684;0.064762;0.054760;0.046639;0.039648;0.031656;0.025885;0.020754;0.016453;0.013183;0.009352;0.005391;0.001320,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000000;0.002981;0.017352;0.024484;0.032468;0.088141;0.151799;0.129551;0.112838;0.130828;0.134448;0.095912;0.069087;0.009368;0.000745;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.013960;0.034390;0.059650;0.066330;0.083680;0.107010;0.109710;0.105530;0.104460;0.092290;0.075530;0.058560;0.040940;0.024570;0.013550;0.006700;0.002640;0.000450;0.000050;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.002630;0.017470;0.040040;0.066010;0.087410;0.105060;0.117810;0.118650;0.112670;0.103080;0.088720;0.063880;0.040000;0.022380;0.009570;0.003350;0.001080;0.000170;0.000010;0.000010,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.005050;0.024940;0.054810;0.085670;0.105260;0.117910;0.120940;0.114390;0.102160;0.087150;0.068320;0.050870;0.032030;0.019480;0.008240;0.002300;0.000430;0.000050;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D01193_06_fill_holes_and_orientation.obj,D01193_06_fill_holes_and_orientation.obj,Hand
D01197_06_fill_holes_and_orientation.obj,Hand,7112.0,14220.0,triangle,"{""min"": [-0.383175, -0.32665, -0.123157], ""max"": [0.616825, 0.394701, 0.244143]}",-0.506184595703878,-0.0203525228460792,-0.433194704930651,-0.5849734762918228,-0.1218366081462503,-0.1000430655585079,0.046825;0.084716;0.096990;0.100681;0.099221;0.090658;0.082566;0.070462;0.061469;0.051746;0.046674;0.037822;0.031560;0.026648;0.021637;0.017355;0.014384;0.010533;0.006392;0.001661,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.004499;0.013358;0.044994;0.093785;0.125844;0.129218;0.140607;0.121766;0.108549;0.074381;0.046400;0.021654;0.021513;0.017435;0.013780;0.009139;0.008155;0.004921;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.009910;0.041480;0.073620;0.098810;0.114290;0.126810;0.121540;0.107680;0.091910;0.069940;0.047560;0.035590;0.024800;0.016190;0.009870;0.005130;0.002860;0.001520;0.000480;0.000010,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.002240;0.016920;0.047800;0.090690;0.129510;0.147040;0.138500;0.121000;0.097980;0.074410;0.052490;0.035180;0.022200;0.013040;0.006720;0.002990;0.001060;0.000190;0.000040;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.004990;0.028170;0.065770;0.107900;0.135590;0.150580;0.146180;0.121240;0.090400;0.061410;0.039250;0.023290;0.012820;0.007380;0.003420;0.001190;0.000340;0.000080;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D01197_06_fill_holes_and_orientation.obj,D01197_06_fill_holes_and_orientation.obj,Hand
D01198_06_fill_holes_and_orientation.obj,Hand,7694.0,15384.0,triangle,"{""min"": [-0.460835, -0.090395, -0.076943], ""max"": [0.539165, 0.147899, 0.08383]}",-0.7374771974113588,-0.0203525704174525,0.4010757194768687,-0.669122187556548,0.5001029375498791,-0.0478663400177043,0.150788;0.135014;0.085101;0.070778;0.061635;0.055444;0.048242;0.042611;0.040060;0.036039;0.033958;0.032328;0.031128;0.031428;0.030338;0.030438;0.031068;0.029017;0.019375;0.005211,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000000;0.004939;0.010138;0.017546;0.042891;0.061736;0.048609;0.070964;0.105927;0.107096;0.124903;0.123603;0.096829;0.106836;0.073434;0.004549;0.000000;0.000000;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.060290;0.141590;0.173720;0.146860;0.095980;0.047010;0.030320;0.018370;0.021440;0.027100;0.033190;0.042730;0.045860;0.043340;0.036500;0.020620;0.009960;0.004310;0.000810;0.000000,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.025440;0.128410;0.186190;0.182940;0.145580;0.109780;0.087330;0.070060;0.040500;0.017830;0.005260;0.000680;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.037940;0.173870;0.245450;0.220280;0.159110;0.091930;0.047140;0.018680;0.005140;0.000440;0.000020;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D01198_06_fill_holes_and_orientation.obj,D01198_06_fill_holes_and_orientation.obj,Hand
D01200_06_fill_holes_and_orientation.obj,Hand,7314.0,14624.0,triangle,"{""min"": [-0.399061, -0.231558, -0.162999], ""max"": [0.600939, 0.228068, 0.238576]}",-0.5087191704873117,-0.0203525244651385,-0.2029447847810672,-0.5004123976824616,-0.1317742855560532,-0.1002029872463546,0.048913;0.093634;0.108678;0.104287;0.092574;0.082591;0.072029;0.064927;0.058425;0.050973;0.045252;0.039040;0.032458;0.027197;0.024406;0.020085;0.015674;0.011143;0.006212;0.001500,0.000000;0.158749;0.317497;0.476246;0.634994;0.793743;0.952492;1.111240;1.269989;1.428737;1.587486;1.746234;1.904983;2.063732;2.222480;2.381229;2.539977;2.698726;2.857475;3.016223;3.174972,0.000000;0.014629;0.036642;0.078480;0.146705;0.145748;0.122642;0.098305;0.100492;0.086136;0.058928;0.030079;0.018731;0.016270;0.013809;0.015176;0.014629;0.002598;0.000000;0.000000,0.000000;0.035662;0.071324;0.106986;0.142648;0.178310;0.213972;0.249634;0.285296;0.320958;0.356620;0.392282;0.427944;0.463606;0.499268;0.534930;0.570592;0.606254;0.641916;0.677578;0.713240,0.011050;0.040090;0.072800;0.098120;0.121290;0.135240;0.126500;0.101780;0.075750;0.054720;0.039920;0.034110;0.028520;0.021060;0.016820;0.010920;0.006660;0.003460;0.001180;0.000010,0.000000;0.052882;0.105763;0.158645;0.211527;0.264408;0.317290;0.370172;0.423053;0.475935;0.528817;0.581698;0.634580;0.687462;0.740343;0.793225;0.846107;0.898988;0.951870;1.004752;1.057634,0.001910;0.016400;0.046030;0.089180;0.125880;0.145130;0.145970;0.134990;0.106250;0.076210;0.050830;0.032950;0.017840;0.007680;0.002250;0.000490;0.000010;0.000000;0.000000;0.000000,0.000000;0.026508;0.053016;0.079524;0.106033;0.132541;0.159049;0.185557;0.212065;0.238573;0.265081;0.291589;0.318098;0.344606;0.371114;0.397622;0.424130;0.450638;0.477146;0.503654;0.530163,0.004910;0.026930;0.063020;0.102850;0.136540;0.148910;0.144380;0.121750;0.095130;0.067750;0.043760;0.025240;0.011990;0.004940;0.001500;0.000360;0.000040;0.000000;0.000000;0.000000,0.000000;0.015273;0.030547;0.045820;0.061094;0.076367;0.091640;0.106914;0.122187;0.137461;0.152734;0.168007;0.183281;0.198554;0.213827;0.229101;0.244374;0.259648;0.274921;0.290194;0.305468,D01200_06_fill_holes_and_orientation.obj,D01200_06_fill_holes_and_orientation.obj,Hand
