class,class_size,tp,fp,fn,tn,P,N_total,AP,ROC_AUC,NDCG,NDCG_top10,TP,FP,FN,TN,TPR,TNR,PPV,NPV,FNR,FPR,FDR,FOR,TS,ACC,F1,F0_5,F2,MCC,BM,MK,LR+,ROC_AUC_micro,ROC_AUC_macro
Spoon,19,0.8421052631578947,9.157894736842104,6.157894736842105,0.0,7.0,2437.0,0.14996308801066724,0.7901699266769653,0.40215013933793115,0.1039067247771408,0.8421052631578947,9.157894736842104,6.157894736842105,0.0,0.12030075187969924,0.0,0.08421052631578947,0.0,0.8796992481203008,1.0,0.9157894736842105,1.0,0.05570175438596491,0.05570175438596491,0.20915032679738563,0.18912529550827423,0.2339181286549707,-0.8972696186019232,-0.8796992481203008,-0.9157894736842105,0.12030075187969924,0.7749696507247246,
Starship,31,0.6774193548387096,9.32258064516129,6.225806451612903,0.0,6.903225806451613,2437.0,0.1579232329908517,0.6152288799245927,0.4028563962233844,0.07724249108578454,0.6774193548387096,9.32258064516129,6.225806451612903,0.0,0.0967741935483871,0.0,0.06774193548387097,0.0,0.9032258064516129,1.0,0.932258064516129,1.0,0.04487327188940092,0.04487327188940092,0.17647058823529413,0.15957446808510636,0.19736842105263155,-0.9173383384840591,-0.9032258064516129,-0.932258064516129,0.0967741935483871,0.5867735753376273,
SubmachineGun,20,1.3,8.7,5.7,0.0,7.0,2437.0,0.24968139338504533,0.8805744199207697,0.4457701293948265,0.10844299985772103,1.3,8.7,5.7,0.0,0.1857142857142857,0.0,0.13,0.0,0.8142857142857143,1.0,0.8699999999999999,1.0,0.09227272727272727,0.09227272727272727,0.20392156862745098,0.18439716312056736,0.22807017543859642,-0.8400549961603522,-0.8142857142857143,-0.8699999999999999,0.1857142857142857,0.8782422402159243,
Sword,48,3.875,6.125,3.1875,0.0,6.979166666666667,2437.0,1.3638082986492615,0.8106713107213864,0.6334796266439977,0.40795060781053394,3.875,6.125,3.1875,0.0,0.5421626984126984,0.0,0.3875,0.0,0.45783730158730157,1.0,0.6124999999999999,1.0,0.3347253441003441,0.3347253441003441,0.5162037037037036,0.4694910650044785,0.5735276566767057,-0.5729853091059137,-0.4578373015873016,-0.6581395348837209,0.5421626984126984,0.7525475185650912,
Tool,43,2.813953488372093,7.186046511627907,4.232558139534884,0.0,7.0,2437.0,0.618184513825288,0.692826047251449,0.5310080349142375,0.34099148588751976,2.813953488372093,7.186046511627907,4.232558139534884,0.0,0.3953488372093023,0.0,0.2813953488372093,0.0,0.6046511627906976,1.0,0.7186046511627907,1.0,0.24173791324954114,0.24173791324954114,0.4415849673202614,0.4011524822695035,0.49126723057644106,-0.7419919652975986,-0.6046511627906976,-0.7918918918918919,0.3953488372093023,0.6847377057298123,
Train,30,1.1333333333333333,8.866666666666667,5.766666666666667,0.0,6.9,2437.0,0.22823843862694135,0.6642198419062895,0.4369399345231448,0.15164681703207802,1.1333333333333333,8.866666666666667,5.766666666666667,0.0,0.16349206349206347,0.0,0.11333333333333334,0.0,0.8365079365079365,1.0,0.8866666666666667,1.0,0.07722222222222222,0.07722222222222222,0.23615916955017302,0.2130380366762801,0.26497905663813504,-0.8606930234079094,-0.8365079365079365,-0.8866666666666667,0.16349206349206347,0.6346576068278154,
Tree,46,2.3043478260869565,7.695652173913044,4.695652173913044,0.0,7.0,2437.0,0.660296094354802,0.7604206049149339,0.5487226093949878,0.2817594144864916,2.3043478260869565,7.695652173913044,4.695652173913044,0.0,0.32919254658385094,0.0,0.23043478260869565,0.0,0.6708074534161491,1.0,0.7695652173913043,1.0,0.17481232535580363,0.17481232535580363,0.33704292527821933,0.30477285796434733,0.3769559032716927,-0.7290304404179545,-0.6708074534161491,-0.78,0.32919254658385094,0.7496790261805262,
Truck,27,1.2222222222222223,8.777777777777779,5.703703703703703,0.0,6.925925925925926,2437.0,0.2227324154712026,0.6541203009473436,0.4315526781286267,0.14835389922604114,1.2222222222222223,8.777777777777779,5.703703703703703,0.0,0.17548500881834214,0.0,0.12222222222222223,0.0,0.8245149911816578,1.0,0.8777777777777778,1.0,0.08450006783340117,0.08450006783340117,0.24310661764705882,0.21955943570767808,0.2723490712074303,-0.8500649638326555,-0.8245149911816578,-0.8777777777777778,0.17548500881834214,0.6135487182463233,
TruckNonContainer,20,0.8,9.2,5.95,0.0,6.75,2437.0,0.155456886894709,0.7916938748857255,0.40788936264184894,0.0916361765703767,0.8,9.2,5.95,0.0,0.12142857142857141,0.0,0.08,0.0,0.8785714285714287,1.0,0.9199999999999999,1.0,0.05303571428571428,0.05303571428571428,0.16053921568627452,0.14300030835646008,0.1831785345717234,-0.8987181290104154,-0.8785714285714287,-0.9199999999999999,0.12142857142857141,0.7468084759044012,
Vase,19,0.5263157894736842,9.473684210526315,6.473684210526316,0.0,7.0,2437.0,0.0734334650220555,0.6053102993117353,0.34207748553974965,0.059746713844751886,0.5263157894736842,9.473684210526315,6.473684210526316,0.0,0.07518796992481203,0.0,0.05263157894736842,0.0,0.9248120300751879,1.0,0.9473684210526315,1.0,0.03430451127819549,0.03430451127819549,0.14705882352941177,0.13297872340425532,0.16447368421052627,-0.9358224206110228,-0.9248120300751881,-0.9473684210526315,0.07518796992481203,0.5608490086497184,
Violin,20,0.9,9.1,5.9,0.0,6.8,2437.0,0.187413583869045,0.7581341691698229,0.4216465437713284,0.12468591630956101,0.9,9.1,5.9,0.0,0.12976190476190474,0.0,0.09,0.0,0.8702380952380953,1.0,0.9099999999999999,1.0,0.05997023809523809,0.05997023809523809,0.17708333333333334,0.15976719087264876,0.1986584107327141,-0.8895482409732229,-0.8702380952380953,-0.9099999999999999,0.12976190476190474,0.7575691088764094,
Wheel,17,0.5882352941176471,9.411764705882353,6.411764705882353,0.0,7.0,2437.0,0.11132147705150221,0.6844096994435941,0.37561044259127324,0.08959022528594043,0.5882352941176471,9.411764705882353,6.411764705882353,0.0,0.08403361344537814,0.0,0.058823529411764705,0.0,0.9159663865546218,1.0,0.9411764705882353,1.0,0.03725490196078431,0.03725490196078431,0.13071895424836602,0.1182033096926714,0.1461988304093567,-0.9283770277204644,-0.9159663865546219,-0.9411764705882353,0.08403361344537814,0.6520928110292152,
WheelChair,20,2.7,7.3,4.15,0.0,6.85,2437.0,0.5052696572279507,0.8797962648556876,0.5423627929290525,0.2848897967646321,2.7,7.3,4.15,0.0,0.39880952380952384,0.0,0.26999999999999996,0.0,0.6011904761904762,1.0,0.73,1.0,0.22400245587745587,0.22400245587745587,0.42892156862745096,0.3846746839346284,0.48503611971104227,-0.6835272014891995,-0.6011904761904762,-0.7526315789473684,0.39880952380952384,0.8548612380827999,
__overall_by_query__,2438,,,,,,,1.2594252493675975,0.736584393593571,0.5427659662649494,0.2730744122180012,2.4351927809680065,7.5648072190319935,4.6045939294503695,0.0,0.3375034181022696,0.0,0.24351927809680068,0.0,0.6624965818977303,1.0,0.7564807219031994,1.0,0.20352748154224776,0.20352748154224776,0.3854390693429883,0.3516434524786417,0.4270774602208932,-0.7736944351991405,-0.666322882288229,-0.8174429223744293,0.33367711771177117,0.739683896407071,0.7238627002943268
__macro_by_class__,69,1.9363581327548711,8.06364186724513,5.065438981497966,0.0,6.949466880276011,2437.0,0.6683577620096336,0.7238627002943268,0.49471896074754773,0.22185225199653236,1.9363581327548711,8.06364186724513,5.065438981497966,0.0,0.27096025292779674,0.0,0.19363581327548704,0.0,0.7290397470722032,1.0,0.8063641867245128,1.0,0.15572259484536463,0.15572259484536463,0.30539397262036777,0.2774594706027739,0.339979295721919,-0.795951966655594,-0.730763494350309,-0.835253184082837,0.2692365056496908,,0.7238627002943268
