filename,category,dataset,normalized_version_used,num_vertices,num_faces,volume,file_size_bytes,bbox_width,bbox_height,bbox_depth,bbox_volume,filepath
D00264_unified.obj,Bus,UnifiedPreprocessed/Data,True,11082,21594,0.000000,739588,1.000000,0.283531,0.297674,0.084400,UnifiedPreprocessed/Data/Bus/D00264_unified.obj
D00411_unified.obj,Bus,UnifiedPreprocessed/Data,True,4963,9819,0.000000,327028,1.000000,0.339594,0.271001,0.092030,UnifiedPreprocessed/Data/Bus/D00411_unified.obj
D00436_unified.obj,Bus,UnifiedPreprocessed/Data,True,4587,9305,0.000000,306722,1.000000,0.326829,0.310406,0.101450,UnifiedPreprocessed/Data/Bus/D00436_unified.obj
D00446_unified.obj,Bus,UnifiedPreprocessed/Data,True,4915,9345,0.000000,317632,1.000000,0.325708,0.206511,0.067262,UnifiedPreprocessed/Data/Bus/D00446_unified.obj
D00448_unified.obj,Bus,UnifiedPreprocessed/Data,True,7363,13127,0.000000,462768,1.000000,0.343194,0.425295,0.145959,UnifiedPreprocessed/Data/Bus/D00448_unified.obj
D00483_unified.obj,Bus,UnifiedPreprocessed/Data,True,5982,8331,0.000000,334907,1.000000,0.428336,0.420164,0.179971,UnifiedPreprocessed/Data/Bus/D00483_unified.obj
D00516_unified.obj,Bus,UnifiedPreprocessed/Data,True,4096,7979,0.000000,266291,1.000000,0.316648,0.321598,0.101833,UnifiedPreprocessed/Data/Bus/D00516_unified.obj
D00677_unified.obj,Bus,UnifiedPreprocessed/Data,True,11923,21408,0.000000,765191,1.000000,0.469228,0.415056,0.194756,UnifiedPreprocessed/Data/Bus/D00677_unified.obj
D00754_unified.obj,Bus,UnifiedPreprocessed/Data,True,8840,16379,0.000000,569346,1.000000,0.198650,0.325035,0.064568,UnifiedPreprocessed/Data/Bus/D00754_unified.obj
D00769_unified.obj,Bus,UnifiedPreprocessed/Data,True,8900,16280,0.000000,570382,1.000000,0.401583,0.203086,0.081556,UnifiedPreprocessed/Data/Bus/D00769_unified.obj
D00775_unified.obj,Bus,UnifiedPreprocessed/Data,True,9504,17614,0.000000,611167,1.000000,0.406180,0.269066,0.109289,UnifiedPreprocessed/Data/Bus/D00775_unified.obj
D00815_unified.obj,Bus,UnifiedPreprocessed/Data,True,7063,13299,0.000000,457355,1.000000,0.245905,0.330633,0.081304,UnifiedPreprocessed/Data/Bus/D00815_unified.obj
D00823_unified.obj,Bus,UnifiedPreprocessed/Data,True,7364,14087,0.000000,480817,1.000000,0.300937,0.288851,0.086926,UnifiedPreprocessed/Data/Bus/D00823_unified.obj
D00832_unified.obj,Bus,UnifiedPreprocessed/Data,True,3132,6103,0.000000,202561,1.000000,0.349462,0.461145,0.161153,UnifiedPreprocessed/Data/Bus/D00832_unified.obj
D00857_unified.obj,Bus,UnifiedPreprocessed/Data,True,5192,8740,0.000000,316065,1.000000,0.266998,0.316746,0.084571,UnifiedPreprocessed/Data/Bus/D00857_unified.obj
D00168_unified.obj,Car,UnifiedPreprocessed/Data,True,2679,4999,0.000000,168294,1.000000,0.371918,0.329739,0.122636,UnifiedPreprocessed/Data/Car/D00168_unified.obj
D00236_unified.obj,Car,UnifiedPreprocessed/Data,True,4064,4356,0.000000,203249,1.000000,0.449562,0.508112,0.228428,UnifiedPreprocessed/Data/Car/D00236_unified.obj
D00260_unified.obj,Car,UnifiedPreprocessed/Data,True,4689,4771,0.000000,230173,1.000000,0.479471,0.421094,0.201902,UnifiedPreprocessed/Data/Car/D00260_unified.obj
D00265_unified.obj,Car,UnifiedPreprocessed/Data,True,2725,4999,0.000000,170264,1.000000,0.399808,0.304066,0.121568,UnifiedPreprocessed/Data/Car/D00265_unified.obj
D00299_unified.obj,Car,UnifiedPreprocessed/Data,True,2567,4927,0.000000,162866,1.000000,0.665845,0.518650,0.345341,UnifiedPreprocessed/Data/Car/D00299_unified.obj
D00377_unified.obj,Car,UnifiedPreprocessed/Data,True,2498,4999,0.000000,162314,1.000000,0.474419,0.280976,0.133300,UnifiedPreprocessed/Data/Car/D00377_unified.obj
D00405_unified.obj,Car,UnifiedPreprocessed/Data,True,2379,4226,0.000000,145112,1.000000,0.485783,0.461012,0.223952,UnifiedPreprocessed/Data/Car/D00405_unified.obj
D00452_unified.obj,Car,UnifiedPreprocessed/Data,True,2450,4815,0.000000,157935,1.000000,0.536421,0.431947,0.231705,UnifiedPreprocessed/Data/Car/D00452_unified.obj
D00504_unified.obj,Car,UnifiedPreprocessed/Data,True,2459,4407,0.000000,151232,1.000000,0.534380,0.303547,0.162209,UnifiedPreprocessed/Data/Car/D00504_unified.obj
D00541_unified.obj,Car,UnifiedPreprocessed/Data,True,2956,4770,0.000000,173599,1.000000,0.472091,0.432872,0.204355,UnifiedPreprocessed/Data/Car/D00541_unified.obj
D00618_unified.obj,Car,UnifiedPreprocessed/Data,True,3506,5877,0.000000,211138,1.000000,0.396136,0.262643,0.104042,UnifiedPreprocessed/Data/Car/D00618_unified.obj
D00670_unified.obj,Car,UnifiedPreprocessed/Data,True,2884,4869,0.000000,173469,1.000000,0.373642,0.282935,0.105716,UnifiedPreprocessed/Data/Car/D00670_unified.obj
D00671_unified.obj,Car,UnifiedPreprocessed/Data,True,2916,4854,0.000000,174640,1.000000,0.372888,0.335222,0.125000,UnifiedPreprocessed/Data/Car/D00671_unified.obj
D00724_unified.obj,Car,UnifiedPreprocessed/Data,True,3502,4970,0.000000,195410,1.000000,0.464003,0.443325,0.205704,UnifiedPreprocessed/Data/Car/D00724_unified.obj
D00767_unified.obj,Car,UnifiedPreprocessed/Data,True,2626,5000,0.000000,166616,1.000000,0.431173,0.377656,0.162835,UnifiedPreprocessed/Data/Car/D00767_unified.obj
D00785_unified.obj,Car,UnifiedPreprocessed/Data,True,3441,4999,0.000000,194891,1.000000,0.440662,0.406815,0.179268,UnifiedPreprocessed/Data/Car/D00785_unified.obj
D00793_unified.obj,Car,UnifiedPreprocessed/Data,True,2770,4992,0.000000,171287,1.000000,0.446897,0.307522,0.137431,UnifiedPreprocessed/Data/Car/D00793_unified.obj
D00803_unified.obj,Car,UnifiedPreprocessed/Data,True,2373,4615,0.000000,152162,1.000000,0.317912,0.227666,0.072378,UnifiedPreprocessed/Data/Car/D00803_unified.obj
D00865_unified.obj,Car,UnifiedPreprocessed/Data,True,2755,4760,0.000000,167445,1.000000,0.383508,0.384224,0.147353,UnifiedPreprocessed/Data/Car/D00865_unified.obj
D00976_unified.obj,Car,UnifiedPreprocessed/Data,True,4065,4644,0.000000,209122,1.000000,0.555674,0.400350,0.222464,UnifiedPreprocessed/Data/Car/D00976_unified.obj
m1485_unified.obj,Car,UnifiedPreprocessed/Data,True,2478,4999,0.000000,161875,1.000000,0.443407,0.464080,0.205776,UnifiedPreprocessed/Data/Car/m1485_unified.obj
m1486_unified.obj,Car,UnifiedPreprocessed/Data,True,2595,4999,0.000000,165735,1.000000,0.440395,0.404388,0.178090,UnifiedPreprocessed/Data/Car/m1486_unified.obj
m1487_unified.obj,Car,UnifiedPreprocessed/Data,True,2236,4377,0.000000,143241,1.000000,0.478416,0.394637,0.188801,UnifiedPreprocessed/Data/Car/m1487_unified.obj
m1488_unified.obj,Car,UnifiedPreprocessed/Data,True,2710,4933,0.000000,168786,1.000000,0.574291,0.543229,0.311972,UnifiedPreprocessed/Data/Car/m1488_unified.obj
m1489_unified.obj,Car,UnifiedPreprocessed/Data,True,1684,3352,0.000000,107186,1.000000,0.497149,0.494151,0.245667,UnifiedPreprocessed/Data/Car/m1489_unified.obj
m1490_unified.obj,Car,UnifiedPreprocessed/Data,True,2868,5566,0.000000,184435,1.000000,0.521210,0.429743,0.223986,UnifiedPreprocessed/Data/Car/m1490_unified.obj
m1492_unified.obj,Car,UnifiedPreprocessed/Data,True,2974,5000,0.000000,178382,1.000000,0.500613,0.575054,0.287880,UnifiedPreprocessed/Data/Car/m1492_unified.obj
m1495_unified.obj,Car,UnifiedPreprocessed/Data,True,2617,4808,0.000000,163345,1.000000,0.448910,0.350952,0.157546,UnifiedPreprocessed/Data/Car/m1495_unified.obj
m1496_unified.obj,Car,UnifiedPreprocessed/Data,True,2532,5000,0.000000,163339,1.000000,0.366501,0.350648,0.128513,UnifiedPreprocessed/Data/Car/m1496_unified.obj
m1497_unified.obj,Car,UnifiedPreprocessed/Data,True,2531,4990,0.000000,163536,1.000000,0.334261,0.345157,0.115373,UnifiedPreprocessed/Data/Car/m1497_unified.obj
m1498_unified.obj,Car,UnifiedPreprocessed/Data,True,2598,4622,0.000000,159434,1.000000,0.368795,0.296357,0.109295,UnifiedPreprocessed/Data/Car/m1498_unified.obj
m1499_unified.obj,Car,UnifiedPreprocessed/Data,True,2044,3761,0.000000,126049,1.000000,0.525622,0.382227,0.200907,UnifiedPreprocessed/Data/Car/m1499_unified.obj
m1500_unified.obj,Car,UnifiedPreprocessed/Data,True,1644,3260,0.000000,104283,1.000000,0.424254,0.380518,0.161436,UnifiedPreprocessed/Data/Car/m1500_unified.obj
m1502_unified.obj,Car,UnifiedPreprocessed/Data,True,3307,4860,0.000000,186504,1.000000,0.500585,0.214022,0.107136,UnifiedPreprocessed/Data/Car/m1502_unified.obj
m1503_unified.obj,Car,UnifiedPreprocessed/Data,True,1675,1956,0.000000,84413,1.000000,0.187886,0.165844,0.031160,UnifiedPreprocessed/Data/Car/m1503_unified.obj
m1504_unified.obj,Car,UnifiedPreprocessed/Data,True,1621,2933,0.000000,98292,1.000000,0.445244,0.205329,0.091422,UnifiedPreprocessed/Data/Car/m1504_unified.obj
m1505_unified.obj,Car,UnifiedPreprocessed/Data,True,2847,4789,0.000000,169984,1.000000,0.384624,0.198770,0.076452,UnifiedPreprocessed/Data/Car/m1505_unified.obj
m1506_unified.obj,Car,UnifiedPreprocessed/Data,True,2793,4951,0.000000,172045,1.000000,0.564513,0.269762,0.152284,UnifiedPreprocessed/Data/Car/m1506_unified.obj
m1507_unified.obj,Car,UnifiedPreprocessed/Data,True,2606,4997,0.000000,166270,1.000000,0.433693,0.202404,0.087781,UnifiedPreprocessed/Data/Car/m1507_unified.obj
m1508_unified.obj,Car,UnifiedPreprocessed/Data,True,2873,3333,0.000000,148149,1.000000,0.418348,0.201845,0.084441,UnifiedPreprocessed/Data/Car/m1508_unified.obj
m1509_unified.obj,Car,UnifiedPreprocessed/Data,True,2473,4962,0.000000,160860,1.000000,0.556975,0.381450,0.212458,UnifiedPreprocessed/Data/Car/m1509_unified.obj
m1510_unified.obj,Car,UnifiedPreprocessed/Data,True,2388,4999,0.000000,158825,1.000000,0.484410,0.247158,0.119726,UnifiedPreprocessed/Data/Car/m1510_unified.obj
m1511_unified.obj,Car,UnifiedPreprocessed/Data,True,2519,4971,0.000000,162577,1.000000,0.581983,0.236053,0.137379,UnifiedPreprocessed/Data/Car/m1511_unified.obj
m1512_unified.obj,Car,UnifiedPreprocessed/Data,True,3103,4968,0.000000,180993,1.000000,0.372539,0.238639,0.088902,UnifiedPreprocessed/Data/Car/m1512_unified.obj
m1513_unified.obj,Car,UnifiedPreprocessed/Data,True,3263,5000,0.000000,187935,1.000000,0.434532,0.291288,0.126574,UnifiedPreprocessed/Data/Car/m1513_unified.obj
m1514_unified.obj,Car,UnifiedPreprocessed/Data,True,2714,5000,0.000000,169554,1.000000,0.464294,0.242418,0.112553,UnifiedPreprocessed/Data/Car/m1514_unified.obj
m1515_unified.obj,Car,UnifiedPreprocessed/Data,True,874,1564,0.000000,50809,1.000000,0.490243,0.230013,0.112762,UnifiedPreprocessed/Data/Car/m1515_unified.obj
m1516_unified.obj,Car,UnifiedPreprocessed/Data,True,2329,4593,0.000000,150075,1.000000,0.415603,0.281569,0.117021,UnifiedPreprocessed/Data/Car/m1516_unified.obj
m1517_unified.obj,Car,UnifiedPreprocessed/Data,True,2614,4965,0.000000,165972,1.000000,0.435651,0.317155,0.138169,UnifiedPreprocessed/Data/Car/m1517_unified.obj
m1518_unified.obj,Car,UnifiedPreprocessed/Data,True,2618,4986,0.000000,166149,1.000000,0.401786,0.311678,0.125228,UnifiedPreprocessed/Data/Car/m1518_unified.obj
m1519_unified.obj,Car,UnifiedPreprocessed/Data,True,2604,4999,0.000000,165949,1.000000,0.370537,0.263723,0.097719,UnifiedPreprocessed/Data/Car/m1519_unified.obj
m1521_unified.obj,Car,UnifiedPreprocessed/Data,True,1198,2296,0.000000,72985,1.000000,0.406634,0.267635,0.108829,UnifiedPreprocessed/Data/Car/m1521_unified.obj
m1522_unified.obj,Car,UnifiedPreprocessed/Data,True,2676,4713,0.000000,164326,1.000000,0.401823,0.276346,0.111042,UnifiedPreprocessed/Data/Car/m1522_unified.obj
m1523_unified.obj,Car,UnifiedPreprocessed/Data,True,1830,3640,0.000000,116800,1.000000,0.413233,0.268496,0.110951,UnifiedPreprocessed/Data/Car/m1523_unified.obj
m1524_unified.obj,Car,UnifiedPreprocessed/Data,True,1517,3014,0.000000,95730,1.000000,0.422546,0.335727,0.141860,UnifiedPreprocessed/Data/Car/m1524_unified.obj
m1525_unified.obj,Car,UnifiedPreprocessed/Data,True,2266,4324,0.000000,144469,1.000000,0.447019,0.349317,0.156151,UnifiedPreprocessed/Data/Car/m1525_unified.obj
m1526_unified.obj,Car,UnifiedPreprocessed/Data,True,1184,2240,0.000000,71687,1.000000,0.426471,0.279099,0.119028,UnifiedPreprocessed/Data/Car/m1526_unified.obj
m1527_unified.obj,Car,UnifiedPreprocessed/Data,True,2532,4908,0.000000,162151,1.000000,0.432175,0.284456,0.122935,UnifiedPreprocessed/Data/Car/m1527_unified.obj
m1528_unified.obj,Car,UnifiedPreprocessed/Data,True,2397,4475,0.000000,150385,1.000000,0.368836,0.271815,0.100255,UnifiedPreprocessed/Data/Car/m1528_unified.obj
m1529_unified.obj,Car,UnifiedPreprocessed/Data,True,2864,4968,0.000000,174069,1.000000,0.423162,0.327874,0.138744,UnifiedPreprocessed/Data/Car/m1529_unified.obj
m1530_unified.obj,Car,UnifiedPreprocessed/Data,True,4814,9095,0.000000,309903,1.000000,0.393755,0.292501,0.115174,UnifiedPreprocessed/Data/Car/m1530_unified.obj
m1531_unified.obj,Car,UnifiedPreprocessed/Data,True,2170,4060,0.000000,135622,1.000000,0.371121,0.319854,0.118705,UnifiedPreprocessed/Data/Car/m1531_unified.obj
m1532_unified.obj,Car,UnifiedPreprocessed/Data,True,389,536,0.000000,20135,1.000000,0.449420,0.398547,0.179115,UnifiedPreprocessed/Data/Car/m1532_unified.obj
m1533_unified.obj,Car,UnifiedPreprocessed/Data,True,2606,4972,0.000000,165744,1.000000,0.378744,0.280715,0.106319,UnifiedPreprocessed/Data/Car/m1533_unified.obj
m1535_unified.obj,Car,UnifiedPreprocessed/Data,True,2653,4964,0.000000,166873,1.000000,0.367637,0.283308,0.104155,UnifiedPreprocessed/Data/Car/m1535_unified.obj
m1536_unified.obj,Car,UnifiedPreprocessed/Data,True,1503,2993,0.000000,94927,1.000000,0.448472,0.280003,0.125574,UnifiedPreprocessed/Data/Car/m1536_unified.obj
m1538_unified.obj,Car,UnifiedPreprocessed/Data,True,1830,3640,0.000000,116764,1.000000,0.413188,0.268466,0.110927,UnifiedPreprocessed/Data/Car/m1538_unified.obj
m1539_unified.obj,Car,UnifiedPreprocessed/Data,True,2496,5000,0.000000,162448,1.000000,0.474419,0.280728,0.133183,UnifiedPreprocessed/Data/Car/m1539_unified.obj
m1540_unified.obj,Car,UnifiedPreprocessed/Data,True,2559,5000,0.000000,164514,1.000000,0.416708,0.256834,0.107025,UnifiedPreprocessed/Data/Car/m1540_unified.obj
m1542_unified.obj,Car,UnifiedPreprocessed/Data,True,2681,4855,0.000000,165556,1.000000,0.471447,0.341973,0.161222,UnifiedPreprocessed/Data/Car/m1542_unified.obj
m1543_unified.obj,Car,UnifiedPreprocessed/Data,True,1311,2173,0.000000,75213,1.000000,0.454233,0.283414,0.128736,UnifiedPreprocessed/Data/Car/m1543_unified.obj
m1544_unified.obj,Car,UnifiedPreprocessed/Data,True,2067,3220,0.000000,117997,1.000000,0.438452,0.225933,0.099061,UnifiedPreprocessed/Data/Car/m1544_unified.obj
m1545_unified.obj,Car,UnifiedPreprocessed/Data,True,2822,4652,0.000000,167029,1.000000,0.447026,0.265360,0.118623,UnifiedPreprocessed/Data/Car/m1545_unified.obj
m1546_unified.obj,Car,UnifiedPreprocessed/Data,True,2984,4935,0.000000,176867,1.000000,0.575202,0.258059,0.148436,UnifiedPreprocessed/Data/Car/m1546_unified.obj
m1547_unified.obj,Car,UnifiedPreprocessed/Data,True,929,1760,0.000000,55337,1.000000,0.579899,0.240682,0.139571,UnifiedPreprocessed/Data/Car/m1547_unified.obj
m1548_unified.obj,Car,UnifiedPreprocessed/Data,True,2822,4652,0.000000,167029,1.000000,0.447026,0.265360,0.118623,UnifiedPreprocessed/Data/Car/m1548_unified.obj
m1550_unified.obj,Car,UnifiedPreprocessed/Data,True,2668,5000,0.000000,168082,1.000000,0.450886,0.261507,0.117910,UnifiedPreprocessed/Data/Car/m1550_unified.obj
m1551_unified.obj,Car,UnifiedPreprocessed/Data,True,2813,4819,0.000000,169590,1.000000,0.447763,0.260265,0.116537,UnifiedPreprocessed/Data/Car/m1551_unified.obj
m1552_unified.obj,Car,UnifiedPreprocessed/Data,True,2510,5000,0.000000,162730,1.000000,0.413975,0.314596,0.130235,UnifiedPreprocessed/Data/Car/m1552_unified.obj
m1553_unified.obj,Car,UnifiedPreprocessed/Data,True,4369,7456,0.000000,266954,1.000000,0.471617,0.303500,0.143136,UnifiedPreprocessed/Data/Car/m1553_unified.obj
m1555_unified.obj,Car,UnifiedPreprocessed/Data,True,2853,5000,0.000000,174785,1.000000,0.331347,0.434246,0.143886,UnifiedPreprocessed/Data/Car/m1555_unified.obj
m1556_unified.obj,Car,UnifiedPreprocessed/Data,True,33617,56873,0.000000,2194714,1.000000,0.366049,0.337002,0.123359,UnifiedPreprocessed/Data/Car/m1556_unified.obj
m1557_unified.obj,Car,UnifiedPreprocessed/Data,True,2658,5000,0.000000,167631,1.000000,0.408273,0.382115,0.156007,UnifiedPreprocessed/Data/Car/m1557_unified.obj
m1558_unified.obj,Car,UnifiedPreprocessed/Data,True,3295,4815,0.000000,185509,1.000000,0.339345,0.304442,0.103311,UnifiedPreprocessed/Data/Car/m1558_unified.obj
m1559_unified.obj,Car,UnifiedPreprocessed/Data,True,2679,4999,0.000000,168456,1.000000,0.413283,0.587782,0.242920,UnifiedPreprocessed/Data/Car/m1559_unified.obj
m1560_unified.obj,Car,UnifiedPreprocessed/Data,True,2388,4936,0.000000,157205,1.000000,0.642927,0.687663,0.442117,UnifiedPreprocessed/Data/Car/m1560_unified.obj
m1561_unified.obj,Car,UnifiedPreprocessed/Data,True,1189,2189,0.000000,70955,1.000000,0.515433,0.471300,0.242924,UnifiedPreprocessed/Data/Car/m1561_unified.obj
m1562_unified.obj,Car,UnifiedPreprocessed/Data,True,3368,5000,0.000000,191569,1.000000,0.657999,0.676889,0.445392,UnifiedPreprocessed/Data/Car/m1562_unified.obj
m1563_unified.obj,Car,UnifiedPreprocessed/Data,True,2305,4432,0.000000,146680,1.000000,0.709291,0.509053,0.361067,UnifiedPreprocessed/Data/Car/m1563_unified.obj
D00018_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,2932,5000,0.000000,175548,1.000000,0.394802,0.257547,0.101680,UnifiedPreprocessed/Data/Cellphone/D00018_unified.obj
D00032_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,5016,9918,0.000000,330628,1.000000,0.464899,0.174234,0.081001,UnifiedPreprocessed/Data/Cellphone/D00032_unified.obj
D00079_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,3046,4997,0.000000,181879,1.000000,0.396788,0.221641,0.087944,UnifiedPreprocessed/Data/Cellphone/D00079_unified.obj
D00152_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,3976,4999,0.000000,209352,1.000000,0.459050,0.125381,0.057556,UnifiedPreprocessed/Data/Cellphone/D00152_unified.obj
D00192_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,4800,9520,0.000000,317189,1.000000,0.426265,0.144194,0.061465,UnifiedPreprocessed/Data/Cellphone/D00192_unified.obj
D00248_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,2462,4849,0.000000,159173,1.000000,0.439744,0.148893,0.065475,UnifiedPreprocessed/Data/Cellphone/D00248_unified.obj
D00312_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,1332,2576,0.000000,82937,1.000000,0.313367,0.035726,0.011195,UnifiedPreprocessed/Data/Cellphone/D00312_unified.obj
D00327_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,2705,4929,0.000000,169224,1.000000,0.409960,0.188363,0.077221,UnifiedPreprocessed/Data/Cellphone/D00327_unified.obj
D00362_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,2641,4983,0.000000,167315,1.000000,0.531026,0.103266,0.054837,UnifiedPreprocessed/Data/Cellphone/D00362_unified.obj
D00369_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,3581,6938,0.000000,232311,1.000000,0.302261,0.199175,0.060203,UnifiedPreprocessed/Data/Cellphone/D00369_unified.obj
D00440_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,2908,5686,0.000000,188261,1.000000,0.258282,0.150810,0.038952,UnifiedPreprocessed/Data/Cellphone/D00440_unified.obj
D00527_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,4001,4700,0.000000,207195,1.000000,0.464857,0.195197,0.090739,UnifiedPreprocessed/Data/Cellphone/D00527_unified.obj
D00542_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,13821,27567,0.000000,947557,0.406690,1.000000,0.155857,0.063385,UnifiedPreprocessed/Data/Cellphone/D00542_unified.obj
D00554_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,2890,4868,0.000000,173843,1.000000,0.469701,0.184292,0.086562,UnifiedPreprocessed/Data/Cellphone/D00554_unified.obj
D00559_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,2527,5956,0.000000,177609,1.000000,0.345316,0.192988,0.066642,UnifiedPreprocessed/Data/Cellphone/D00559_unified.obj
D00817_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,2605,4963,0.000000,165895,1.000000,0.475118,0.152615,0.072510,UnifiedPreprocessed/Data/Cellphone/D00817_unified.obj
D00848_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,2721,4999,0.000000,170161,1.000000,0.360986,0.147381,0.053202,UnifiedPreprocessed/Data/Cellphone/D00848_unified.obj
D00902_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,2288,4580,0.000000,148293,1.000000,0.504832,0.235738,0.119008,UnifiedPreprocessed/Data/Cellphone/D00902_unified.obj
D00979_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,2524,5956,0.000000,177570,1.000000,0.345119,0.193131,0.066653,UnifiedPreprocessed/Data/Cellphone/D00979_unified.obj
D00997_unified.obj,Cellphone,UnifiedPreprocessed/Data,True,2506,5000,0.000000,162619,1.000000,0.365431,0.207060,0.075666,UnifiedPreprocessed/Data/Cellphone/D00997_unified.obj
D01017_unified.obj,Chess,UnifiedPreprocessed/Data,True,1514,3024,0.000000,95714,1.000000,0.631011,0.628000,0.396275,UnifiedPreprocessed/Data/Chess/D01017_unified.obj
D01019_unified.obj,Chess,UnifiedPreprocessed/Data,True,1658,3312,0.000000,105335,1.000000,0.440722,0.440764,0.194254,UnifiedPreprocessed/Data/Chess/D01019_unified.obj
D01021_unified.obj,Chess,UnifiedPreprocessed/Data,True,1474,2944,0.000000,92941,1.000000,0.512619,0.512618,0.262778,UnifiedPreprocessed/Data/Chess/D01021_unified.obj
D01043_unified.obj,Chess,UnifiedPreprocessed/Data,True,1548,3084,0.000000,98085,1.000000,0.376379,0.376368,0.141657,UnifiedPreprocessed/Data/Chess/D01043_unified.obj
D01045_unified.obj,Chess,UnifiedPreprocessed/Data,True,1542,3080,0.000000,97973,1.000000,0.400046,0.400046,0.160037,UnifiedPreprocessed/Data/Chess/D01045_unified.obj
D01049_unified.obj,Chess,UnifiedPreprocessed/Data,True,844,1676,0.000000,51369,1.000000,0.411770,0.405893,0.167135,UnifiedPreprocessed/Data/Chess/D01049_unified.obj
D01053_unified.obj,Chess,UnifiedPreprocessed/Data,True,345,672,0.000000,20540,1.000000,0.685612,0.631708,0.433107,UnifiedPreprocessed/Data/Chess/D01053_unified.obj
D01080_unified.obj,Chess,UnifiedPreprocessed/Data,True,994,1984,0.000000,60639,1.000000,0.446482,0.446482,0.199346,UnifiedPreprocessed/Data/Chess/D01080_unified.obj
D01081_unified.obj,Chess,UnifiedPreprocessed/Data,True,2502,5000,0.000000,162335,1.000000,0.557806,0.557217,0.310819,UnifiedPreprocessed/Data/Chess/D01081_unified.obj
D01099_unified.obj,Chess,UnifiedPreprocessed/Data,True,2386,4750,0.000000,154594,1.000000,0.679521,0.607815,0.413023,UnifiedPreprocessed/Data/Chess/D01099_unified.obj
D01105_unified.obj,Chess,UnifiedPreprocessed/Data,True,1122,2240,0.000000,69331,1.000000,0.433390,0.433390,0.187827,UnifiedPreprocessed/Data/Chess/D01105_unified.obj
D01112_unified.obj,Chess,UnifiedPreprocessed/Data,True,4722,9440,0.000000,312039,1.000000,0.440254,0.440254,0.193824,UnifiedPreprocessed/Data/Chess/D01112_unified.obj
D01123_unified.obj,Chess,UnifiedPreprocessed/Data,True,1554,3104,0.000000,98651,1.000000,0.433568,0.433606,0.187998,UnifiedPreprocessed/Data/Chess/D01123_unified.obj
D01126_unified.obj,Chess,UnifiedPreprocessed/Data,True,3202,6400,0.000000,209845,1.000000,0.519775,0.519774,0.270166,UnifiedPreprocessed/Data/Chess/D01126_unified.obj
D01130_unified.obj,Chess,UnifiedPreprocessed/Data,True,1282,2560,0.000000,80307,1.000000,0.420161,0.420158,0.176534,UnifiedPreprocessed/Data/Chess/D01130_unified.obj
D01138_unified.obj,Chess,UnifiedPreprocessed/Data,True,1658,3312,0.000000,105336,1.000000,0.440723,0.440766,0.194256,UnifiedPreprocessed/Data/Chess/D01138_unified.obj
D01145_unified.obj,Chess,UnifiedPreprocessed/Data,True,1554,3104,0.000000,98651,1.000000,0.433570,0.433607,0.187999,UnifiedPreprocessed/Data/Chess/D01145_unified.obj
D01171_unified.obj,Chess,UnifiedPreprocessed/Data,True,2502,5000,0.000000,162549,1.000000,0.652748,0.652678,0.426034,UnifiedPreprocessed/Data/Chess/D01171_unified.obj
D01186_unified.obj,Chess,UnifiedPreprocessed/Data,True,610,1216,0.000000,37047,1.000000,0.527758,0.527758,0.278529,UnifiedPreprocessed/Data/Chess/D01186_unified.obj
D01188_unified.obj,Chess,UnifiedPreprocessed/Data,True,962,1920,0.000000,58650,1.000000,0.822674,0.822674,0.676793,UnifiedPreprocessed/Data/Chess/D01188_unified.obj
m1589_unified.obj,Chess,UnifiedPreprocessed/Data,True,2550,4984,0.000000,163636,0.994938,1.000000,0.265131,0.263789,UnifiedPreprocessed/Data/Chess/m1589_unified.obj
m1591_unified.obj,Chess,UnifiedPreprocessed/Data,True,2587,4994,0.000000,165322,0.999985,1.000000,0.250231,0.250227,UnifiedPreprocessed/Data/Chess/m1591_unified.obj
m1593_unified.obj,Chess,UnifiedPreprocessed/Data,True,2658,4920,0.000000,166237,1.000000,0.998992,0.254224,0.253968,UnifiedPreprocessed/Data/Chess/m1593_unified.obj
m1595_unified.obj,Chess,UnifiedPreprocessed/Data,True,2307,4168,0.000000,142098,1.000000,0.996428,0.164162,0.163576,UnifiedPreprocessed/Data/Chess/m1595_unified.obj
m1596_unified.obj,Chess,UnifiedPreprocessed/Data,True,2725,4999,0.000000,170512,1.000000,0.586609,0.140133,0.082203,UnifiedPreprocessed/Data/Chess/m1596_unified.obj
