filename,category,dataset,normalized_version_used,num_vertices,num_faces,volume,file_size_bytes,bbox_width,bbox_height,bbox_depth,bbox_volume,filepath
D01023.obj,Computer,Data,False,11463,20749,0.000000,668894,180.008400,415.190000,453.399000,33885992.818339,Data/Computer/D01023.obj
D01026.obj,Computer,Data,False,396,760,0.000000,21381,0.950000,0.673854,0.925566,0.592512,Data/Computer/D01026.obj
D01028.obj,Computer,Data,False,2503,4217,0.000000,139550,0.950000,0.452648,0.699189,0.300662,Data/Computer/D01028.obj
D01033.obj,Computer,Data,False,2986,5666,0.000000,178215,0.637817,0.622886,0.950000,0.377423,Data/Computer/D01033.obj
D01037.obj,Computer,Data,False,135,400,0.000000,8624,0.877830,0.824145,0.950000,0.687286,Data/Computer/D01037.obj
D01067.obj,Computer,Data,False,5026,9528,0.000000,302957,0.950000,0.674188,0.925849,0.592986,Data/Computer/D01067.obj
D01070.obj,Computer,Data,False,3935,7734,0.000000,233687,2.475190,1.318060,3.412500,11.133107,Data/Computer/D01070.obj
D01071.obj,Computer,Data,False,29,43,0.000000,1253,0.781396,0.781392,0.950000,0.580048,Data/Computer/D01071.obj
D01072.obj,Computer,Data,False,325,618,0.000000,17618,0.885416,0.711516,0.950000,0.598488,Data/Computer/D01072.obj
D01073.obj,Computer,Data,False,4638,8997,0.000000,272263,33.460500,29.827960,23.971304,23924.762648,Data/Computer/D01073.obj
D01082.obj,Computer,Data,False,4269,6365,0.000000,227963,0.730085,0.950000,0.614211,0.426005,Data/Computer/D01082.obj
D01085.obj,Computer,Data,False,46,76,0.000000,2083,0.678571,0.950000,0.723810,0.466599,Data/Computer/D01085.obj
D01098.obj,Computer,Data,False,668,1092,0.000000,33554,0.950000,0.725843,0.872328,0.601515,Data/Computer/D01098.obj
D01100.obj,Computer,Data,False,2986,5666,0.000000,173080,19.655000,29.276800,19.195700,11045.887304,Data/Computer/D01100.obj
D01102.obj,Computer,Data,False,28,30,0.000000,1076,0.603960,0.583372,0.950000,0.334717,Data/Computer/D01102.obj
D01115.obj,Computer,Data,False,8163,11211,0.000000,451699,82.183914,227.399094,229.611779,4291110.657912,Data/Computer/D01115.obj
D01128.obj,Computer,Data,False,17301,34133,0.000000,1125093,0.904395,0.508106,0.950000,0.436552,Data/Computer/D01128.obj
D01164.obj,Computer,Data,False,2674,5270,0.000000,161705,0.752486,0.396400,0.950000,0.283371,Data/Computer/D01164.obj
D01185.obj,Computer,Data,False,270,538,0.000000,14643,0.884483,0.827815,0.950000,0.695579,Data/Computer/D01185.obj
m1764.obj,Computer,Data,False,668,1092,0.000000,71257,0.950000,0.725843,0.872328,0.601515,Data/Computer/m1764.obj
m1765.obj,Computer,Data,False,28,30,0.000000,2514,0.603960,0.583372,0.950000,0.334717,Data/Computer/m1765.obj
m1766.obj,Computer,Data,False,29,43,0.000000,2851,0.781396,0.781392,0.950000,0.580048,Data/Computer/m1766.obj
m1767.obj,Computer,Data,False,2591,5109,0.000000,322524,0.950000,0.623602,0.644880,0.382041,Data/Computer/m1767.obj
m1769.obj,Computer,Data,False,46,76,0.000000,4637,0.678571,0.950000,0.723810,0.466599,Data/Computer/m1769.obj
m1770.obj,Computer,Data,False,2986,5666,0.000000,367352,0.637817,0.622886,0.950000,0.377423,Data/Computer/m1770.obj
m1772.obj,Computer,Data,False,17301,34133,0.000000,2311141,0.904395,0.508106,0.950000,0.436552,Data/Computer/m1772.obj
m1773.obj,Computer,Data,False,2503,4217,0.000000,286784,0.950000,0.452648,0.699189,0.300662,Data/Computer/m1773.obj
m1774.obj,Computer,Data,False,284,740,0.000000,36687,0.882078,0.828794,0.950000,0.694508,Data/Computer/m1774.obj
m1775.obj,Computer,Data,False,396,760,0.000000,44980,0.950000,0.673854,0.925566,0.592512,Data/Computer/m1775.obj
m1776.obj,Computer,Data,False,270,538,0.000000,30755,0.884483,0.827815,0.950000,0.695579,Data/Computer/m1776.obj
m1777.obj,Computer,Data,False,325,618,0.000000,36483,0.885416,0.711516,0.950000,0.598488,Data/Computer/m1777.obj
m1778.obj,Computer,Data,False,5026,9528,0.000000,623250,0.950000,0.674188,0.925849,0.592986,Data/Computer/m1778.obj
D00116.obj,ComputerKeyboard,Data,False,805,4113,0.000000,80320,17.767020,5.308600,0.696363,65.679567,Data/ComputerKeyboard/D00116.obj
D00127.obj,ComputerKeyboard,Data,False,706,3360,0.000000,65933,0.114300,0.438150,0.036337,0.001820,Data/ComputerKeyboard/D00127.obj
D00197.obj,ComputerKeyboard,Data,False,6987,38268,0.000000,816291,4.670000,1.682740,0.348150,2.735900,Data/ComputerKeyboard/D00197.obj
D00278.obj,ComputerKeyboard,Data,False,1043,5118,0.000000,99853,63.618363,20.371221,2.492470,3230.200573,Data/ComputerKeyboard/D00278.obj
D00360.obj,ComputerKeyboard,Data,False,6193,35826,0.000000,777082,0.430000,0.116964,0.019049,0.000958,Data/ComputerKeyboard/D00360.obj
D00382.obj,ComputerKeyboard,Data,False,8346,40758,0.000000,926442,0.496336,0.161904,0.034329,0.002759,Data/ComputerKeyboard/D00382.obj
D00420.obj,ComputerKeyboard,Data,False,11072,45807,0.000000,1076035,0.698511,0.242249,0.093394,0.015804,Data/ComputerKeyboard/D00420.obj
D00493.obj,ComputerKeyboard,Data,False,1300,7944,0.000000,152290,0.263901,0.491233,0.034321,0.004449,Data/ComputerKeyboard/D00493.obj
D00525.obj,ComputerKeyboard,Data,False,8309,26043,0.000000,676721,46.000000,13.838470,1.589723,1011.969366,Data/ComputerKeyboard/D00525.obj
D00569.obj,ComputerKeyboard,Data,False,348,2076,0.000000,37146,0.146050,0.368300,0.024552,0.001321,Data/ComputerKeyboard/D00569.obj
D00597.obj,ComputerKeyboard,Data,False,8460,50064,0.000000,1075566,0.131200,0.279739,0.022157,0.000813,Data/ComputerKeyboard/D00597.obj
D00600.obj,ComputerKeyboard,Data,False,1837,10497,0.000000,209168,0.458000,0.160195,0.037043,0.002718,Data/ComputerKeyboard/D00600.obj
D00627.obj,ComputerKeyboard,Data,False,6564,38160,0.000000,819304,0.450000,0.168467,0.048376,0.003667,Data/ComputerKeyboard/D00627.obj
D00654.obj,ComputerKeyboard,Data,False,1179,7401,0.000000,139846,7.761205,21.101174,2.568792,420.692446,Data/ComputerKeyboard/D00654.obj
D00673.obj,ComputerKeyboard,Data,False,1002,4008,0.000000,83856,0.458000,0.162736,0.030751,0.002292,Data/ComputerKeyboard/D00673.obj
D00676.obj,ComputerKeyboard,Data,False,7956,42939,0.000000,934520,5.600000,2.870463,0.359427,5.777643,Data/ComputerKeyboard/D00676.obj
D00692.obj,ComputerKeyboard,Data,False,4176,31218,0.000000,629826,0.407970,0.157990,0.020616,0.001329,Data/ComputerKeyboard/D00692.obj
D00805.obj,ComputerKeyboard,Data,False,6954,40641,0.000000,855274,151.541300,51.488505,18.376966,143388.757789,Data/ComputerKeyboard/D00805.obj
D00905.obj,ComputerKeyboard,Data,False,1282,7680,0.000000,150210,0.261812,0.711371,0.028344,0.005279,Data/ComputerKeyboard/D00905.obj
D00990.obj,ComputerKeyboard,Data,False,1646,9150,0.000000,183238,0.444500,0.152400,0.044462,0.003012,Data/ComputerKeyboard/D00990.obj
D00035.obj,Cup,Data,False,235,884,0.000000,18596,1.941385,1.942248,1.571604,5.925970,Data/Cup/D00035.obj
D00067.obj,Cup,Data,False,353,702,0.000000,20244,1.639757,0.714542,0.676175,0.792258,Data/Cup/D00067.obj
D00174.obj,Cup,Data,False,12252,24500,0.000000,803317,1.521895,0.951958,0.952924,1.380577,Data/Cup/D00174.obj
D00206.obj,Cup,Data,False,2092,3770,0.000000,123979,1.461234,1.406729,1.400685,2.879192,Data/Cup/D00206.obj
D00214.obj,Cup,Data,False,395,786,0.000000,22589,1.590160,1.290926,1.292231,2.652665,Data/Cup/D00214.obj
D00270.obj,Cup,Data,False,2687,5022,0.000000,162071,1.604103,0.781734,0.776048,0.973150,Data/Cup/D00270.obj
D00328.obj,Cup,Data,False,2827,5231,0.000000,172192,1.669521,0.714292,0.711405,0.848369,Data/Cup/D00328.obj
D00355.obj,Cup,Data,False,7114,14224,0.000000,456259,1.639701,0.541511,0.509670,0.452544,Data/Cup/D00355.obj
D00363.obj,Cup,Data,False,5433,6976,0.000000,278502,1.549187,1.245432,1.250375,2.412482,Data/Cup/D00363.obj
D00457.obj,Cup,Data,False,10872,21740,0.000000,701968,1.698095,0.668770,0.614714,0.698091,Data/Cup/D00457.obj
D00463.obj,Cup,Data,False,4710,9420,0.000000,301266,1.577731,1.241965,1.236382,2.422674,Data/Cup/D00463.obj
D00519.obj,Cup,Data,False,856,888,0.000000,38106,1.720105,0.821925,0.781905,1.105455,Data/Cup/D00519.obj
D00550.obj,Cup,Data,False,13747,24928,0.000000,868407,1.488995,0.861553,0.777098,0.996899,Data/Cup/D00550.obj
D00587.obj,Cup,Data,False,7102,14200,0.000000,451532,1.700151,0.949373,0.887400,1.432332,Data/Cup/D00587.obj
D00638.obj,Cup,Data,False,6786,13568,0.000000,434662,1.500490,0.916897,0.917839,1.262758,Data/Cup/D00638.obj
D00642.obj,Cup,Data,False,1686,3036,0.000000,98975,1.809392,0.537709,0.537987,0.523422,Data/Cup/D00642.obj
D00738.obj,Cup,Data,False,10318,20331,0.000000,661306,1.689661,1.126690,1.042807,1.985217,Data/Cup/D00738.obj
D00843.obj,Cup,Data,False,9127,16832,0.000000,562255,1.529269,0.707224,0.707148,0.764806,Data/Cup/D00843.obj
D00874.obj,Cup,Data,False,2296,3748,0.000000,129433,1.541132,1.375536,1.374022,2.912765,Data/Cup/D00874.obj
D00882.obj,Cup,Data,False,1553,3102,0.000000,94346,1.656967,1.016099,0.960571,1.617258,Data/Cup/D00882.obj
m494.obj,Cup,Data,False,770,1536,0.000000,89975,0.317500,0.317500,0.950000,0.095766,Data/Cup/m494.obj
m495.obj,Cup,Data,False,1401,2750,0.000000,167900,0.718052,0.950000,0.716634,0.488851,Data/Cup/m495.obj
m496.obj,Cup,Data,False,502,1000,0.000000,58257,0.614734,0.950000,0.587020,0.342818,Data/Cup/m496.obj
m497.obj,Cup,Data,False,3008,6012,0.000000,379343,0.390029,0.390029,0.950000,0.144516,Data/Cup/m497.obj
m498.obj,Cup,Data,False,380,720,0.000000,42783,0.950000,0.846244,0.950000,0.763735,Data/Cup/m498.obj
m499.obj,Cup,Data,False,339,636,0.000000,37866,0.702903,0.702903,0.950000,0.469369,Data/Cup/m499.obj
m500.obj,Cup,Data,False,71,138,0.000000,7542,0.934640,0.871862,0.950000,0.774133,Data/Cup/m500.obj
m501.obj,Cup,Data,False,1072,2000,0.000000,122647,0.652538,0.950000,0.652538,0.404516,Data/Cup/m501.obj
m502.obj,Cup,Data,False,752,1500,0.000000,87753,0.650007,0.950000,0.650007,0.401384,Data/Cup/m502.obj
m526.obj,Cup,Data,False,120,226,0.000000,12707,0.950000,0.633894,0.475000,0.286045,Data/Cup/m526.obj
D00048.obj,DeskLamp,Data,False,4189,6976,0.000000,245314,1.733390,1.247408,1.362082,2.945154,Data/DeskLamp/D00048.obj
D00090.obj,DeskLamp,Data,False,6516,11216,0.000000,386806,1.610197,1.468433,0.605787,1.432363,Data/DeskLamp/D00090.obj
D00147.obj,DeskLamp,Data,False,503,836,0.000000,26887,1.687746,0.859257,0.354992,0.514812,Data/DeskLamp/D00147.obj
D00257.obj,DeskLamp,Data,False,2208,4366,0.000000,135810,1.587204,0.722010,0.608976,0.697873,Data/DeskLamp/D00257.obj
D00268.obj,DeskLamp,Data,False,1868,3672,0.000000,113680,1.573978,0.303444,0.213563,0.102001,Data/DeskLamp/D00268.obj
D00330.obj,DeskLamp,Data,False,13579,18523,0.000000,735960,1.688159,0.534457,0.374253,0.337669,Data/DeskLamp/D00330.obj
D00378.obj,DeskLamp,Data,False,69,116,0.000000,3392,1.854308,0.979487,0.945325,1.716966,Data/DeskLamp/D00378.obj
D00435.obj,DeskLamp,Data,False,2252,4476,0.000000,139879,1.727137,0.894127,0.709605,1.095829,Data/DeskLamp/D00435.obj
D00455.obj,DeskLamp,Data,False,7627,15060,0.000000,485333,1.600802,0.624072,0.497092,0.496603,Data/DeskLamp/D00455.obj
D00531.obj,DeskLamp,Data,False,2300,4546,0.000000,142246,1.852037,0.533269,0.378118,0.373442,Data/DeskLamp/D00531.obj
D00547.obj,DeskLamp,Data,False,22837,45584,0.000000,1554186,1.627973,0.741088,0.774798,0.934772,Data/DeskLamp/D00547.obj
D00686.obj,DeskLamp,Data,False,3558,6901,0.000000,219201,1.842367,1.478790,0.652040,1.776466,Data/DeskLamp/D00686.obj
D00693.obj,DeskLamp,Data,False,655,1224,0.000000,37030,1.860626,0.665480,0.582420,0.721158,Data/DeskLamp/D00693.obj
D00698.obj,DeskLamp,Data,False,615,1044,0.000000,33380,1.654495,0.850693,0.630750,0.887760,Data/DeskLamp/D00698.obj
D00715.obj,DeskLamp,Data,False,1964,3916,0.000000,121889,1.793367,1.012194,0.939022,1.704546,Data/DeskLamp/D00715.obj
D00744.obj,DeskLamp,Data,False,21616,38066,0.000000,1378826,1.931357,0.529022,0.432886,0.442293,Data/DeskLamp/D00744.obj
D00759.obj,DeskLamp,Data,False,5982,11780,0.000000,380554,1.852169,1.455703,1.041797,2.808901,Data/DeskLamp/D00759.obj
D00776.obj,DeskLamp,Data,False,1001,1972,0.000000,58081,1.702650,0.704825,0.464887,0.557897,Data/DeskLamp/D00776.obj
D00797.obj,DeskLamp,Data,False,14960,28504,0.000000,965700,1.673323,1.149415,0.704885,1.355735,Data/DeskLamp/D00797.obj
D00912.obj,DeskLamp,Data,False,10656,8640,0.000000,478358,1.838218,1.474960,0.652077,1.767975,Data/DeskLamp/D00912.obj
m603.obj,DeskLamp,Data,False,166,320,0.000000,18269,0.558322,0.821549,0.950000,0.435754,Data/DeskLamp/m603.obj
m604.obj,DeskLamp,Data,False,1316,2333,0.000000,149121,0.674060,0.950000,0.131056,0.083923,Data/DeskLamp/m604.obj
m605.obj,DeskLamp,Data,False,531,1300,0.000000,68688,0.477077,0.950000,0.811867,0.367957,Data/DeskLamp/m605.obj
m606.obj,DeskLamp,Data,False,87,145,0.000000,8674,0.813636,0.950000,0.433987,0.335452,Data/DeskLamp/m606.obj
m608.obj,DeskLamp,Data,False,699,1314,0.000000,79181,0.734984,0.883190,0.950000,0.616674,Data/DeskLamp/m608.obj
m609.obj,DeskLamp,Data,False,1137,2234,0.000000,134071,0.187564,0.695676,0.950000,0.123960,Data/DeskLamp/m609.obj
m611.obj,DeskLamp,Data,False,87,200,0.000000,9833,0.819015,0.950000,0.433932,0.337627,Data/DeskLamp/m611.obj
m613.obj,DeskLamp,Data,False,136,200,0.000000,13227,0.950000,0.909536,0.273021,0.235906,Data/DeskLamp/m613.obj
m614.obj,DeskLamp,Data,False,336,684,0.000000,39035,0.371062,0.950000,0.894718,0.315396,Data/DeskLamp/m614.obj
m615.obj,DeskLamp,Data,False,2689,5410,0.000000,338329,0.838495,0.722334,0.950000,0.575390,Data/DeskLamp/m615.obj
m616.obj,DeskLamp,Data,False,14129,28358,0.000000,1881240,0.748417,0.950000,0.417888,0.297117,Data/DeskLamp/m616.obj
D00118.obj,DeskPhone,Data,False,12443,21950,0.000000,763876,1.673623,1.319700,0.438827,0.969229,Data/DeskPhone/D00118.obj
D00135.obj,DeskPhone,Data,False,531,848,0.000000,27898,1.731626,1.298730,0.354488,0.797213,Data/DeskPhone/D00135.obj
D00154.obj,DeskPhone,Data,False,17247,22944,0.000000,960909,1.600924,1.066156,0.238602,0.407254,Data/DeskPhone/D00154.obj
D00220.obj,DeskPhone,Data,False,3924,7780,0.000000,247560,1.486163,1.183392,0.875346,1.539483,Data/DeskPhone/D00220.obj
D00316.obj,DeskPhone,Data,False,48093,94497,0.000000,3283936,1.440516,1.295096,0.531237,0.991079,Data/DeskPhone/D00316.obj
D00318.obj,DeskPhone,Data,False,4313,8494,0.000000,271210,1.524883,1.274758,0.791439,1.538444,Data/DeskPhone/D00318.obj
D00403.obj,DeskPhone,Data,False,27361,54523,0.000000,1887465,1.690367,1.046123,1.123477,1.986680,Data/DeskPhone/D00403.obj
D00486.obj,DeskPhone,Data,False,1699,3314,0.000000,104071,1.722766,1.131485,0.669964,1.305950,Data/DeskPhone/D00486.obj
D00511.obj,DeskPhone,Data,False,31349,60638,0.000000,2130372,1.620282,0.609810,0.384683,0.380091,Data/DeskPhone/D00511.obj
D00556.obj,DeskPhone,Data,False,586,1108,0.000000,32899,1.688561,1.415407,0.686444,1.640602,Data/DeskPhone/D00556.obj
D00576.obj,DeskPhone,Data,False,13619,26647,0.000000,886687,1.575266,0.944644,0.376743,0.560618,Data/DeskPhone/D00576.obj
D00680.obj,DeskPhone,Data,False,820,1508,0.000000,46185,1.555816,1.347531,0.413654,0.867230,Data/DeskPhone/D00680.obj
D00706.obj,DeskPhone,Data,False,44937,51962,0.000000,2384575,1.541830,1.330434,0.484847,0.994568,Data/DeskPhone/D00706.obj
D00773.obj,DeskPhone,Data,False,23711,42664,0.000000,1523666,1.571777,1.097502,0.368482,0.635642,Data/DeskPhone/D00773.obj
D00829.obj,DeskPhone,Data,False,3870,7692,0.000000,245342,1.830051,1.706336,0.560761,1.751078,Data/DeskPhone/D00829.obj
D00894.obj,DeskPhone,Data,False,880,1678,0.000000,49853,1.580182,1.290140,0.830119,1.692327,Data/DeskPhone/D00894.obj
D00897.obj,DeskPhone,Data,False,27510,53857,0.000000,1872011,1.889964,0.943572,0.407238,0.726234,Data/DeskPhone/D00897.obj
D00899.obj,DeskPhone,Data,False,39872,79652,0.000000,2747463,1.494266,1.412452,0.505635,1.067183,Data/DeskPhone/D00899.obj
D00957.obj,DeskPhone,Data,False,14677,28992,0.000000,967231,1.527410,1.243828,0.448263,0.851626,Data/DeskPhone/D00957.obj
D00958.obj,DeskPhone,Data,False,11731,16509,0.000000,648510,1.719158,1.532316,0.644256,1.697159,Data/DeskPhone/D00958.obj
D01005.obj,Door,Data,False,6044,11464,0.000000,369224,0.408960,0.950000,0.060432,0.023479,Data/Door/D01005.obj
D01029.obj,Door,Data,False,456,894,0.000000,25019,0.520253,0.950000,0.256945,0.126993,Data/Door/D01029.obj
D01052.obj,Door,Data,False,676,1314,0.000000,37792,0.163867,0.950000,0.478665,0.074516,Data/Door/D01052.obj
D01058.obj,Door,Data,False,858,1617,0.000000,47307,0.496695,0.950000,0.090777,0.042834,Data/Door/D01058.obj
D01062.obj,Door,Data,False,128,252,0.000000,6506,0.832435,0.950000,0.079125,0.062573,Data/Door/D01062.obj
D01076.obj,Door,Data,False,1724,3468,0.000000,103552,0.451732,0.950000,0.064167,0.027537,Data/Door/D01076.obj
D01104.obj,Door,Data,False,871,1772,0.000000,50247,0.460632,0.950000,0.042016,0.018386,Data/Door/D01104.obj
D01114.obj,Door,Data,False,1336,2620,0.000000,78042,0.584224,0.950000,0.189508,0.105179,Data/Door/D01114.obj
D01121.obj,Door,Data,False,16,16,0.000000,530,0.542857,0.950000,0.027143,0.013998,Data/Door/D01121.obj
D01129.obj,Door,Data,False,2695,4338,0.000000,148980,0.451846,0.950000,0.095993,0.041205,Data/Door/D01129.obj
D01136.obj,Door,Data,False,716,1328,0.000000,39347,0.522013,0.950000,0.094732,0.046979,Data/Door/D01136.obj
D01139.obj,Door,Data,False,31,29,0.000000,1154,0.475000,0.950000,0.031667,0.014290,Data/Door/D01139.obj
D01141.obj,Door,Data,False,2447,4410,0.000000,141631,0.461350,0.950000,0.110169,0.048285,Data/Door/D01141.obj
D01143.obj,Door,Data,False,48,72,0.000000,2138,0.530623,0.950000,0.052637,0.026534,Data/Door/D01143.obj
D01144.obj,Door,Data,False,68,132,0.000000,3336,0.295380,0.950000,0.079125,0.022203,Data/Door/D01144.obj
D01155.obj,Door,Data,False,128,183,0.000000,5765,0.925965,0.950000,0.133070,0.117057,Data/Door/D01155.obj
D01158.obj,Door,Data,False,716,1446,0.000000,40496,0.541616,0.950000,0.100402,0.051660,Data/Door/D01158.obj
D01167.obj,Door,Data,False,124,252,0.000000,6394,0.590760,0.950000,0.079125,0.044407,Data/Door/D01167.obj
D01177.obj,Door,Data,False,88,98,0.000000,3601,0.450837,0.950000,0.065540,0.028070,Data/Door/D01177.obj
D01194.obj,Door,Data,False,18,18,0.000000,661,0.012324,0.950000,0.503047,0.005889,Data/Door/D01194.obj
m1707.obj,Door,Data,False,456,894,0.000000,52377,0.520253,0.950000,0.256945,0.126993,Data/Door/m1707.obj
m1708.obj,Door,Data,False,16,16,0.000000,1416,0.542857,0.950000,0.027143,0.013998,Data/Door/m1708.obj
m1710.obj,Door,Data,False,522,988,0.000000,59245,0.519423,0.950000,0.094998,0.046877,Data/Door/m1710.obj
m1711.obj,Door,Data,False,68,132,0.000000,7179,0.295380,0.950000,0.079125,0.022203,Data/Door/m1711.obj
m1712.obj,Door,Data,False,1724,3468,0.000000,211754,0.451732,0.950000,0.064167,0.027537,Data/Door/m1712.obj
m1713.obj,Door,Data,False,6044,11464,0.000000,754559,0.408960,0.950000,0.060432,0.023479,Data/Door/m1713.obj
m1714.obj,Door,Data,False,871,1772,0.000000,102968,0.460632,0.950000,0.042016,0.018386,Data/Door/m1714.obj
m1715.obj,Door,Data,False,676,1314,0.000000,77996,0.163867,0.950000,0.478665,0.074516,Data/Door/m1715.obj
m1716.obj,Door,Data,False,2447,4410,0.000000,289312,0.461350,0.950000,0.110169,0.048285,Data/Door/m1716.obj
m1717.obj,Door,Data,False,858,1617,0.000000,97223,0.496695,0.950000,0.090777,0.042834,Data/Door/m1717.obj
m1718.obj,Door,Data,False,2695,4338,0.000000,303281,0.451846,0.950000,0.095993,0.041205,Data/Door/m1718.obj
m1720.obj,Door,Data,False,716,1328,0.000000,80683,0.522013,0.950000,0.094732,0.046979,Data/Door/m1720.obj
m1721.obj,Door,Data,False,716,1446,0.000000,83961,0.541616,0.950000,0.100402,0.051660,Data/Door/m1721.obj
m1722.obj,Door,Data,False,1336,2620,0.000000,159811,0.584224,0.950000,0.189508,0.105179,Data/Door/m1722.obj
m1723.obj,Door,Data,False,128,252,0.000000,13903,0.832435,0.950000,0.079125,0.062573,Data/Door/m1723.obj
m1724.obj,Door,Data,False,124,252,0.000000,13578,0.590760,0.950000,0.079125,0.044407,Data/Door/m1724.obj
m1725.obj,Door,Data,False,3232,6406,0.000000,406425,0.950000,0.928723,0.185779,0.163910,Data/Door/m1725.obj
m1726.obj,Door,Data,False,128,183,0.000000,12249,0.925965,0.950000,0.133070,0.117057,Data/Door/m1726.obj
m1727.obj,Door,Data,False,3724,7332,0.000000,469113,0.731079,0.950000,0.096945,0.067331,Data/Door/m1727.obj
m1728.obj,Door,Data,False,2018,3790,0.000000,241217,0.950000,0.947989,0.094530,0.085133,Data/Door/m1728.obj
m1729.obj,Door,Data,False,336,564,0.000000,35791,0.666337,0.950000,0.165569,0.104809,Data/Door/m1729.obj
m1730.obj,Door,Data,False,336,564,0.000000,35791,0.666337,0.950000,0.165569,0.104809,Data/Door/m1730.obj
m1731.obj,Door,Data,False,1974,4084,0.000000,248688,0.950000,0.910516,0.111363,0.096328,Data/Door/m1731.obj
m1732.obj,Door,Data,False,300,575,0.000000,33719,0.950000,0.849286,0.080008,0.064552,Data/Door/m1732.obj
D00026.obj,Drum,Data,False,5506,32619,0.000000,704500,0.327193,0.321725,0.706215,0.074341,Data/Drum/D00026.obj
D00063.obj,Drum,Data,False,1800,7752,0.000000,163020,0.755673,0.755678,1.106493,0.631858,Data/Drum/D00063.obj
D00115.obj,Drum,Data,False,36,204,0.000000,3160,1.213114,1.101175,0.699277,0.934130,Data/Drum/D00115.obj
D00163.obj,Drum,Data,False,8433,37275,0.000000,855875,0.763350,0.797146,0.658813,0.400889,Data/Drum/D00163.obj
D00189.obj,Drum,Data,False,651,3894,0.000000,69416,0.400000,0.400000,0.710000,0.113600,Data/Drum/D00189.obj
D00193.obj,Drum,Data,False,1800,11628,0.000000,227826,0.755677,0.755677,1.106488,0.631857,Data/Drum/D00193.obj
D00297.obj,Drum,Data,False,5561,33351,0.000000,706698,0.584820,0.528713,0.673839,0.208352,Data/Drum/D00297.obj
D00298.obj,Drum,Data,False,1609,9414,0.000000,188031,0.732496,0.731369,1.250950,0.670165,Data/Drum/D00298.obj
D00308.obj,Drum,Data,False,168,1128,0.000000,18231,1.041400,1.041400,0.768350,0.833286,Data/Drum/D00308.obj
D00375.obj,Drum,Data,False,4790,30513,0.000000,643587,0.516313,0.900750,0.615801,0.286390,Data/Drum/D00375.obj
D00383.obj,Drum,Data,False,360,1362,0.000000,26535,0.660400,0.660397,1.016000,0.443104,Data/Drum/D00383.obj
D00404.obj,Drum,Data,False,1296,8244,0.000000,158652,2.003968,2.003968,2.482850,9.970847,Data/Drum/D00404.obj
D00551.obj,Drum,Data,False,240,1572,0.000000,26995,0.656947,1.452156,1.452156,1.385342,Data/Drum/D00551.obj
D00557.obj,Drum,Data,False,444,2754,0.000000,48695,0.539588,0.692998,0.685800,0.256444,Data/Drum/D00557.obj
D00596.obj,Drum,Data,False,169,1329,0.000000,21131,4.580714,4.580714,6.521787,136.846270,Data/Drum/D00596.obj
D00709.obj,Drum,Data,False,102,132,0.000000,4218,0.374280,0.348750,0.380591,0.049679,Data/Drum/D00709.obj
D00939.obj,Drum,Data,False,5390,33603,0.000000,719277,0.285851,0.292493,0.262762,0.021969,Data/Drum/D00939.obj
D00951.obj,Drum,Data,False,7993,50202,0.000000,1063940,0.518593,0.494779,0.548046,0.140623,Data/Drum/D00951.obj
D00980.obj,Drum,Data,False,5653,33699,0.000000,716960,0.583400,0.583400,0.957800,0.325993,Data/Drum/D00980.obj
D00982.obj,Drum,Data,False,1835,11316,0.000000,229365,0.161926,0.161926,0.040329,0.001057,Data/Drum/D00982.obj
D00012.obj,Fish,Data,False,4240,6966,0.000000,244818,1.768562,0.784574,0.635845,0.882278,Data/Fish/D00012.obj
D00022.obj,Fish,Data,False,3912,6524,0.000000,226776,1.822493,0.813399,0.494754,0.733430,Data/Fish/D00022.obj
D00024.obj,Fish,Data,False,3952,6672,0.000000,230583,1.781515,0.567484,0.524453,0.530212,Data/Fish/D00024.obj
D00030.obj,Fish,Data,False,3760,6304,0.000000,217426,1.753147,0.644928,0.391835,0.443030,Data/Fish/D00030.obj
D00142.obj,Fish,Data,False,3048,5286,0.000000,178167,1.695009,0.971394,0.638365,1.051082,Data/Fish/D00142.obj
D00165.obj,Fish,Data,False,4264,7130,0.000000,247210,1.777436,0.623639,0.615947,0.682764,Data/Fish/D00165.obj
D00251.obj,Fish,Data,False,4006,6628,0.000000,231865,1.688730,1.105556,0.781894,1.459785,Data/Fish/D00251.obj
D00293.obj,Fish,Data,False,4072,6838,0.000000,237507,1.790636,0.938902,0.628491,1.056639,Data/Fish/D00293.obj
D00351.obj,Fish,Data,False,3206,5549,0.000000,187859,1.725424,0.887974,0.624065,0.956150,Data/Fish/D00351.obj
D00398.obj,Fish,Data,False,3820,6412,0.000000,220545,1.703556,0.768239,0.482122,0.630971,Data/Fish/D00398.obj
D00450.obj,Fish,Data,False,3784,6348,0.000000,219895,1.741368,0.722835,0.655212,0.824730,Data/Fish/D00450.obj
D00535.obj,Fish,Data,False,3934,6652,0.000000,229257,1.774255,0.921082,0.619468,1.012356,Data/Fish/D00535.obj
D00633.obj,Fish,Data,False,3712,6334,0.000000,216035,1.797138,0.715658,0.622029,0.800014,Data/Fish/D00633.obj
D00636.obj,Fish,Data,False,3374,5704,0.000000,195809,1.692767,0.736000,0.655378,0.816520,Data/Fish/D00636.obj
D00643.obj,Fish,Data,False,3928,6526,0.000000,225907,1.654644,0.778543,0.741167,0.954780,Data/Fish/D00643.obj
